"en","zh"
"Is there anything the matter?’ asked he.","有什么问题吗？”他问道。"
"‘Oh! go to bed at once,’ she cried; ‘you must be very ill indeed to look like that!’","“哦，快去床上躺着吧，”她叫道，“你一定是病得太重了，才会看起来像这样！”"
"The man was rather surprised at first, as he felt particularly well that evening; but the moment his wife spoke he became quite certain that he had something dreadful the matter with him, and grew quite pale.","丈夫一开始十分惊讶，因为那天晚上他觉得自己的状态格外好，可是他妻子一说，他也就十分确定自己是得了可怕的病了，开始变得很虚弱。"
"‘I dare say it would be the best place for me,’ he answered, trembling; and he suffered his wife to take him upstairs, and to help him off with his clothes.","“我想，对于我来说，或许那是最好的地方了。”他颤抖着说。他让妻子扶他上楼，并帮他脱下衣服。"
"‘If you sleep well during the mightnight there MAY be a chance for you,’ said she, shaking her head, as she tucked him up warmly; ‘but if not—’","“要是你晚上睡得好，或许你还有一线生机，”她摇着头说，一边盖好被子让他暖和，“但是如果没有——”"
"And of course the poor man never closed an eye till the sun rose.","当然，这个可怜的男人整夜都没合眼。"
"‘How do you feel this morning?’ asked the woman, coming in on tip-toe when her house-work was finished.","“早上感觉怎么样？”妻子做完家务后，踮着脚尖进来问道。"
"‘Oh, bad; very bad indeed,’ answered he; ‘I have not slept for a moment.","“唉，不好，事实上是非常不好，”他回答说，“我一刻也没有睡着。"
"Can you think of something to make me better?’","你能不能想办法让我好起来？”"
"‘I will try everything that is possible,’ said the wife, who did not in the least wish her husband to die, but was determined to show that he was more foolish that the other man.","“我会尝试每个可能的办法,”妻子说，她一点儿也不想让她的丈夫死，只不过是想证明他比另一个女人的丈夫更愚蠢，"
"‘I will get some dried herbs and make you a drink, but I am very much afraid that it is too late.","“我去弄些干草药给你喝吧，但是我只怕太晚了。"
"Why did you not tell me before?’","你为什么不早点儿告诉我呢？”"
"‘I thought perhaps the pain would go off in a day or two; and, besides, I did not want to make you unhappy,’ answered the man, who was by this time quite sure he had been suffering tortures, and had borne them like a hero.","“我以为或许忍一两天，疼痛就过去了。再说，我也不想让你担心，”丈夫答道，此时，他十分肯定他已经是病魔缠身，并且一直像英雄一样忍受着，"
"‘Of course, if I had had any idea how ill I really was, I should have spoken at once.’","“当然，我要是早知道自己病得有多重，我当时就讲出来了。”"
"‘Well, well, I will see what can be done,’ said the wife, ‘but talking is not good for you.","“好了，好了，我会想想有什么能做的，”妻子说，“但是说话对你可没好处。"
"Lie still, and keep yourself warm.’","躺着别动，盖好被子。”"
"All that day the man lay in bed, and whenever his wife entered the room and asked him, with a shake of the head, how he felt, he always replied that he was getting worse.","丈夫在床上躺了一整天，无论何时他的妻子走进房间，摇着头问他感觉怎么样，他总是说，感觉越来越糟了。"
"At last, in the evening, she burst into tears, and when he inquired what was the matter, she sobbed out:","最后，傍晚时分，她突然失声痛哭。丈夫问她怎么回事，她哽咽着说："
"‘Oh, my poor, poor husband, are you really dead?","“唉，我可怜的、可怜的丈夫，你真的不行了吗？"
"I must go to-morrow and order your coffin.’","我明天必须去给你订棺材了。”"
"Now, when the man heard this, a cold shiver ran through his body, and all at once he knew that he was as well as he had ever been in his life.","她丈夫一听，立马打了一个寒战，而且突然间，他发现自己和往常一样健康。"
"‘Oh, no, no!’ he cried, ‘I feel quite recovered!","“哦，不，不！”他叫道，“我感觉完全恢复了！"
"Indeed, I think I shall go out to work.’","真的，我想我应该到外面去干活了。”"
"‘You will do no such thing,’ replied his wife.","“你不能这么做，”他的妻子回答道，"
"‘Just keep quite quiet, for before the sun rises you will be a dead man.’","“在太阳升起来之前别出声，你会咽气的。”"
"The man was very frightened at her words, and lay absolutely still while the undertaker came and measured him for his coffin; and his wife gave orders to the gravedigger about his grave.","她丈夫被她的话吓住了，棺材铺的伙计来量尺寸时，他一动不动地躺着。他的妻子则吩咐掘墓的人为他挖好坟墓。"
"That evening the coffin was sent home, and in the morning at nine o’clock the woman put him on a long flannel garment, and called to the undertaker’s men to fasten down the lid and carry him to the grave, where all their friends were waiting them.","那天晚上，棺材送到了家里。第二天早上九点整，妻子给他穿上法兰绒的长袍寿衣，然后叫棺材铺的伙计们盖紧棺材盖，把他抬到墓地里，他们的朋友都在那里等着他们。"
"Just as the body was being placed in the ground the other woman’s husband came running up, dressed, as far as anyone could see, in no clothes at all.","他们正准备放下棺材，另一个女人的丈夫就跑着过来了，所有人都看到他一丝不挂。"
"Everybody burst into shouts of laughter at the sight of him, and the men laid down the coffin and laughed too, till their sides nearly split.","大家一看到他，都忍不住哈哈大笑。抬棺材的人也都放下棺材，笑得前仰后合。"
"The dead man was so astonished at this behaviour, that he peeped out of a little window in the side of the coffin, and cried out:","那个躺在棺材里的人觉得很惊讶，他从棺材侧面的小窗户里往外看，喊道："
"‘I should laugh as loudly as any of you, if I were not a dead man.’","“要不是我死了，我会笑得和你们一样大声。”"
"When they heard the voice coming from the coffin the other people suddenly stopped laughing, and stood as if they had been turned into stone.","村民们听到有声音从棺材里传出来，立即止住大笑，愣在那里，如同石化。"
"Then they rushed with one accord to the coffin, and lifted the lid so that the man could step out amongst them.","接着他们一齐冲向棺材，掀开盖子。死去的丈夫走了出来，站在他们中间。"
"‘Were you really not dead after all?’ asked they.","“你究竟是不是真的死了？”他们问，"
"‘And if not, why did you let yourself be buried?’","“如果没死，为什么你会让自己被埋了？”"
"At this the wives both confessed that they had each wished to prove that her husband was stupider than the other.","直到这时，两个妻子才承认，她们俩只是想证明自己的丈夫比对方的丈夫更蠢。"
"But the villagers declared that they could not decide which was the most foolish—the man who allowed himself to be persuaded that he was wearing fine clothes when he was dressed in nothing, or the man who let himself be buried when he was alive and well.","然而，村民们都表示，他们没法决定谁更蠢——是那个一丝不挂，却坚信自己穿着精致的衣裳的，还是那个本来好好的，却让自己下葬的。"
"So the women quarrelled just as much as they did before, and no one ever knew whose husband was the most foolish.","就这样，两个女人一如既往地争吵起来，而且没人知道谁的丈夫更蠢。"

