"en","zh"
"And so poor Liberty, instead of having a sinecure as a mere illuminator, must be converted into a Chautauqua schoolma’am, with the oceans for her field instead of the placid, classic lake.","于是，可怜的自由女士除了要挂名充当照耀者，还得改行当肖托夸湖畔的女教师，她的领域也从平静古典的湖面转为海洋。"
"With a fireless torch and an empty head must she dispel the shadows of the world and teach it its A, B, C’s.","她举着一只没有火焰的火炬，昂着空荡荡的脑袋，必须驱散这个世界的阴暗，并教它从头学起。"
"“Ah, there, Mrs. Liberty!” called a clear, rollicking soprano voice through the still, midnight air.","“啊，自由太太！”午夜寂静的空气中传来一个清晰欢快的女高音。"
"“Is that you, Miss Diana?","“狄安娜小姐，是你吗？"
"Excuse my not turning my head.","请原谅我不能把头扭过来。"
"I’m not as flighty and whirly-whirly as some.","我不像有些人那样轻便灵活。"
"And ’tis so hoarse I am I can hardly talk on account of the peanut-hulls left on the stairs in me throat by that last boatload of tourists from Marietta, Ohio.","我嗓子哑了,几乎说不出话来了——最后一船从俄亥俄州马里塔来的游客在我喉咙里的楼梯上扔了许多花生壳。"
"’Tis after being a fine evening, miss.”","那天晚上本来很愉快，谁知后来竟变成这样，小姐。”"
"“If you don’t mind my asking,” came the bell-like tones of the golden statue, “I’d like to know where you got that City Hall brogue.","“你要是不介意的话，”金色塑像银铃般的声音说道，“我想知道，你说话怎么会带爱尔兰口音？"
"I didn’t know that Liberty was necessarily Irish.”","我以前不知道自由必须和爱尔兰有关。”"
"“If ye’d studied the history of art in its foreign complications ye’d not need to ask,” replied the offshore statue.","“如果你研究过艺术受外来影响的历史，就不会提这种问题了。”海边的塑像回答说，"
"“If ye wasn’t so light-headed and giddy ye’d know that I was made by a Dago and presented to the American people on behalf of the French Government for the purpose of welcomin’ Irish immigrants into the Dutch city of New York.","“如果你不是那么孤陋寡闻，你就该知道我是欧洲人制造的，并以法国政府的名义送给了美国人民，让他们欢迎爱尔兰移民来到纽约这座由荷兰人建立的城市。"
"’Tis that I’ve been doing night and day since I was erected.","自从我被立起来，日日夜夜做的就是这件事。"
"Ye must know, Miss Diana, that ’tis with statues the same as with people—’tis not their makers nor the purposes for which they were created that influence the operations of their tongues at all—it’s the associations with which they become associated, I’m telling ye.”","你要知道，狄安娜小姐，塑像和人一样——影响他们口音的不是制造他们的人，也不是制造他们的目的——我告诉你，而是同他们交往的人。”"
"“You’re dead right,” agreed Diana.","“你说得太对了，”狄安娜赞同地说道，"
"“I notice it on myself.","“我自己也是这样。"
"If any of the old guys from Olympus were to come along and hand me any hot air in the ancient Greek I couldn’t tell it from a conversation between a Coney Island car conductor and a five-cent fare.”","就算奥林匹斯山的那些老伙伴们跑来用古希腊语跟我说些空话，我也搞不清楚它同科尼岛的电车售票员与乘客之间的谈话有什么不一样的地方。”"
"“I’m right glad ye’ve made up your mind to be sociable, Miss Diana,” said Mrs. Liberty.","“你决定如此平易近人真让我感到高兴，狄安娜小姐，”自由太太说，"
"“’Tis a lonesome life I have down here.","“我在这里过得太寂寞冷清了。"
"Is there anything doin’ up in the city, Miss Diana, dear?”","城里有什么好玩的吗，亲爱的狄安娜小姐？”"
"“Oh, la, la, la!—no,” said Diana.","“哦，啦啦啦！——没有，”狄安娜说，"
"“Notice that ‘la, la, la,’ Aunt Liberty?","“注意到我说的‘啦啦啦’吗，自由阿姨？"
"Got that from ‘Paris by Night’ on the roof garden under me.","我是从下面‘夜巴黎’的屋顶花园学来的。"
"You’ll hear that ‘la, la, la’ at the Café McCann now, along with ‘garsong.’","现在你在麦卡恩酒馆里也能听到那个‘啦啦啦’和‘伙计’的称呼了。"
"The bohemian crowd there have become tired of ‘garsong’ since O’Rafferty, the head waiter, punched three of them for calling him it.","自从侍者领班奥拉弗蒂揍了用‘伙计’称呼他的三个客人之后，那帮放荡的客人已经不再用‘伙计’这词了。"
"Oh, no; the town’s strickly on the bum these nights.","噢，不，这几天晚上，城里完全就是杂乱无章。"
"Everybody’s away.","所有人都离开了。"
"Saw a downtown merchant on a roof garden this evening with his stenographer.","今晚我看见一个城里的商人带着他的速记员在屋顶花园。"
"Show was so dull he went to sleep.","节目太乏味，他都睡着了。"
"A waiter biting on a dime tip to see if it was good half woke him up.","一位侍者在咬一角银币小费看看其真假的时候把他吵醒了。"
"He looks around and sees his little pothooks perpetrator.","他向四下望了望，看到了他那写字潦草的小跟班。"
"‘H’m!’ says he, ‘will you take a letter, Miss De St. Montmorency?’","‘嗯，’他说，‘德圣蒙特莫伦西小姐，你可不可以写封信？’"
"‘Sure, in a minute,’ says she, ‘if you’ll make it an X.’","‘当然，我这就写，’她答应道，‘如果要我写情书的话，当然可以。’”"
"“That was the best thing happened on the roof.","“那便是屋顶上发生的最有趣的事。"
"So you see how dull it is.","现在你知道有多无聊了。"
"La, la, la!”","啦啦啦！”"
"“’Tis fine ye have it up there in society, Miss Diana.","“你那儿能看到社会上的这些真好，狄安娜小姐。"
"Ye have the cat show and the horse show and the military tournaments where the privates look grand as generals and the generals try to look grand as floor-walkers.","你那儿有猫展、马展和军队锦标赛，士兵们个个都像将军那么神气，而将军们则像百货公司的巡视员那么威风。"
"And ye have the Sportsmen’s Show, where the girl that measures 36, 19, 45 cooks breakfast food in a birch-bark wigwam on the banks of the Grand Canal of Venice conducted by one of the Vanderbilts, Bernard McFadden, and the Reverends Dowie and Duss.","你那儿有运动员表演，三围是36、19、45英寸的姑娘在威尼斯大运河边桦树皮搭的棚屋里演示做早餐，由范德比尔特家族成员、伯纳德·麦克法登、道伊和迪斯神父之类的名人主持。"
"And ye have the French ball, where the original Cohens and the Robert Emmet-Sangerbund Society dance the Highland fling one with another.","而且你那儿有法国式舞会，原居民的科恩家族成员和罗伯特·埃米特·桑格邦德协会成员一起大跳苏格兰舞。"
"And ye have the grand O’Ryan ball, which is the most beautiful pageant in the world, where the French students vie with the Tyrolean warblers in doin’ the cake walk.","你那儿还有世界上最华丽的盛会——奥赖恩舞会，法国学生和奥地利的蒂罗尔颤音歌手在舞会上比赛美国黑人的步态舞。"
"Ye have the best job for a statue in the whole town, Miss Diana.","狄安娜小姐，在全城的雕像之中，你的工作是最好的。”"
"“’Tis weary work,” sighed the island statue, “disseminatin’ the science of liberty in New York Bay.","“我这工作实在是枯燥无味，”岛上的雕像叹息说，“就是在纽约湾传播自由的知识。"
"Sometimes when I take a peep down at Ellis Island and see the gang of immigrants I’m supposed to light up, ’tis tempted I am to blow out the gas and let the coroner write out their naturalization papers.”","有时，我低头瞥一眼埃利斯岛，看到一帮我应该照耀的移民，往往产生吹灭煤气火炬的冲动，真想让验尸官来签发他们加入美国国籍的文件。”"
"“Say, it’s a shame, ain’t it, to give you the worst end of it?” came the sympathetic antiphony of the steeplechase goddess.","“唉，让你负责这工作最糟糕的最后一个环节，实在是太不够意思了，不是吗？”那个越野赛跑的女神表示同情地说，"
"“It must be awfully lonesome down there with so much water around you.","“你的周围全是水，一定非常寂寞吧。"
"I don’t see how you ever keep your hair in curl.","我不明白，你是怎么保持你的卷发的。"
"And that Mother Hubbard you are wearing went out ten years ago.","你身上那件宽大的长袍也已是十年前的式样了。"
"I think those sculptor guys ought to be held for damages for putting iron or marble clothes on a lady.","我觉得真应该控告那些搞雕塑的家伙们犯有伤害罪——他们给女士穿铸铁或是大理石的衣服。"
"That’s where Mr. St. Gaudens was wise.","在这方面，圣高登斯先生就高明多了。","译者注：圣高斯登（St. Gaudens），出生于爱尔兰的美国雕塑家。"
"I’m always a little ahead of the styles; but they’re coming my way pretty fast.","我总想赶在时尚前面，只是它来得太快。"
"Excuse my back a moment—I caught a puff of wind from the north—shouldn’t wonder if things had loosened up in Esopus.","不好意思，我得转过身去——有一股北风朝我吹过来——伊索珀斯河那面肯定出了问题。"
"There, now! it’s in the West—I should think that gold plank would have calmed the air out in that direction.","你瞧！现在是西风了——我原以为西面的那块金板没有挡风呢。"
"What were you saying, Mrs. Liberty?”","你刚才说什么，自由太太？”"
"“A fine chat I’ve had with ye, Miss Diana, ma’am, but I see one of them European steamers a-sailin’ up the Narrows, and I must be attendin’ to me duties.","“跟你聊天很愉快，狄安娜小姐，可是我看到一艘欧洲来的轮船驶进了纽约湾海峡，我必须履行我的职责了。"
"’Tis me job to extend aloft the torch of Liberty to welcome all them that survive the kicks that the steerage stewards give ’em while landin.’","我的工作是高举自由的火炬，欢迎所有那些登岸时没有被轮船服务员踢死的人。"
"Sure ’tis a great country ye can come to for $8.50, and the doctor waitin’ to send ye back home free if he sees yer eyes red from cryin’ for it.”","当然，你花8.5美元就能到这个伟大的国家来，但是检疫大夫如果发现你为此而哭红眼睛的话，就会免费送你回去。”"
"The golden statue veered in the changing breeze, menacing many points on the horizon with its aureate arrow.","镀金的塑像随着风向转变方向，用它的金箭瞄准地平线上许多方位。"
"“So long, Aunt Liberty,” sweetly called Diana of the Tower.","“再见，自由阿姨，”塔楼上的狄安娜甜蜜地招呼说，"
"“Some night, when the wind’s right.","“改天，等风向适合的时候，"
"I’ll call you up again.","我会再找你聊天的。"
"But—say! you haven’t got such a fierce kick coming about your job.","可是——喂！你干这份工作以来，还没有经历过这么大的快感呢。"
"I’ve kept a pretty good watch on the island of Manhattan since I’ve been up here.","我从竖立在这里的时候开始，就一直密切注意着曼哈顿岛。"
"That’s a pretty sick-looking bunch of liberty chasers they dump down at your end of it; but they don’t all stay that way.","你那里卸下来的垂头丧气的追寻自由的人可不少，但他们并非一直如此。"
"Every little while up here I see guys signing checks and voting the right ticket, and encouraging the arts and taking a bath every morning, that was shoved ashore by a dock labourer born in the United States who never earned over forty dollars a month.","我不时也会看到，被出生在美国、一个月挣不到40美元的码头工人赶上岸的人当中，有些家伙也签签支票，投票选举，赞助艺术，每天早晨洗个澡。"
"Don’t run down your job, Aunt Liberty; you’re all right, all right.”","别瞧不起你的工作，自由阿姨，你干得很好，一点儿也不坏。”"

