"en","zh"
"On the fourth night the attraction of the forest grew so strong that neither the thought of Julia nor the promises he had made her could hold him back.","第四个晚上，森林的吸引力变得非常强大，不论是想到朱莉娅还是他的诺言都无法阻止他。"
"At eleven o’clock he plunged into the cool darkness of the trees, and took the path that led straight to the river.","十一点钟的时候，他冲进了阴凉漆黑的树林，踏上了径直通向河边的小路。"
"Yet, for the first time, he found that Julia’s warnings, though he had laughed at her at the moment, had remained in his memory, and he glanced at the bushes with a certain sense of fear which was quite new to him.","可是，他第一次发现，尽管朱莉娅警告他时他还嘲笑过她，但现在她的警告仍留在他脑海中。他的目光扫过灌木丛时，心里感到有些害怕，而这种感觉以前从未有过。"
"When he reached the river he paused and looked round for a moment to make sure that the strange feeling of some one watching him was fancy, and he was really alone.","来到河边后，他停下来向四周看了看，确信那种有人在注视他的奇怪感觉只是他的幻想，他的确是独自一人。"
"But the moon shone brightly on every tree, and nothing was to be seen but his own shadow; nothing was to be heard but the sound of the rippling stream.","但皎洁的月光照在每棵树上，除了他自己的影子，再也看不到别的东西；除了潺潺的水声，再也听不到别的声音。"
"He threw off his clothes, and was just about to dive in headlong, when something—he did not know what—suddenly caused him to look round.","他扔掉衣服，正要一头扎进河里时，忽然有什么东西——他不知道是什么——促使他向四周张望。"
"At the same instant the moon passed from behind a cloud, and its rays fell on a beautiful golden-haired woman standing half hidden by the ferns.","就在这时，月亮从一片云彩后经过，月光落在一个美丽的金发女子身上，她正半掩着自己站在蕨草中。"
"With one bound he caught up his mantle, and rushed headlong down the path he had come, fearing at each step to feel a hand laid on his shoulder.","他一下子跳起来，抓起他的披风，一头冲回他来时的路，每走一步都害怕会有只手放在他肩上。"
"It was not till he had left the last trees behind him, and was standing in the open plain, that he dared to look round, and then he thought a figure in white was still standing there waving her arms to and fro.","直到他把最后一棵树抛在身后，站在了开阔的平原上，他才敢向四周看看。而他仍觉得有个身穿白衣的身影站在那里不停地来回挥着胳膊。"
"This was enough; he ran along the road harder than ever, and never paused till he was save in his own room.","这真是够受了。他比平时更拼命地沿路狂奔，直到跑进自己的房间才停下来。"
"With the earliest rays of dawn he went back to the forest to see whether he could find any traces of the Yara, but though he searched every clump of bushes, and looked up every tree, everything was empty, and the only voices he heard were those of parrots, which are so ugly that they only drive people away.","迎着拂晓的第一缕曙光，他回到森林想看看能不能找到亚拉的任何踪迹。但尽管他找遍了每一堆灌木丛，查看了每一棵树，四周还是空荡荡的。他唯一听到的声音就是鹦鹉的叫声，这难听的声音只会把人赶跑。"
"‘I think I must be mad,’ he said to himself, ‘and have dreamt all that folly’; and going back to the city he began his daily work.","“我想我一定是疯了，”他自言自语道，“竟然梦到了这些荒唐的事。”回到城里，他又开始做自己的日常工作。"
"But either that was harder than usual, or he must be ill, for he could not fix his mind upon it, and everybody he came across during the day inquired if anything had happened to give him that white, frightened look.","但是，工作要么比平时难做，要么就是他生病了，因为他不能集中精力。一整天，他碰到的每个人都问他发生了什么事情，让他的脸色那么苍白可怕。"
"‘I must be feverish,’ he said to himself; ‘after all, it is rather dangerous to take a cold bath when one is feeling so hot.’","“我一定是发烧了，”他自言自语地说，“毕竟，一个人烧得这么厉害的时候去洗冷水澡是非常危险的。”"
" Yet he knew, while he said it, that he was counting the hours for night to come, that he might return to the forest.","可是他知道，在说这些话时，他正数着时间，盼望着夜晚的到来，他可能还会再到森林去。"
"In the evening he went as usual to the creeper-covered house.","晚上，他像往常一样去了爬满藤蔓的房子。"
"But he had better have stayed away, as his face was so pale and his manner so strange, that the poor girl saw that something terrible had occurred.","但其实他还不如不去，因为他的脸色非常苍白、举止非常怪异，可怜的女孩一见他便知道可怕的事已经发生了。"
"Alonzo, however, refused to answer any of her questions, and all she could get was a promise to hear everything the next day.","然而，阿朗佐拒绝回答她的任何问题，她所能得到的承诺就是第二天小伙子告诉她发生的一切。"
"On pretence of a violent headache, he left Julia much earlier than usual and hurried quickly home.","他假装说自己头疼得厉害，比平时早早地离开了朱莉娅，急匆匆地跑回家。"
"Taking down a pistol, he loaded it and put it in his belt, and a little before midnight he stole out on the tips of his toes, so as to disturb nobody.","他取下一把手枪，装上子弹，把它挂在腰带上。快到半夜的时候，他踮着脚尖偷偷溜出去，这样就不会打扰其他人。"
"Once outside he hastened down the road which led to the forest.","一到外面，他就急匆匆地踏上了去往森林的路。"
"He did not stop till he had reached the river pool, when holding the pistol in his hand, he looked about him.","他到了水塘边才停下来，手里握着枪，向四周看了看。"
"At every little noise—the falling of a leaf, the rustle of an animal in the bushes, the cry of a night-bird—he sprang up and cocked his pistol in the direction of the sound.","一听到细微的声音——落叶的声音、灌木丛中动物的沙沙声、夜鸟的叫声——他都会跳起来，朝着声音传来的方向开枪。"
"But though the moon still shone he saw nothing, and by and by a kind of dreamy state seemed to steal over him as he leant against a tree.","尽管月亮照耀着，但他还是什么也看不到。不久之后，他靠着一棵树，睡意渐渐袭来。"
"How long he remained in this condition he could not have told, but suddenly he awoke with a start, on hearing his name uttered softly.","像这样子过了多久，他也说不清楚，但一听到有人柔声喊着他的名字，他突然受到惊吓，醒了过来，"
"‘Who is that?’ he cried, standing upright instantly; but only an echo answered him.","“你是谁？”他立刻站直了身体喊道，但只有回音在回答他。"
"Then his eyes grew fascinated with the dark waters of the pool close to his feet, and he looked at it as if he could never look away.","然后，他的视线被近在脚边的水塘里的黑漆漆的水迷住了。他看着它，仿佛永远无法把视线移开。"
"He gazed steadily into the depths for some minutes, when he became aware that down in the darkness was a bright spark, which got rapidly bigger and brighter.","他接连几分钟都一动不动地凝视着水的深处，他注意到黑暗深处有个明亮的火花，正快速变得更大、更亮。"
"Again that feeling of awful fear took possession of him, and he tried to turn his eyes from the pool.","可怕的恐惧感再次笼罩了他，他试图把视线从水塘上移开。"
"But it was no use; something stronger than himself compelled him to keep them there.","但没什么用；某种比他更强大的东西迫使他的眼睛看着水塘。"
"At last the waters parted softly, and floating on the surface he saw the beautiful woman whom he had fled from only a few nights before.","最后，水轻轻地分开了，他看到一个漂亮的女子漂浮在水面上。几个夜晚前，他就是从她身边逃走的。"
"He turned to run, but his feet were glued to the spot.","他转身想跑，但他的双脚却好像被粘在地上一样。"
"She smiled at him and held out her arms, but as she did so there came over him the remembrance of Julia, as he had seen her a few hours earlier, and her warnings and fears for the very danger in which he now found himself.","她冲他微笑着，伸出双臂。但她这样做的时候，阿朗佐想到了朱莉娅，几个小时前他才刚刚见过她，他还想到了她对这一危险的警告和害怕，而现在他正身处其中。"
"Meanwhile the figure was always drawing nearer, nearer; but, with a violent effort, Alonzo shook off his stupor, and taking aim at her shoulder he pulled the trigger.","与此同时，那身影越来越近，但阿朗佐费了好大的力气才从恍惚中摆脱出来，瞄准她的肩膀，扣动了扳机。"
"The report awoke the sleeping echoes, and was repeated all through the forest, but the figure smiled still, and went on advancing.","枪声唤醒了沉睡的回声，在森林里回荡，但那身影却依然微笑着向他走来。"
"Again Alonzo fired, and a second time the bullet whistled through the air, and the figure advanced nearer.","阿朗佐又开了一枪，子弹第二次嗖地从空中飞过，那身影走得更近了。"
"A moment more, and she would be at his side.","又过了一会儿，她就在他的身边了。"
"Then, his pistol being empty, he grasped the barrel with both hands, and stood ready to use it as a club should the Yara approach and closer.","后来，他的枪没子弹了，他就双手紧抓枪管，站在那里，准备把它当棍棒用，以防亚拉再靠近。"
"But now it seemed her turn to feel afraid, for she paused an instant while he pressed forward, still holding the pistol above his head, prepared to strike.","但是，现在好像是轮到她感到害怕了，因为当阿朗佐向前逼近，把手枪高举过头顶、准备砸出去的时候，她停了一下。"
"In his excitement he had forgotten the river, and it was not till the cold water touched his feet that he stood still by instinct.","他激动得忘记了河流的存在，直到冰冷的河水碰到他的双脚，他才本能地站住了。"
"The Yara saw that he was wavering, and suffering herself to sway gently backwards and forwards on the surface of the river, she began to sing.","亚拉看到他有些动摇，就忍着在水面上来回轻摆的痛苦，唱起了歌。"
"The song floated through the trees, now far and now near; no one could tell whence it came, the whole air seemed full of it.","歌声飘过树林，忽远忽近；没有人能说出歌声从哪里来，好像空气中都充满了歌声。"
"Alonzo felt his senses going and his will failing.","阿朗佐觉得他正在失去理智，意志力也在减弱。"
"His arms dropped heavily to his side, but in falling struck against the sea shell, which, as he had promised Julia, he had always carried in his coat.","他的双臂重重垂了下去，碰到了贝壳，就像他答应朱莉娅的那样，他总是把它放在衣服里。"
"His dimmed mind was just clear enough to remember what she had said, and with trembling fingers, that were almost powerless to grasp, he drew it out.","他模糊的意识里还能清楚记得她说过的话，他用颤抖的、几乎无力的手把贝壳拽了出来。"
"As he did so the song grew sweeter and more tender than before, but he shut his ears to it and bent his head over the shell.","他这样做的时候，歌声变得比以前更甜美、更温柔了，但他捂住耳朵不去听，低下头来凑到贝壳上。"
"Out of its depths arose the voice of Julia singing to him as she had sung when she gave him the shell, and though the notes sounded faint at first, they swelled louder and louder till the mist which had gathered about him was blown away.","从贝壳深处传来朱莉娅给他贝壳时唱的那首歌。尽管开始时声音听起来很微弱，但后来越来越响亮，直到聚集在他周围的雾气被吹散为止。"
"Then he raised his head, feeling that he had been through strange places, where he could never wander any more; and he held himself erect and strong, and looked about him.","然后，他抬起头，感觉自己好像去过一些稀奇古怪的地方，现在再也去不了了。他站直身子，精力充沛地向周围看了看。"
"Nothing was to be seen but the shining of the river, and the dark shadows of the trees; nothing was to be heard but the hum of the insects, as they darted through the night.","除了波光粼粼的河水和树木的黑影外，什么也看不到；除了在夜色中掠过的昆虫的嗡嗡声，什么也听不见。"
"[Adapted from Folklore Bresilien.]","【改编自巴西民间故事】"

