"en","zh"
"He’d seen you was a regular customer and he spoke a word or two just to show you he appreciated your custom.","他知道你是常客，说一两句话对你光顾他的生意表示感谢。"
"You oughtn’t to have followed it up.","你当时不必接他的话。"
"That’s about as far as we care to go with a stranger.","就当是对待陌生人一样。"
"A word or so about the weather may be ventured, but we don’t generally make it the basis of an acquaintance.’","可以说一两句关于天气的话，但我们不把那当作交朋友的基础。’"
"“‘Billy,’ says I, ‘the weather and its ramifications is a solemn subject with me.","“‘比利，’我说，‘对我来说，天气和与天气有关的都是严肃的话题。"
"Meteorology is one of my sore points.","气象学是我的痛处之一。"
"No man can open up the question of temperature or humidity or the glad sunshine with me, and then turn tail on it without its leading to a falling barometer.","无论谁跟我提起温度、湿度或者灿烂的阳光，不继续说气压下降，扭头就走，那可不行。"
"I’m going down to see that man again and give him a lesson in the art of continuous conversation.","我会再去找那个人，给他上一课，讲讲使谈话继续下去的艺术。"
"You say New York etiquette allows him two words and no answer.","你说纽约规矩允许他甩出一两句话不必等回应。"
"Well, he’s going to turn himself into a weather bureau and finish what he begun with me, besides indulging in neighbourly remarks on other subjects.’","哼，对我可不行。我要把他变成气象局，非让他把先挑起的话题说完不可，并且要接着尽情聊聊其他有关的话题。’"
"“Summers talked agin it, but I was irritated some and I went on the street car back to that caffy.","“萨默斯不赞同我的做法，但我心里头有气，就乘上电车回到了那家酒馆。"
"“The same fellow was there yet, walking round in a sort of back corral where there was tables and chairs.","“那个人还在那个有桌椅的畜栏似的地方走来走去。"
"A few people was sitting around having drinks and sneering at one another.","房间里散坐着一些喝酒的顾客，他们正在互相抬杠。"
"“I called that man to one side and herded him into a corner.","“我把那人叫到一边，带他到一个角落。"
"I unbuttoned enough to show him a thirty-eight I carried stuck under my vest.","我解开衣扣，露出插在坎肩里面的三八口径手枪。"
"“‘Pardner,’ I says, ‘a brief space ago I was in here and you seized the opportunity to say it was a nice day.","“‘伙计，’我说，‘不久前，我在这里时，你乘机跟我说天气不错。"
"When I attempted to corroborate your weather signal, you turned your back and walked off.","我正要证实你的天气预报，你却转身走开了。"
"Now,’ says I, ‘you frog-hearted, language-shy, stiff-necked cross between a Spitzbergen sea cook and a muzzled oyster, you resume where you left off in your discourse on the weather.’","你听好，’我接着说，‘你这个长着青蛙心、寡言少语、倔头倔脑的新水手和闭嘴牡蛎的杂交品种，现在把你没说完的天气话题接着说完。’"
"“The fellow looks at me and tries to grin, but he sees I don’t and he comes around serious.","“那家伙瞅着我，咧嘴想笑，但看到我并没有笑意，便也收起笑容，严肃起来。"
"“‘Well,’ says he, eyeing the handle of my gun, ‘it was rather a nice day; some warmish, though.’","“‘嗯，’他瞥着我的枪把说，‘天气相当好，就是有些热。’"
"“‘Particulars, you mealy-mouthed snoozer,’ I says—‘let’s have the specifications—expatiate—fill in the outlines.","“‘说详细些，你这个油嘴滑舌的懒鬼，’我说，‘我们要听些具体情况——扩展一下——补充细节。"
"When you start anything with me in short-hand it’s bound to turn out a storm signal.’","你要是拿简报糊弄我，我保证那会变成暴风雨警报。’"
"“‘Looked like rain yesterday,’ says the man, ‘but it cleared off fine in the forenoon.","“‘昨天有下雨的迹象，’他说，‘但午前云开日出。"
"I hear the farmers are needing rain right badly up-State.’","我听说，北部农民迫切盼望下雨。’"
"“‘That’s the kind of a canter,’ says I.","“‘你这只是在慢跑，’我说，"
"‘Shake the New York dust off your hoofs and be a real agreeable kind of a centaur.","‘甩掉你蹄子上的纽约尘土，像个真正的半人半马兽一样跑利索些。"
"You broke the ice, you know, and we’re getting better acquainted every minute.","你知道的，你已经打破了沉闷，我们越来越熟了。"
"Seems to me I asked you about your family?’","我当时好像还问过你的家人来着？’"
"“‘They’re all well, thanks,’ says he.","“‘他们都好，谢谢，’他说，"
"‘We—we have a new piano.’","‘我们——我们新买了一架钢琴。’"
"“‘Now you’re coming it,’ I says.","“‘现在你说到点子上了，’我说，"
"‘This cold reserve is breaking up at last.","‘沉默的坚冰终于被打破了。"
"That little touch about the piano almost makes us brothers.","你一说到钢琴，我们就像兄弟那样亲密了。"
"What’s the youngest kid’s name?’ I asks him.","你家里最小的孩子叫什么？’我继续问。"
"“‘Thomas,’ says he.","“‘托马斯，’他说，"
"‘He’s just getting well from the measles.’","‘他刚得过麻疹，正在康复。’"
"“‘I feel like I’d known you always,’ says I.","“‘我觉得我们一见如故，’我说，"
"‘Now there was just one more—are you doing right well with the caffy, now?’","‘现在就剩一个问题了——酒馆生意如何？’"
"“‘Pretty well,’ he says.","“‘相当不错，’他答道，"
"‘I’m putting away a little money.’","‘现在可以攒些钱了。’"
"“‘Glad to hear it,’ says I.","“‘我听了很高兴，’我说，"
"‘Now go back to your work and get civilized.","‘现在回去工作吧，以后文明点儿。"
"Keep your hands off the weather unless you’re ready to follow it up in a personal manner, It’s a subject that naturally belongs to sociability and the forming of new ties, and I hate to see it handed out in small change in a town like this.’","如果不准备以个人的方式把天气谈个透，就别碰天气这个话题。这个话题属于交际和结识新朋友的范畴，我不喜欢在这样的大城市里看到这个话题变成简单的寒暄。’"
"“So the next day I rolls up my blankets and hits the trail away from New York City.”","“第二天，我卷起毯子，离开了纽约。”"
"For many minutes after Bud ceased talking we lingered around the fire, and then all hands began to disperse for bed.","巴德说完后，我们围在火堆旁又呆了一会儿，最后大家分散准备睡觉。"
"As I was unrolling my bedding I heard the pinkish-haired young man saying to Bud, with something like anxiety in his voice:","我摊开被褥时，听到那个淡红色头发的小伙子忧心忡忡地对巴德说："
"“As I say, Mr. Kingsbury, there is something really beautiful about this night.","“金斯伯里先生，正如我刚才所说，今晚天气确实不坏。"
"The delightful breeze and the bright stars and the clear air unite in making it wonderfully attractive.”","微风徐徐、星光灿烂、空气清新，这一切都使今晚格外迷人。”"
"“Yes,” said Bud, “it’s a nice night.”","“没错，”巴德说，“今晚天气不错。”"

