"en","zh"
"“Well, you see here an equipage fit to go to the ball with; are you not pleased with it?”","“好了，参加舞会需要的马车侍从都有了，你不喜欢吗？”"
"“Oh! yes,” cried she; “but must I go thither as I am, in these nasty rags?”","“我可喜欢呢！”她哭着说道，“可是我难道就穿着这身破破烂烂的衣服去参加舞会吗？”"
"Her godmother only just touched her with her wand, and, at the same instant, her clothes were turned into cloth of gold and silver, all beset with jewels.","她的教母只是用魔杖轻点了她一下，一眨眼，她的衣服就变成了镶满珠宝的金银丝线制成的华丽礼服。"
"This done, she gave her a pair of glass slippers, the prettiest in the whole world.","接着，教母送给了她一双世界上最美丽的玻璃鞋。"
"Being thus decked out, she got up into her coach; but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before.","刚一装扮好，她就登上了马车。但是教母再三叮咛她，千万不要呆到超过午夜十二点，哪怕她只是在舞会上多呆一下子，马车也会变回南瓜，马和车夫也会变回老鼠，侍从也会变回蜥蜴，衣服也会变回从前那样。"
"She promised her godmother she would not fail of leaving the ball before midnight; and then away she drives, scarce able to contain herself for joy.","她答应教母一定会在午夜前离开舞会。接着她出发了，兴奋得不能自已。"
"The King’s son who was told that a great princess, whom nobody knew, was come, ran out to receive her; he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company.","王子听说一位大家都不认识的公主大驾光临，赶紧出去迎接。他扶着她走下马车，领着她穿过客人来到舞会大厅。"
"There was immediately a profound silence, they left off dancing, and the violins ceased to play, so attentive was everyone to contemplate the singular beauties of the unknown new-comer.","大厅顿时变得鸦雀无声，人们停止跳舞，小提琴也停止演奏，大家都目不转睛地注视着这位新来的惊艳无比的陌生女子。"
"Nothing was then heard but a confused noise of:","之后，只听见很多唧唧喳喳的声音："
"“Ha! how handsome she is!","“啊！她真美丽呀！"
"Ha! how handsome she is!”","哇！她真是个大美人！”"
"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature.","就连上了年纪的国王也情不自禁地注视着她。他还悄悄对王后说，自己已经很久没有见到这么美丽、可爱的姑娘了。"
"All the ladies were busied in considering her clothes and headdress, that they might have some made next day after the same pattern, provided they could meet with such fine material and as able hands to make them.","所有的贵妇都忙着打量她的衣服和发型，要是她们能找到同样上好的布料和同样手巧的裁缝，想必隔天就会出现一样的款式。"
"The King’s son conducted her to the most honorable seat, and afterward took her out to dance with him; she danced so very gracefully that they all more and more admired her.","王子请她坐到最尊贵的座位上，接着邀请她跳舞。她的舞姿优雅极了，人们更加对她倾心了。"
"A fine collation was served up, whereof the young prince ate not a morsel, so intently was he busied in gazing on her.","侍从端上可口的点心，但是王子一口也没吃，他一直目不转睛地注视着灰姑娘，顾不上其他了。"
"She went and sat down by her sisters, showing them a thousand civilities, giving them part of the oranges and citrons which the Prince had presented her with, which very much surprised them, for they did not know her.","灰姑娘走到她两个姐姐身边坐下来，对她俩特别客气，还把王子送给她的橙子和蜜饯分给她们，这可是让她俩惊讶不已，因为她们压根不认识她。"
"While Cinderella was thus amusing her sisters, she heard the clock strike eleven and three-quarters, whereupon she immediately made a courtesy to the company and hasted away as fast as she could.","当灰姑娘与她两位姐姐交谈甚欢的时候，大钟敲响了十一点三刻。她立即向众人辞行，然后飞速地离开舞会。"
"When she got home she ran to seek out her godmother, and, after having thanked her, she said she could not but heartily wish she might go next day to the ball, because the King’s son had desired her.","她一回到家就立马跑去找教母，向她表示感谢。之后，又说她是多么强烈地希望第二天能再去舞会，因为王子邀请过她了。"
"As she was eagerly telling her godmother whatever had passed at the ball, her two sisters knocked at the door, which Cinderella ran and opened.","正当她滔滔不绝地把舞会上发生的一切告诉教母的时候，她的两位姐姐敲门了。灰姑娘赶紧冲过去开门。"
"“How long you have stayed!”","“你们呆了那么久才回来呀！”"
"cried she, gaping, rubbing her eyes and stretching herself as if she had been just waked out of her sleep; she had not, however, any manner of inclination to sleep since they went from home.","她嚷道，跟着打着哈欠，揉揉眼睛，伸伸懒腰，似乎是刚睡醒的样子。其实，她们走后，她一刻也没有睡过。"
"“If thou hadst been at the ball,” said one of her sisters, “thou wouldst not have been tired with it.","“要是你去了舞会，”其中一位姐姐对她说，“你就不会感到厌倦了。"
"There came thither the finest princess, the most beautiful ever was seen with mortal eyes; she showed us a thousand civilities, and gave us oranges and citrons.”","今晚来了一位最漂亮的公主，人们还从未见过如此美丽的人儿呢！她对我们非常客气，还请我们吃橙子和蜜饯。”"
"Cinderella seemed very indifferent in the matter; indeed, she asked them the name of that princess; but they told her they did not know it, and that the King’s son was very uneasy on her account and would give all the world to know who she was.","灰姑娘装作漠不关心的样子，只是向她两位姐姐打听这位公主的名字，但是她们对她说，没人认识她，为此王子心急如焚，要不惜一切代价知道她是谁。"
"At this Cinderella, smiling, replied:","听到这些，灰姑娘不禁笑着答道："
"“She must, then, be very beautiful indeed; how happy you have been!","“她肯定非常美丽！你们真幸福呀！"
"Could not I see her?","我不能见见她吗？"
"Ah! dear Miss Charlotte, do lend me your yellow suit of clothes which you wear every day.”","呀！亲爱的夏洛特小姐，请把你天天都穿的那件黄衣服借我穿一下。”"
"“Ay, to be sure!” cried Miss Charlotte; “lend my clothes to such a dirty Cinderwench as thou art!","“哎！当然不行！”夏洛特小姐嚷嚷着，“把我的衣服借给像你这样脏兮兮的灰丫头，"
"I should be a fool.”","除非我疯了！”"
"Cinderella, indeed, expected well such answer, and was very glad of the refusal; for she would have been sadly put to it if her sister had lent her what she asked for jestingly.","灰姑娘事实上正期望这样的回答，她很高兴姐姐拒绝了，因为如果她的姐姐当真愿意借衣服给她，她反而会不知所措，这只是她开玩笑问问罢了。"
"The next day the two sisters were at the ball, and so was Cinderella, but dressed more magnificently than before.","第二天，她的两个姐姐又去参加舞会，灰姑娘也去了，不过她打扮得比第一天还要华丽。"
"The King’s son was always by her, and never ceased his compliments and kind speeches to her; to whom all this was so far from being tiresome that she quite forgot what her godmother had recommended to her; so that she, at last, counted the clock striking twelve when she took it to be no more than eleven; she then rose up and fled, as nimble as a deer.","王子一直和她呆在一起，嘴里不停地对她说着赞美之词。这些话听起来一点儿也不让人感到厌烦，以致灰姑娘忘了教母对她的叮咛。所以最后当午夜的钟声敲响的时候，她还以为不到十一点儿呢。她立即起身，像小鹿一样矫捷地逃走了。"
"The Prince followed, but could not overtake her.","王子跟了出来，但是却追不上她。"
"She left behind one of her glass slippers, which the Prince took up most carefully.","慌忙之中，她落下了一只玻璃鞋，王子小心翼翼地把它拾了起来。"
"She got home but quite out of breath, and in her nasty old clothes, having nothing left her of all her finery but one of the little slippers, fellow to that she dropped.","她上气不接下气地到了家，穿的还是之前破破烂烂的衣服，先前那一身华丽的装束如今只剩下一只玻璃鞋，有一只被她落在了皇宫。"
"The guards at the palace gate were asked:","皇宫门前的守卫被询问道："
"If they had not seen a princess go out.","是否看见一位公主跑了出来。"
"Who said: They had seen nobody go out but a young girl, very meanly dressed, and who had more the air of a poor country wench than a gentlewoman.","他们说，他们只看见一个穿得破破烂烂的小女孩跑了出来，看上去与其说是一位千金小姐倒不如说是一个穷酸的乡下姑娘。"
"When the two sisters returned from the ball Cinderella asked them: If they had been well diverted, and if the fine lady had been there.","当她那两位姐姐从舞会上回来的时候，灰姑娘问她们是不是跟之前一样玩得很开心，那位漂亮姑娘是不是又出现在舞会上。"
"They told her: Yes, but that she hurried away immediately when it struck twelve, and with so much haste that she dropped one of her little glass slippers, the prettiest in the world, which the King’s son had taken up; that he had done nothing but look at her all the time at the ball, and that most certainly he was very much in love with the beautiful person who owned the glass slipper.","她们回答说是的，但是午夜钟声刚敲响，她就匆匆离开了，慌忙之中她落下了一只玻璃鞋，那可是世界上最漂亮的鞋子。她们还提到，王子自捡到那只鞋后，就一直盯着它，直到舞会结束。他一定非常爱玻璃鞋那美丽的主人。"
"What they said was very true; for a few days after the King’s son caused it to be proclaimed, by sound of trumpet, that he would marry her whose foot the slipper would just fit.","她们说的一点儿也没错，因为几天后，王子便用喇叭宣布说，哪位姑娘的脚能穿进玻璃鞋，他就娶她为妻。"
"They whom he employed began to try it upon the princesses, then the duchesses and all the Court, but in vain; it was brought to the two sisters, who did all they possibly could to thrust their foot into the slipper, but they could not effect it.","王子的手下开始让公主们试鞋，之后是公爵夫人和宫中所有人，但是没有一个人合适。之后他们又将鞋带去两姐妹家里，她们想尽一切办法要将脚塞进这只鞋里，不过都失败了。"
"Cinderella, who saw all this, and knew her slipper, said to them, laughing:","灰姑娘看着这一切，认出那是自己的鞋，便笑着说道："
"“Let me see if it will not fit me.”","“我多想试试看它合不合我的脚啊！”"
"Her sisters burst out a-laughing, and began to banter her.","她的两位姐姐马上大笑起来，开始挖苦她。"
"The gentleman who was sent to try the slipper looked earnestly at Cinderella, and, finding her very handsome, said:","负责试鞋的侍从仔细看了看灰姑娘，发现她长得很漂亮，便说："
"It was but just that she should try, and that he had orders to let everyone make trial.","应该要让她试试，因为他受命要让所有姑娘都一一试过。"
"He obliged Cinderella to sit down, and, putting the slipper to her foot, he found it went on very easily, and fitted her as if it had been made of wax.","他让灰姑娘坐下来，把那只鞋往她的脚上套，他发现鞋轻而易举地就穿了上去，非常合她脚，就跟定做的一样。"
"The astonishment her two sisters were in was excessively great, but still abundantly greater when Cinderella pulled out of her pocket the other slipper, and put it on her foot.","她的两位姐姐大为惊讶，不过当她们看见灰姑娘从口袋里掏出另一只鞋穿在脚上时，就更震惊了。"
"Thereupon, in came her godmother, who, having touched with her wand Cinderella’s clothes, made them richer and more magnificent than any of those she had before.","这时，教母进来了，她用魔杖在灰姑娘的衣服上轻轻一点，她的衣服瞬间变得比以往任何一套都要华丽。"
"And now her two sisters found her to be that fine, beautiful lady whom they had seen at the ball.","这会儿，她的两位姐姐终于认出她就是那位她们在舞会上见过的美人儿。"
"They threw themselves at her feet to beg pardon for all the ill-treatment they had made her undergo.","两姐妹突然跪倒在灰姑娘脚下，恳求她能原谅她们之前对她那么刻薄。"
"Cinderella took them up, and, as she embraced them, cried:","灰姑娘把她们扶了起来，一边拥抱她们，一边大声说，"
"That she forgave them with all her heart, and desired them always to love her.","她真心原谅她们，也希望她们能永远爱她。"
"She was conducted to the young prince, dressed as she was; he thought her more charming than ever, and, a few days after, married her.","灰姑娘穿着这身衣服来到王子面前，王子发现她比从前还要迷人。没过几天，王子便娶了她。"
"Cinderella, who was no less good than beautiful, gave her two sisters lodgings in the palace, and that very same day matched them with two great lords of the Court. ","善良又美丽的灰姑娘把两位姐姐也接进宫来住，进宫的当天就把她俩许给了宫里的两位达官贵人。"

