"zh","en"
"“水壶响了。”她唱到，飞快地跑向茶壶。他又弯下身子去吹火。他的衬衣领子好像太紧了，脖子上的青筋暴露出来。","“The kettle is singing,” she sang, flying for the teapot.He bent down again to blow the fire.The veins in his neck stood out, his shirt collar seemed too tight."
"“怀尔博士，快吹火，噗！噗！噗！”她笑着唱道。","“Doctor Wyer,Blow the fire,Puff!puff!puff!” she sang, laughing."
"他冲她笑了笑。","He smiled at her."
"她因为那对耳环开心极了。","She was so glad because of her pearl ear-rings."
"吃早餐的时候，她变得严肃起来。他并没有注意到。她装出一副事态严重的样子。那几乎要穿透他一贯的好脾气去激怒他。","Over the breakfast she grew serious.He did not notice.She became portentous in her gravity.Almost it penetrated through his steady good-humour to irritate him."
"“泰德！”她终于开口说道。","“Teddy!” she said at last."
"“什么事？”他问道。","“What?” he asked."
"“我对你撒了个谎。”她楚楚可怜地说道。","“I told you a lie,” she said, humbly tragic."
"他的心情焦躁不安起来。","His soul stirred uneasily."
"“哦，是吗？”他漫不经心地答道。","“Oh aye?” he said casually."
"她对此感到不满。他应该更有所触动才对。","She was not satisfied.He ought to be more moved."
"“是的。”她回答说。","“Yes,” she said."
"他切了一片面包。","He cut a piece of bread."
"“是好事吗？”他问道。","“Was it a good one?” he asked."
"她生气了。然后她想了想——这“算是”件好事吗？然后她笑了笑。","She was piqued.Then she considered—WAS it a good one?Then she laughed."
"“不是，”她答道，“不算什么高兴的事。”","“No,” she said, “it wasn’t up to much.”"
"“哎呀！”他轻松地答道，但语气里流露出对她一贯的喜爱，“那样的话，就别提了。”","“Ah!” he said easily, but with a steady strength of fondness for her in his tone.“Get it out then.”"
"交谈变得有些难以继续下去。","It became a little more difficult."
"“你是知道那只白丝袜的，”她认真地说道，“我对你撒谎了。那不是一只样品。而是一件情人节礼物。”","“You know that white stocking,” she said earnestly.“I told you a lie.It wasn’t a sample.It was a valentine.”"
"他眉头微皱。","A little frown came on his brow."
"“那你为什么编造说它是样品？”他问。","“Then what did you invent it as a sample for?” he said."
"他了解她的弱点。他那带着些许愤怒的声音令她感到惧怕。","But he knew this weakness of hers.The touch of anger in his voice frightened her."
"“我是担心你生气。”她可怜兮兮地说道。","“I was afraid you’d be cross,” she said pathetically."
"“我知道你非常害怕。”他说。","“I’ll bet you were vastly afraid,” he said."
"“我是很怕，泰德。”","“I WAS, Teddy.”"
"他们的交谈间断了一会儿。他脑子里正在思考几件事情。","There was a pause.He was resolving one or two things in his mind."
"“那是谁送的？”他问道。","“And who sent it?” he asked."
"“我可以猜一猜，”她说，“尽管上边一个字都没有——除了——”","“I can guess,” she said, “though there wasn’t a word with it—except—”"
"她跑到起居室里拿了一张纸回来。","She ran to the sitting-room and returned with a slip of paper."
"“珍珠也许美丽，但你却更美丽。为我戴上它们吧，我会爱上那位佩戴者。”","“Pearls may be fair, but thou art fairer.Wear these for me, and I’ll love the wearer.”"
"他读了两遍，脸涨得通红。","He read it twice, then a dull red flush came on his face."
"“那你猜会是谁？”他带着生气的口吻问道。","“And WHO do you guess it is?” he asked, with a ringing of anger in his voice."
"“我猜是萨姆·亚当斯。”她有些义愤地说道。","“I suspect it’s Sam Adams,” she said, with a little virtuous indignation."
"惠斯顿沉默了一会儿。","Whiston was silent for a moment."
"“笨蛋！”他说道。","“Fool!” he said."
"“关珍珠什么事？——而且珍珠耳环就只有一只，他怎么能说‘为我戴上它们’？他根本就缺脑子，写不出正确的诗。”","“An’ what’s it got to do with pearls?—and how can he say ‘wear these for me’ when there’s only one?He hasn’t got the brain to invent a proper verse.”"
"他把纸拧成一团，丢到火里。","He screwed the sup of paper into a ball and flung it into the fire."
"“我猜他是觉得这和去年的一起正好凑成一对。”她说道。","“I suppose he thinks it’ll make a pair with the one last year,” she said."
"“什么，他去年也送了一只？”","“Why, did he send one then?”"
"“是的。那时我想你要是知道了一定会疯掉的。”","“Yes.I thought you’d be wild if you knew.”"
"他双颌紧闭，阴沉着脸。","His jaw set rather sullenly."
"不一会儿他站了起来，卷起袖子，解开衬衫敞着胸口，去把自己洗洗干净。他俊朗的外表、分明的鬓角、坚定的眼神仿佛都因脸下部分那冷酷的表情而削弱了。但她就是喜欢。她来回跑动，把桌子收拾干净。她喜欢他站着冲洗的样子。他就是这样一个人。她喜欢看他冲洗脖子时，脖子上水亮发光的样子。这使她觉得既有趣，又开心，又激动。长久以来，他都很确信自己完全主宰着她。这给她一种愉快而又有害的自由感。在他的掌控之下，她可以兴奋地四处乱窜。","Presently he rose, and went to wash himself, rolling back his sleeves and pulling open his shirt at the breast.It was as if his fine, clear-cut temples and steady eyes were degraded by the lower, rather brutal part of his face.But she loved it.As she whisked about, clearing the table, she loved the way in which he stood washing himself.He was such a man.She liked to see his neck glistening with water as he swilled it.It amused her and pleased her and thrilled her.He was so sure, so permanent, he had her so utterly in his power.It gave her a delightful, mischievous sense of liberty.Within his grasp, she could dart about excitingly."
"他转过身去面向她。他的脸受冷水的刺激而发红，他湛蓝的眼睛清澈透亮。","He turned round to her, his face red from the cold water, his eyes fresh and very blue."
"“你一直都没见过他吧，对不对？”他粗鲁地问道。","“You haven’t been seeing anything of him, have you?” he asked roughly."
"“是的。”过了一会儿她回答道，就好像被抓了现行一样。“他跟着我进了电车，邀请我去皇家酒吧去喝杯咖啡和甜酒。”","“Yes,” she answered, after a moment, as if caught guilty.“He got into the tram with me, and he asked me to drink a coffee and a Benedictine in the Royal.”"
"“他用花言巧语让你很高兴，”他阴沉着脸问道，“是不是？”","“You’ve got it off fine and glib,” he said sullenly.“And did you?”"
"“是的。”她回答道，露出一副叛徒在行刑架前的表情。","“Yes,” she replied, with the air of a traitor before the rack."
"他一动不动地站在那里，血气上涌至脖颈和面部，看上去一副要发作的样子。","The blood came up into his neck and face, he stood motionless, dangerous."
"“天气寒冷，但到皇家酒吧去是很有趣的。”她说道。","“It was cold, and it was such fun to go into the Royal,” she said."
"“你会为了一包巧克力而和黑鬼一起出去。”他愤怒地、鄙夷地、略带苦涩地说道。他一反常态地与她拉远距离，把她与自己阻隔开来。","“You’d go off with a nigger for a packet of chocolate,” he said, in anger and contempt, and some bitterness.Queer how he drew away from her, cut her off from him."
"“泰德！——你太粗鲁了！”她喊道。","“Ted—how beastly!” she cried."
"“你很清楚——”她咬住嘴唇，脸涨得通红，眼里满是泪水。","“You know quite well—” She caught her lip, flushed, and the tears came to her eyes."
"他转过身去，把领带系上。她忙着自己的事，做出一副楚楚可怜的怪相，时不时有眼泪滴下。","He turned away, to put on his necktie.She went about her work, making a queer pathetic little mouth, down which occasionally dripped a tear."
"他已经准备好要出发了。他戴好帽子，把外套一直扣到了下巴底下，走过来吻她。他如果没有吻她就出门的话，一整天都会过得很难受。她任他亲吻着。她的脸颊被他吻得湿湿的，他的心在燃烧。她深深地刺痛了他的心。她却感觉受了委屈，不愿意原谅他。","He was ready to go.With his hat jammed down on his head, and his overcoat buttoned up to his chin, he came to kiss her.He would be miserable all the day if he went without.She allowed herself to be kissed.Her cheek was wet under his lips, and his heart burned.She hurt him so deeply.And she felt aggrieved, and did not quite forgive him."
"过了一会儿，她上楼去找耳环。它们躺在小抽屉里显得很讨人喜欢——很讨人喜欢！她心情大好地观察着它们，把它们戴在耳朵上，自我欣赏着。她摆出各种姿势，在镜子前时而微笑，时而哀伤，时而悲伤，时而得意，时而又祈求。她感觉非常快乐，也非常美丽。","In a moment she went upstairs to her ear-rings.Sweet they looked nestling in the little drawer—sweet!She examined them with voluptuous pleasure, she threaded them in her ears, she looked at herself, she posed and postured and smiled, and looked sad and tragic and winning and appealing, all in turn before the mirror.And she was happy, and very pretty."
"在家里，她整个上午都带着那对耳环。她能感觉到自己光彩照人，很有吸引力。她在猜想，面包师进来的时候，有没有注意到这些。所有商人离开她家的时候都喜形于色，兴高采烈的。他们都不自觉得喜欢上了这个令人开心的小美人，尽管她的举止没有什么可注意的。","She wore her ear-rings all morning, in the house.She was self-conscious, and quite brilliantly winsome, when the baker came, wondering if he would notice.All the tradesmen left her door with a glow in them, feeling elated, and unconsciously favouring the delightful little creature, though there had been nothing to notice in her behaviour."
"她一整天都很兴奋。她没有考虑过她的丈夫。她展开轻浮的小翅膀，却去不了任何地方的，他是她永远的原则。到了夜里，她就会像小鸡和咒语一样回到家里回到他的身边休息。","She was stimulated all the day.She did not think about her husband.He was the permanent basis from which she took these giddy little flights into nowhere.At night, like chickens and curses, she would come home to him, to roost."
"与此同时，惠斯顿，一个漂泊者，一家小公司里极受信任的台柱，正忙于工作。但他的心却总为她焦虑，他渴望内心安定，但却因为得不到安定而一直很紧张。","Meanwhile Whiston, a traveller and confidential support of a small firm, hastened about his work, his heart all the while anxious for her, yearning for surety, and kept tense by not getting it."
"第二章","CHAPTER 2"
"在结婚之前，她曾经是亚当斯花边厂仓库里的女工。萨姆·亚当斯是她的雇主。他四十岁，单身，身材结实，衣着讲究而华丽，留着棕色的大胡子，头发稀少。从他整洁而显眼的外表的其余部分来看，秃头很明显使他感到懊恼。他气宇不凡，有爱尔兰人血统。","She had been a warehouse girl in Adams’s lace factory before she was married.Sam Adams was her employer.He was a bachelor of forty, growing stout, a man well dressed and florid, with a large brown moustache and thin hair.From the rest of his well-groomed, showy appearance, it was evident his baldness was a chagrin to him.He had a good presence, and some Irish blood in his veins."
"他因沉迷女子，或女子沉迷于他而臭名昭著。埃尔西是个伶俐、漂亮、说话近乎风趣的小可爱——她看上去说话很风趣，尽管她翻来覆去说的都是些完全微不足道的事情——她对他却有极大的吸引力。他会穿着一件浅黄褐色的双排扣的、带有运动气质的上衣，扣眼上还有一只鲜红色的康乃馨，一条黑白格子的上等裤子，戴上一顶帽舌很长的帽子来到仓库，为的就是加深她对他的印象。但她对他仅仅是略有印象。对她的高档品味而言，他的穿着太花哨了。他本能地察觉到了这点，就换成了一身稳重些的海军蓝色西服。这样一来，他就成了一个体格健硕、衣着华丽的人。他留着棕色大胡子，身着帅气的海军蓝色西服，脚穿时髦靴子，头戴男人味十足的帽子，简直无可挑剔。埃尔西对此印象深刻。","His fondness for the girls, or the fondness of the girls for him, was notorious.And Elsie, quick, pretty, almost witty little thing—she SEEMED witty, although, when her sayings were repeated, they were entirely trivial—she had a great attraction for him.He would come into the warehouse dressed in a rather sporting reefer coat, of fawn colour, and trousers of fine black-and-white check, a cap with a big peak and a scarlet carnation in his button-hole, to impress her.She was only half impressed.He was too loud for her good taste.Instinctively perceiving this, he sobered down to navy blue.Then a well-built man, florid, with large brown whiskers, smart navy blue suit, fashionable boots, and manly hat, he was the irreproachable.Elsie was impressed."
"但与此同时，惠斯顿正在追求她。她在卧室的镜子前做出好看的表示永久真实的小姿势。","But meanwhile Whiston was courting her, and she made splendid little gestures, before her bedroom mirror, of the constant-and-true sort."
"“真实，真实直到死亡——”","“True, true till death—”"
"那是她经常唱的歌。惠斯顿一直都是那个样子，所以没有必要为他担心。","That was her song.Whiston was made that way, so there was no need to take thought for him."
"每年的圣诞节，萨姆·亚当斯都会在自己家里举办一个晚会，邀请的都是他的高级雇员们——不是那些蓝领工人们而是上边的那些高级雇员们。他是个慷慨的人，有着一种能给人带来快乐的真正热情。","Every Christmas Sam Adams gave a party at his house, to which he invited his superior work-people—not factory hands and labourers, but those above.He was a generous man in his way, with a real warm feeling for giving pleasure."
"埃尔西最后一次参加这样的晚会是在两年前。惠斯顿陪着她一起参加的。那时候，他为萨姆·亚当斯工作。","Two years ago Elsie had attended this Christmas-party for the last time.Whiston had accompanied her.At that time he worked for Sam Adams."
"她身穿蓝色丝绸面料的紧身长礼服，感到十分得意。惠斯顿来接她。她把山羊绒大披肩围在胸前，轻快地走在他旁边。他则大步向前，潇洒地把裤子扎在靴子里。他的长大衣口袋被她的丝质鞋子塞得满满的。","She had been very proud of herself, in her close-fitting, full-skirted dress of blue silk.Whiston called for her.Then she tripped beside him, holding her large cashmere shawl across her breast.He strode with long strides, his trousers handsomely strapped under his boots, and her silk shoes bulging the pockets of his full-skirted overcoat."
"他们经过公园门口时，她的情绪变得高涨起来。在他们前面，夜里的罗克堡显得气势宏大。林阴大道两侧，光秃秃的树木静静地排列开来，在霜冻的笼罩下显得十分昏暗。","They passed through the park gates, and her spirits rose.Above them the Castle Rock looked grandly in the night, the naked trees stood still and dark in the frost, along the boulevard."
"他们到得相当晚。她期望中带着些不安。在衣帽间里，她摘下披肩，穿上丝质鞋子，对着镜子自照。她脸颊两侧那几束松散的卷发优雅地飘舞着，嘴角露出笑意。","They were rather late.Agitated with anticipation, in the cloak-room she gave up her shawl, donned her silk shoes, and looked at herself in the mirror.The loose bunches of curls on either side her face danced prettily, her mouth smiled."
"她在这个灯火通明的房间门口停了一会儿。许多人都在灯光的闪耀下来回穿梭。在枝形水晶吊灯的下面，女人们的长晚礼服摇摆飘动着，而长着连鬓胡子、系着白色领结的男人则在向她们鞠躬。然后她走进了灯光之下。","She hung a moment in the door of the brilliantly lighted room.Many people were moving within the blaze of lamps, under the crystal chandeliers, the full skirts of the women balancing and floating, the side-whiskers and white cravats of the men bowing above.Then she entered the light."
"萨姆·亚当斯立刻就走上前来，高举着双臂，对她表示热烈的欢迎。他红润的脸上总是带着微笑。","In an instant Sam Adams was coming forward, lifting both his arms in boisterous welcome.There was a constant red laugh on his face."
"“你来晚了，是不是？”他喊道，“像个贵族一样。”","“Come late, would you,” he shouted, “like royalty.”"
"他抓起她的手，领着她向前走。他说话的时候嘴张得很大，这就把棕色胡子背后的那种温暖而又隐蔽的效果给破坏了。但是在他的搀扶下，她轻盈地进了人群。他非常殷勤。","He seized her hands and led her forward.He opened his mouth wide when he spoke, and the effect of the warm, dark opening behind the brown whiskers was disturbing.But she was floating into the throng on his arm.He was very gallant."
"“那么现在，”他一边拿起她的请柬写下舞曲的名字一边说道，“我可以全权处理的，对不对？”","“Now then,” he said, taking her card to write down the dances, “I’ve got carte blanche, haven’t I?”"
"“惠斯顿先生不跳舞。”她说。","“Mr Whiston doesn’t dance,” she said."
"“我很幸运啊！”他一边潦草地写着自己名字的首字母一边说道。","“I am a lucky man!” he said, scribbling his initials."
"“我嘴里的风流韵事是与生俱来的。”","“I was born with an amourette in my mouth.”"
"他安静了下来，继续写着。她满脸通红地笑着，不知道那是什么意思。","He wrote on, quietly.She blushed and laughed, not knowing what it meant."
"“呵，那是什么？”她问道。","“Why, what is that?” she said."
"“是你，甚至比你还小，还带着小翅膀。”他答道。","“It’s you, even littler than you are, dressed in little wings,” he said."
"“那我得变得相当小才能被放进你嘴里。”她说。","“I should have to be pretty small to get in your mouth,” she said."
"“你认为自己太大了，是吗？”他轻松地说道。","“You think you’re too big, do you!” he said easily."
"他把请柬递给了她，并向她鞠了一躬。","He handed her her card, with a bow."
"“现在，我已经为今晚做好了准备，我的宝贝。”他说道。","“Now I’m set up, my darling, for this evening,” he said."
"接着，他像往常一样，迅速而又自在地环顾了一下屋子。她在他面前等待着。他已经准备好了。他看见乐队后，朝他们点了下头。音乐瞬间响起。他看上去很放松，似乎忘记了自我。","Then, quick, always at his ease, he looked over the room.She waited in front of him.He was ready.Catching the eye of the band, he nodded.In a moment, the music began.He seemed to relax, giving himself up."
"“喂，埃尔西。”他叫道，声音里带着一种奇怪的爱抚。这种爱抚似乎使她的身体沉浸在温暖和美妙之中。她沉湎于其中。她喜欢这样。","“Now then, Elsie,” he said, with a curious caress in his voice that seemed to lap the outside of her body in a warm glow, delicious.She gave herself to it.She liked it."
"他的舞跳得相当出色。","He was an excellent dancer."
"他似乎在用一种男性的热情来吸引她靠近他。他把她拥在身边，两人步伐一致，她的身体柔软了下来，随着他的脚步而动。她激情澎湃，热血沸腾，双脚不由自主地移动着，只有音乐会把她从他身边甩开又拉回到他的怀抱。在节奏感分明的音乐里，他强壮的身体与她狂乱地触碰。","He seemed to draw her close in to him by some male warmth of attraction, so that she became all soft and pliant to him, flowing to his form, whilst he united her with him and they lapsed along in one movement.She was just carried in a kind of strong, warm flood, her feet moved of themselves, and only the music threw her away from him, threw her back to him, to his clasp, in his strong form moving against her, rhythmically, deliriously."
"当乐曲结束的时候，他很高兴，眼里有一种令她兴奋的奇异光芒，但却与她无关。但那扣住了她的心弦。他没有跟她说话。他只是用一种奇异的闪亮的目光直视着她的眼睛，令她既畏惧又兴奋。但他的表情里无意间还带有那种放荡男人的嘲笑。这让她心里有点凉飕飕的。她没有失去自制力。","When it was over, he was pleased and his eyes had a curious gleam which thrilled her and yet had nothing to do with her.Yet it held her.He did not speak to her.He only looked straight into her eyes with a curious, gleaming look that disturbed her fearfully and deliriously.But also there was in his look some of the automatic irony of the roué.It left her partly cold.She was not carried away."
