"zh","en"
"“不是，保罗。不完全是。它能让你有钱。”“噢！”保罗似懂非懂地说道，　“当奥斯卡舅舅说到‘不义之财’的时候，我还以为指的是钱呢。”（注：此处男孩将lucre“钱财”和lucker“运气”的发音混淆了。）“‘不义之财’确实指的是钱，”母亲说，“但那是钱财，不是运气。”“噢！”男孩说，“那运气是什么呢，妈妈？”“它能让你有钱。如果你运气好，你就会有钱。所以生来就走运，比生来就有钱更好。要是你生来就有钱，你可能会花完。可要是你生来就走运，你总会赚到更多的钱。”“噢！是吗？那爸爸不走运吗？”“应该说，他很不走运。”她痛苦地说道。","“No, Paul.Not quite.It’s what causes you to have money.” “Oh!” said Paul vaguely.“I thought when Uncle Oscar said @filthy lucker@, it meant money.” “@Filthy lucre@ does mean money,” said the mother, “But it’s lucre, not luck.” “Oh!” said the boy.“Then what @is@ luck, mother?” “It’s what causes you to have money.If you’re lucky you have money.That’ s why it’s better to be born lucky than rich.If you’re rich, you may lose your money.But if you’re lucky, you will always get more money.” “Oh!Will you?And is father not lucky?” “Very unlucky, I should say,” she said bitterly."
"男孩将信将疑地注视着她。","The boy watched her with unsure eyes."
"“为什么呢？”他问。","“Why?” he asked."
"“我不知道。没有人知道为什么一个人走运，而另一个人不走运。”“是吗？谁都不知道？没有人知道吗？”“也许上帝知道吧。可他从不告诉大家。”“那他应该告诉大家。妈妈，难道你也不走运吗？”“嫁了个不走运的丈夫，我也不可能走运。”“但是就你自己的时候呢？”“结婚前，我总以为自己很走运。可现在，我觉得自己实在是不走运。”“为什么？”“嗯——管它呢！也许我并不是真的不走运。”她说道。","“I don’t know.Nobody ever knows why one person is lucky and another unlucky.” “Don’t they?Nobody at all?Does @nobody@ know?” “Perhaps God.But He never tells.” “He ought to, then.And aren’t you lucky either, mother?” “I can’t be, if I married an unlucky husband.” “But by yourself, aren’t you?” “I used to think I was, before I married.Now I think I am very unlucky indeed.” “Why?” “Well—never mind!Perhaps I’m not really,” she said."
"孩子看着她，想知道她是不是在说真话。可是从她的口型他就知道，她只是在试图对他掩饰些什么。","The child looked at her, to see if she meant it.But he saw, by the lines of her mouth, that she was only trying to hide something from him."
"“好吧，不管怎样，”他坚定地说，“我是个走运的人。”“为什么？”母亲突然笑了，她问道。","“Well, anyhow,” he said stoutly, “I’m a lucky person.” “Why?” said his mother, with a sudden laugh."
"他盯着她。连他自己都不知道为什么说了这样的话。","He stared at her.He didn’t even know why he had said it."
"“上帝告诉我的。”他坚持这么说，准备厚着脸皮硬挺过去。","“God told me,” he asserted, brazening it out."
"“我希望上帝告诉你了，亲爱的！”“妈妈！他告诉我了。”“太棒了！”母亲说道，她用了她丈夫常说的一个感叹句。","“I hope He did, dear!” “He did, mother!” “Excellent!” said the mother, using one of her husband’s exclamations."
"男孩看见母亲并不相信他，或者，更确切地说，她根本就不关心自己的断言。这让他稍微有些恼火，使他想迫使母亲注意他。","The boy saw she did not believe him; or, rather, that she paid no attention to his assertion.This angered him somewhat, and made him want to compel her attention."
"他茫然地独自走开了，以一种孩子的方式去寻找“运气”的线索。他聚精会神，丝毫注意不到别人，带着一丝诡秘，四处暗自寻找着运气。他想要运气，他想要它，太想要了！当两个小女孩在儿童室玩洋娃娃时，他会坐在自己的大木马上，疯狂地向空气里猛冲，这使得小女孩们不安地凝视着他。木马狂烈地猛冲，男孩卷曲的深色头发不断颤动着，他的眼里出现了一种奇异的光芒。小女孩们不敢跟他说话。","He went off by himself, vaguely, in a childish way, seeking for the clue to “luck.” Absorbed, taking no heed of other people, he went about with a sort of stealth, seeking inwardly for luck.He wanted luck, he wanted it, he wanted it.When the two girls were playing dolls in the nursery, he would sit on his big rocking-horse, charging madly into space, with a frenzy that made the little girls peer at him uneasily.Wildly the horse careered, the waving dark hair of the boy tossed, his eyes had a strange glare in them.The little girls dared not speak to him."
"终于，短暂而疯狂的木马之旅告一段落，他爬了下去，站在木马前，死死地盯着它低垂的脸。木马红色的嘴巴微微张着，像玻璃般明亮的眼睛睁得大大的。","When he had ridden to the end of his mad little journey, he climbed down and stood in front of his rocking-horse, staring fixedly into its lowered face.Its red mouth was slightly open, its big eye was wide and glassy-bright."
"“现在！”他无声地命令这匹喷着鼻息的骏马，“现在，带我到有运气的地方去！现在就带我去！”接下来，他用从奥斯卡舅舅那里要来的小鞭子，抽打马的脖子。他知道只要他强迫这匹马，它就会带着自己到有运气的地方去。所以他再一次爬上马背，继续开始他猛烈的骑马之旅，希望最终到达目的地。他知道自己能到达目的地。","“Now!” he would silently command the snorting steed, “Now, take me to where there is luck!Now take me!” And he would slash the horse on the neck with the little whip he had asked Uncle Oscar for.He @knew@ the horse could take him to where there was luck, if only he forced it.So he would mount again, and start on his furious ride, hoping at last to get there.He knew he could get there."
"“你会把木马弄坏的，保罗！”保姆说道。","“You’ll break your horse, Paul!” said the nurse."
"“他总是那样骑！我希望他别再那样骑木马了！”他的大妹妹琼说。","“He always riding like that!I wish he’d leave off!” said his elder sister Joan."
"可他只是一声不吭地朝下瞪着她们。保姆自动认输。她拿他没办法。毕竟，他长大了，她管不住他了。","But he only glared down on them in silence.Nurse gave him up.She could make nothing of him.Anyhow he was growing beyond her."
"他无数次疯狂地骑马旅行。一天，当他正猛烈地骑着木马时，妈妈和奥斯卡舅舅进来了。他没有跟他们说话。","One day his mother and his Uncle Oscar came in when he was on one of his furious rides.He did not speak to them."
"“嘿！小骑手！获胜了吗？”舅舅说。","“Hallo, you young jockey!Riding a winner?” said his uncle."
"“你不觉得自己长大了，不再适合骑木马了吗？你知道，你已经不是个小孩子了。”妈妈说道。","“Aren’t you growing too big for a rocking-horse?You’re not a very little boy any longer, you know,” said his mother."
"但保罗只是瞪着那双靠得很近的大眼睛，眼里发出蓝色的光芒。他全力冲刺的时候是不会跟任何人说话的。母亲注视着他，一脸焦虑的神情。","But Paul only gave a blue glare from his big, rather close-set eyes.He would speak to nobody when he was in full tilt.His mother watched him with an anxious expression on her face."
"最后，他突然停下来，不再强迫他的马机械地奔驰，然后从马背上溜了下来。","At last he suddenly stopped forcing his horse into the mechanical gallop, and slid down."
"“嘿，我到了那里！”他狂热地宣布道，蓝眼睛仍在熠熠发光，强健修长的双腿叉开站着。","“Well, I got there!” he announced fiercely, his blue eyes still flaring, and his sturdy long legs straddling apart."
"“你到了什么地方？”妈妈问道。","“Where did you get to?” asked his mother."
"“我想去的地方。”他目光炯炯地望着她说。","“Where I wanted to go,” he flared back at her."
"“对极了，孩子！”奥斯卡舅舅说。“不要停下来，一直坚持直到到达目的地。这马叫什么名字？”“它没有名字。”男孩说。","“That’s right, son!” said Uncle Oscar.“Don’t you stop till you get there.What’s the horse’s name?” “He doesn’t have a name,” said the boy."
"“没有名字也行？”奥斯卡舅舅问道。","“Gets on without all right?” asked the uncle."
"“嗯，它有不同的名字。上周它叫做桑索维诺。”“桑索维诺，嗯？阿斯科特赛马会的优胜者。你怎么知道它的名字？”“他总跟巴西特谈赛马的事情。”琼说道。","“Well, he has different names.He was called Sansovino last week.” “Sansovino, eh?Won the Ascot.How did you know his name?” “He always talks about horse-races with Bassett,” said Joan."
"舅舅十分欣喜地发现，他的这位小外甥知道所有关于赛马的消息。年轻的园丁巴西特在战争中左脚负伤，他曾经做过奥斯卡·克雷斯韦尔的勤务兵，通过这层关系得到了现在这份工作。巴西特是个赛马老手。他的生活重心就是赛马比赛，而这个小男孩就跟他住在一起。","The uncle was delighted to find that his small nephew was posted with all the racing news.Bassett, the young gardener, who had been wounded in the left foot in the war and got his present job through Oscar Cresswell, whose batman he had been, was a perfect blade of the “turf.” He lived in the racing events, and the small boy lived with him."
"奥斯卡·克雷斯韦尔从巴西特那里明白了一切。","Oscar Cresswell got it all from Bassett."
"“保罗少爷来问我，所以我只能告诉他了，先生。”巴西特说道，他的脸色异乎寻常地严肃，好像在谈论宗教事务。","“Master Paul comes and asks me, so I can’t do more than tell him, sir,” said Bassett, his face terribly serious, as if he were speaking of religious matters."
"“那他对他看好的马下注了吗？”“嗯——我不想泄露他的秘密——他是个年轻的好手，他很棒，先生。要是您不介意，您自己去问他好吗？他从赛马比赛中得到了乐趣，也许他会觉得我在泄露他的秘密，先生，要是您不介意的话。”巴西特神情严肃得像个教堂一样。","“And does he ever put anything on a horse he fancies?” “Well—I don’t want to give him away—he’s a young sport, a fine sport, sir.Would you mind asking him himself?He sort of takes a pleasure in it, and perhaps he’d feel I was giving him away, sir, if you don’t mind.” Bassett was serious as a church."
"舅舅回到他外甥那里，用汽车带他去兜风。","The uncle went back to his nephew, and took him off for a ride in the car."
"“嗨，保罗，我的老朋友，你下过注赌马吗？”舅舅问道。","“Say, Paul, old man, do you ever put anything on a horse?” the uncle asked."
"男孩紧盯着这个英俊的男子。","The boy watched the handsome man closely."
"“怎么，你认为我不应该是吗？”他避而不答。","“Why, do you think I oughtn’t to?” he parried."
"“当然不是！我的意思是，也许你能透露一点和林肯赛马会有关的消息给我。”汽车飞驰着驶进乡下，直向奥斯卡舅舅在汉普郡的住所开过去。","“Not a bit of it!I thought perhaps you might give me a tip for the Lincoln.” The car sped on into the country, going down to Uncle Oscar’s place in Hampshire."
"“以名誉担保吗？”外甥说。","“Honour bright?” said the nephew."
"“孩子，我以名誉担保！”舅舅说道。","“Honour bright, son!” said the uncle."
"“那么，好吧，我说是‘黄水仙’。”“‘黄水仙’！小家伙，我很怀疑。‘米尔泽’怎么样？”“我只知道要赢的马，”男孩说道，“就是‘黄水仙’。”“你确定是‘黄水仙’，嗯？”两人沉默了一会。“黄水仙”相对来说是匹不太引人注意的马。","“Well, then, Daffodil.” “Daffodil!I doubt it, sonny.What about Mirza?” “I only know the winner,” said the boy.“That’s Daffodil.” “Daffodil, eh?” There was a pause.Daffodil was an obscure horse comparatively."
"“舅舅！”“嗯，孩子？”“你不要再告诉别人了，好吗？我跟巴西特保证过。”“该死的巴西特，老家伙！这跟他有什么关系？”“我们是合伙人。我们一开始就合伙了，舅舅，他一开始借给我五先令，我输掉了。我跟他保证过，以名誉担保，这是我和他之间的秘密；只是你给我那十先令以后我才开始赢，所以我觉得你运气很好。你不会再告诉别人了，对吗？”男孩靠得很近的两只大大的蓝眼睛，此刻正热切地盯着他的舅舅。舅舅心里一动，不安地笑了笑。","“Uncle!” “Yes, son?” “You won’t let it go any further, will you?I promised Basset.” “Bassett be damned, old man!What’s he got to do with it?” “We’re partners.We’ve been partners from the first, Uncle, he lent me my first five shillings, which I lost.I promised him, honour bright, it was only between me and him; only you gave me that ten-shilling note I started winning with, so I thought you were lucky.You won’t let it go any further, will you?” The boy gazed at his uncle from those big, hot, blue eyes, set rather close together.The uncle stirred and laughed uneasily."
"“行，孩子！我保守秘密。‘黄水仙’，是吗？你准备在它身上下多少注？”“我准备只留二十磅，其余的都下注，”男孩说，“我留着这二十镑做老本。”舅舅觉得很滑稽。","“Right you are, son!I’ll keep your tip private.Daffodil, eh?How much are you putting on him?” “All except twenty pounds,” said the boy.“I keep that in reserve.” The uncle thought it a good joke."
"“你留下二十镑做老本，是吗，你这个小捣蛋鬼？那你准备押上多少呢？”“我准备押上三百镑。”男孩神情严肃地说，“奥斯卡舅舅，这事可只有你知我知！以名誉担保？”舅舅禁不住大笑起来。","“You keep twenty pounds in reserve, do you, you young romancer?What are you betting, then?” “I’m betting three hundred,” said the boy gravely.“But it’s between you and me, Uncle Oscar!Honour bright?” The uncle burst into a roar of laughter."
"“好，你知我知，你这个小纳特·古尔德。”他笑着说，“可是你那三百镑在哪儿呢？”“巴西特替我保管着。我们是合伙人。”“你们是合伙人，是啊！那巴西特又准备在‘黄水仙’身上押多少钱呢？”“我想他不会像我押那么高。也许他会押一百五吧。”“什么，便士吗？”舅舅笑着问。","“It’s between you and me all right, you young Nat Gould,” he said, laughing.“But where’s your three hundred?” “Bassett keeps it for me.We’re partners.” “You are, are you!And what is Bassett putting on Daffodil?” “He won’t go quite as high as I do, I expect.Perhaps he’ll go a hundred and fifty.” “What, pennies?” laughed the uncle."
"“英镑，”孩子说道，惊奇地瞥了舅舅一眼，“巴西特留下的保本钱比我多多了。”奥斯卡舅舅又吃惊又觉得好笑，他不吭声了。他不想再深究此事了，可他决定带外甥去林肯赛马场。","“Pounds,” said the child, with a surprised look at his uncle.“Bassett keeps a bigger reserve than I do.” Between wonder and amusement Uncle Oscar was silent.He pursued the matter no further, but he determined to take his nephew with him to the Lincoln races."
"“孩子，现在，”他说，“我押二十镑赌‘米尔泽’赢，我替你押五镑赌任意一匹你中意的马赢。你选择哪匹？”","“Now, son,” he said, “I’m putting twenty on Mirza, and I’ll put five for you on any horse you fancy.“What’s your pick?"
"“‘黄水仙’，舅舅！”“不，这五镑不赌‘黄水仙’！”“要是这五镑是我自己的，我就赌。”孩子说。","“Daffodil, uncle.” “No, not the fiver on Daffodil!” “I should if it was my own fiver,” said the child."
"“好！好！你说得对！我五镑，你五镑，押‘黄水仙’。”保罗以前从没有来过赛马场，他的双眼像两团蓝色的火焰。他紧紧抿着嘴，注视着跑马场。坐在他们前面的一个法国人，押的是“兰斯洛特”。他激动得近乎狂野，上下挥动着手臂，用他的法国腔叫喊着“‘兰斯洛特’！‘兰斯洛特’！”","“Good!Good!Right you are!A fiver for me and a fiver for you on Daffodil.” The child had never been to a race-meeting before, and his eyes were blue fire.He pursed his mouth tight, and watched.A Frenchman just in front had put his money on Lancelot.Wild with excitement, he flayed his arms up and down, yelling “@Lancelot! Lancelot!@” in his French accent."
"“黄水仙”冲在第一，“兰斯洛特”第二，“米尔泽”第三。","Daffodil came in first, Lancelot second, Mirza third."
"孩子满脸通红，眼睛闪闪发光，却出奇地平静。他舅舅给他拿来了四张五镑的钞票，赔率是一赔四。","The child, flushed and with eyes blazing, was curiously serene.His uncle brought him four five-pound notes, four to one."
"“我怎么处理这些钱呢？”舅舅在男孩眼前挥舞着这些钱，叫喊道。","“What am I do with these?” he cried, waving them before the boy’s eyes."
"“我觉得我们要去跟巴西特谈谈。”孩子说，“我想现在我有一千五百镑了，再加上二十镑的老本，还要加上手上这二十镑。”舅舅仔细端详了他好一会。","“I suppose we’ll talk to Bassett,” said the boy.“I expect I have fifteen hundred now; and twenty in reserve; and this twenty.” His uncle studied him for some moments."
"“听我说，孩子！”他说道。“你说的关于巴西特和一千五百镑的事情，不是真的，对吧？”不，我说的是真的。不过这事只有你知我知，舅舅。以名誉担保！”“好吧，以名誉担保，孩子！但我必须跟巴西特谈谈。”“要是你愿意跟巴西特和我合作，那我们都可以成为合伙人。只是，舅舅，你必须保证，以名誉担保，不能把这事告诉别人，就只限我们三个人知道。巴西特和我运气很好，你运气肯定也很好，因为我开始赢钱就是用你给的那十先令……”不久后的一个下午，奥斯卡舅舅把巴西特和保罗带到了里士满公园，他们在那儿谈话。","“Look here, son!” he said.“You’re not serious about Bassett and that fifteen hundred, are you?” “Yes, I am.But it’s between you and me, uncle.Honour bright!” “Honour bright all right, son!But I must talk to Bassett.” “If you’d like to be a partner, uncle, with Bassett and me, we could all be partners.Only, you’d have to promise, honour bright, uncle, not to let it go beyond us three.Bassett and I are lucky, and you must be lucky, because it was your ten shillings I started winning with ...” Uncle Oscar took both Bassett and Paul into Richmond Park for an afternoon, and there they talked."
"“您瞧，是这样的，先生。保罗少爷非缠着我，让我给他讲赛马的事情，您知道的，讲故事。而且，他总是十分想知道我到底是赢了还是输了。那大约是一年前的事情了，我替他押了五先令在‘破晓的红霞’身上——结果我们输了。后来，他从您那得到十先令，我们赌了‘僧伽罗人’，接着我们就时来运转了。自那以后，从各方面来看，一直都相当平稳。保罗少爷，你来说说看？”“我们有把握的时候，就必定会赢；”保罗说道，“我们不是那么有把握的时候，就肯定会输。”“哦，但那时候我们都很谨慎。”巴西特说。","“It’s like this, you see, sir, “Master Paul would get me talking about racing events, spinning yarns, you know, sir.And he was always keen on knowing if I’d made or if I’d lost.It’s about a year since, now, that I put five shilling on Blush of Dawn for him—and we lost.Then the luck turned, with that ten shillings he had from you, that we put on Singhalese.And since that time, it’s been pretty steady, all things considering.What do you say, Master Paul?” “We’re all right when we’re sure,” said Paul.“It’s when we’re not quite so sure that we go down.” “Oh, but we’re careful then,” said Bassett."
"“可你们什么时候有把握呢？”奥斯卡舅舅微笑着问道。","“But when are you @sure@?” smiled Uncle Oscar."
"“先生，这取决于保罗少爷。”巴西特说道，声音中充满着神秘和虔诚。“他似乎得到了神谕。比方说，这回林肯赛马会押‘黄水仙’。那简直是手到擒来。”“你押了‘黄水仙’？”奥斯卡·克雷斯韦尔问道。","“It’s Master Paul, sir,” said Bassett in a secret, religious voice.“It’s as if he had it from heaven.Like Daffodil, now, for the Lincoln.That was as sure as eggs.” “Did you put anything on Daffodil?” asked Oscar Cresswell."
"“是的，先生。我赢了。”“那我外甥呢？”巴西特固执地沉默着，望着保罗。","“Yes, sir.I made my bit.” “And my nephew?” Bassett was obstinately silent, looking at Paul."
"“我赢了一千二百镑，是不是，巴西特？我已经告诉过舅舅，我在‘黄水仙’身上押了三百镑。”“对。”巴西特点点头说。","“I made twelve hundred, didn’t I, Basset?I told uncle I was putting three hundred on Daffodil.” “That’s right,” said Bassett, nodding."
"“那钱在哪儿呢？”舅舅问道。","“But where’s the money?” asked the uncle."
"“先生，我把钱好好地锁起来了。保罗少爷任何时候想要，我都可以取出来给他。”“什么，一千五百英镑吗？”“还有二十镑呢！加上他在赛马场上赚到的二十镑的话，就还有四十镑呢！”“太不可思议了！”舅舅说道。","“I keep it safe locked up, sir.Master Paul he can have it any minute he likes to ask for it.” “What, fifteen hundred pounds?” “And twenty!And @forty@, that is, with the twenty he made on the course.” “It’s amazing!” said the uncle."
"“先生，要是保罗少爷让您入伙，恕我冒昧，如果我是您，我会入伙的。”巴西特说。","“If Master Paul offers you to be partners, sir, I would, if I were you; if you’ll excuse me,” said Bassett."
"奥斯卡·克雷斯韦尔考虑了一下。","Oscar Cresswell thought about it."
"“我要看看钱。”他说道。","“I’ll see the money,” he said."
"他们又开车回家。果然，巴西特绕到花园里的小屋，拿出了一共一千五百镑的钞票。","They drove home again, and sure enough, Bassett came round to the garden-house with fifteen hundred pounds in notes."
"保本的二十镑存在赛马场托管储蓄所的乔·格雷那里。","The twenty pounds reserve was left with Joe Glee, in the Turf Commission deposit."
"“舅舅，你看，我有把握的时候都是对的！我们现在有这么多钱，接下来钱还会越来越多。巴西特，是不是？”“是这样，保罗少爷。”“那你什么时候有把握呢？”舅舅笑着问道。","“You see, it’s all right, uncle, when I’m @sure@!Then we go strong, for all we’re worth.Don’t we Bassett?” “We do that, Master Paul.” “And when are you sure?” said the uncle, laughing."
"“哦，是这样的，有的时候我有绝对的把握，比方说赌‘黄水仙’的时候；”孩子说，“有的时侯我仅仅有个想法，还有的时候我连个想法也没有，是不是，巴西特？那时我们会很谨慎，因为多半会输。”“是这样的，是的！那当你有把握的时候，就像赌‘黄水仙’时，是什么使你觉得有把握呢，孩子？”“哦，嗯，我不知道。”男孩不安地说道，“舅舅，你知道，我就是有把握，就是这样。”“他像得到了神谕一样，先生。”巴西特重申道。","“Oh, well, sometimes I’m @absolutely@ sure, like about Daffodil,” said the boy; “and sometimes I have an idea; and sometime I haven’t even an idea, have I, Basset?Then we’re careful, because we mostly go down.” “You do, do you!And when you’re sure, like about Daffodil, what makes you sure, sonny?” “Oh, well, I don’t know,” said the boy uneasily.“I’m sure, you know, uncle; that’s all.” “It’s as if he had it from heaven, sir,” Bassett reiterated."
"“我也认为是这样！”舅舅说。","“I should say so!” said his uncle."
"舅舅成了合伙人。在里格赛马会举办之际，保罗对一匹叫“跳跃的火花”的马“很有把握”，这是一匹很微不足道的马。孩子坚持押了一千镑赌这匹马胜，巴西特押了五百镑，而奥斯卡·克雷斯韦尔押了两百镑。结果，“跳跃的火花”跑了第一，赔率为一赔十，保罗赢了一万英镑。","But he became a partner.And when the Leger was coming on, Paul was “sure” about Lively Spark, which was a quite inconsiderable horse.The boy insisted on putting a thousand on the horse, Bassett went for five hundred, and Oscar Cresswell two hundred.Lively Spark came in first, and the betting had been ten to one against him, Paul had made ten thousand."
"“你看，”他说，“我对它完全有把握。”甚至奥斯卡·克雷斯韦尔也净赚了两千镑。","“You see,” he said, “I was absolutely sure of him.” Even Oscar Cresswell had cleared two thousand."
"“孩子，你看看，”他说，“这种事让我紧张不安。”“用不着的，舅舅！也许要再过很长时间我才能再次有把握。”“那你打算怎么处理这些钱？”舅舅问道。","“Look here, son,” he said, “this sort of thing makes me nervous.” “It needn’t, uncle!Perhaps I shan’t be sure again for a long time.” “But what are you going to do with your money?” asked the uncle."
"“我当然有打算，”孩子说，“我是为妈妈才开始赌的。她说因为爸爸不走运，她运气也不好，所以我想要是我走运，它也许会停止低语。”“什么也许会停止低语？”“我们的房子。我恨我家房子的低语声。”“它低语些什么？”“唉——唉，”——孩子烦躁起来——“唉，我不知道。总是关于缺钱之类的，舅舅，你知道的。”“我知道，孩子，我知道的。”“你知道人们寄给妈妈一大堆账单，是吧，舅舅？”“恐怕是这样。”舅舅说。","“Of course,” said the boy, “I started it for mother.She said she had no luck, because father is unlucky, so I thought if I was lucky, it might stop whispering.” “What might stop whispering?” “Our house.I @hate@ our house for whispering.” “What does it whisper?” “Why—why”—the boy fidgeted—“why, I don’t know.But it’s always short of money, you know, uncle.” “I know it son, I know it.” “You know people send mother writs, don’t you, uncle?” “I’m afraid I do,” said the uncle."
"“然后这房子喃喃低语，就像人们在背后嘲笑你一样。太可怕了，真的！我想要是我走运……”“你也许能阻止它。”舅舅接着说。","“And then the house whispers, like people laughing at you behind your back.It’s awful, that is!I thought if I was lucky ...” “You might stop it,” added the uncle."
"孩子用大大的蓝眼睛注视着他，一言不发，眼里燃烧着一团神秘的冷冷的火焰。","The boy watched him with big blue eyes, that had an uncanny cold fire in them, and he said never a word."
"“那么，好吧！”舅舅说道，“我们怎么做呢？”“我不想让妈妈知道我运气好。”孩子说。","“Well, then!” said the uncle.“What are we doing?” “I shouldn’t like mother to know I was lucky,” said the boy."
