"zh","en"
"“于是我抓起帽子，一边挥舞着帽子，一边呼喊着，顺着小路迎了上去。一大棵兰伯氏松被风刮倒了，大约齐胸高，就拦在路上。我在树后边停了下来，但老光脸熊还是直冲了过来。那时我才觉得害怕。它站起来想越过树干，我像科曼切族印第安人那样呼喊着，一把把帽子扔到它脸上。紧接着我撒腿就跑。","“So I grabs my hat, and wavin’ and hollerin’ starts down the trail to meet him.A big sugar pine had gone down in a windfall and lay about breast high.I stops jest behind it, old bald-face comin’ all the time.It was jest then that fear came to me.I yelled like a Comanche Indian as he raised up to come over the log, and fired my hat full in his face.Then I lit out."
"“哎呀！我绕过树就往山下跑，跑得像220码竞速一样快，老光脸熊还是步步紧跟。山下是块宽敞开阔的平地，距离树林四分之一英里，地上满是黑礁砾。　我知道我要是脚一滑就完了，可我只到了山顶，然后就消失在了烟雾中。这只恶魔一样的老光脸熊喘着粗气，愤怒地紧追着我。它半路伸出爪子抓我，正抓到我软帮鹿皮鞋的后跟。告诉你，我那时候脑子可不慢。我知道它占了上风，我绝不可能获胜，所以我从口袋里掏出不多的午餐，扔到了空中。","“Say!I rounded the end of that log and put down the hill at a two-twenty clip, old bald-face reachin’ for me at every jump.At the bottom was a broad, open flat, quarter of a mile to timber and full of nigger-heads.I knew if ever I slipped I was a goner, but I hit only the high places till you couldn’t a-seen my trail for smoke.And the old devil snortin’ along hot after me.Midway across, he reached for me, jest strikin’ the heel of my moccasin with his claw.Tell you I was doin’ some tall thinkin’ jest then.I knew he had the wind of me and I could never make the brush, so I pulled my little lunch out of my pocket and dropped it on the fly."
"“我一直跑到树林里才回头去看，那时它正嚼着饼干，样子不太雅观。大家想想它离我有多么近。我没松一口气。真的没有，诸位！我只是一个劲地跑，这是我唯一想的事。但我刚来到转弯处，告诉你，我真的刚转了弯就看见，眼前路中间，朝着我的方向，又来了一只光脸熊！","“Never looked back till I hit the timber, and then he was mouthing the biscuits in a way which wasn’t nice to see, considerin’ how close he’d been to me.I never slacked up.No, sir!Jest kept hittin’ the trail for all there was in me.But jest as I came around a bend, heelin’ it right lively I tell you, what’d I see in middle of the trail before me, and comin’ my way, but another bald-face!"
"“‘嗷！’它看到我，大吼一声，接着就冲了过来。","“‘Whoof!’ he says when he spotted me, and he came a-runnin."
"“我立马往回跑，跑得比来的时候还要快一倍。这只光脸熊喘着气，在后面追我，这样子让我完全忘了还有另一只。我知道的第一件事是，我看到它似乎在悠闲地散步，很可能在想我是怎么了，我是不是和我的午饭一样好吃。哎呀！它看到我时，看起来真高兴。接着它就向我冲了过来。","“Instanter I was about and hittin’ the back trail twice as fast as I’d come.The way this one was puffin’ after me, I’d clean forgot all about the other bald-face.First thing I knew I seen him mosying along kind of easy, wonderin’ most likely what had become of me, and if I tasted as good as my lunch.Say! when he seen me he looked real pleased.And then he came a-jumpin’ for me."
"“‘嗷！’它嚎叫着。","“‘Whoof!’ he says."
"“‘嗷！’我身后的那只也嚎叫着。","“‘Whoof !’ says the one behind me."
"“我一下子跳到路边，藏在灌木丛里，四肢着地，就像个野人那样。那时我完全疯了，以为整个村子都是光脸熊。我知道的第二件事是——我在野生黑莓丛里突然撞到了什么东西。那个东西扇了我一巴掌，接着就向我靠近。又一只光脸熊！当时当地，我断定自己肯定完了。可我下定决心拼到底，最糟糕的不过就是，你会看到熊暴跳着、嚎叫着把我扯了。","“Bang I goes, slap off the trail sideways, a-plungin’ and a-clawin through the brush like a wild man.By this time I was clean crazed; thought the whole country was full of bald-faces.Next thing I knows—whop, I comes up against something in a tangle of wild blackberry bushes.Then that something hits me a slap and closes in on me.Another bald-face!And then and there I knew I was gone for sure.But I made up to die game, and of all the rampin’ and roarin’ and rippin’ and tearin’ you ever see, that was the worst."
"“‘我的上帝！哦，天哪！’那个东西说道。我一看，原来我撞上的是个人，天国啊。","“‘My God! O, my wife!’ it says.And I looked and it was a man I was hammering into kingdom come."
"“‘我还以为你是熊呢。’我对他说。","“‘Thought you was a bear,’ says I."
"“他稍稍喘了一口气，看看我。然后他说道：‘我也以为你是熊呢。’","“He kind of caught his breath and looked at me.Then he says, ‘Same here.’ "
"“看来他也被一只光脸熊追赶，躲在黑莓丛中。我们就这样误会了彼此。","“Seemed as though he’d been chased by a bald-face, too, and had hid in the blackberries.So that’s how we mistook each other."
"“可那时路上喧闹得厉害，我们没时间解释刚才发生的事情。当天下午我们就和乔·吉一块儿，带着几只来复枪，做好了充分准备回去杀熊。也许你不会相信，可当我们回到那里时，那两只光脸熊都躺在地上死了。你知道，我跳到路边后，它们就碰到了一起，谁也不肯给谁让路。于是它们就打算决一雌雄。","“But by that time the racket on the trail was something terrible, and we didn’t wait to explain matters.That afternoon we got Joe Gee and some rifles and came back loaded for bear.Mebbe you won’t believe me, but when we got to the spot, there was the two bald-faces lyin’ dead.You see, when I jumped out, they came together, and each refused to give trail to the other.So they fought it out."
"“说起熊，正像我说的那样——”","“Talkin’ of bear.As I was sayin’—”"
