"zh","en"
"他除了脸在抽搐外，站得还算稳当，也没有其他迹象表明他喝过酒。","He did not lurch nor betray the liquor on him in any way save by the convulsive working of his face."
"“明妮，你最好到下面去。”邓肯温和地说，“告诉李·古姆我们在下面睡。用不了多久暴风雨就会把东西淋湿的。”","“Minnie, you’d better go down,” Duncan said gently.“Tell Lee Goom we’ll sleep below.It won’t be long before that squall is drenching things.”"
"她领会了他的暗示就离开了，只是拖延了一阵，焦虑地扫视了这两个男人模糊的脸庞。","She took the hint and left, delaying just long enough to give one anxious glance at the dim faces of the two men."
"邓肯吸着雪茄，一直等到从开着的天窗里传来他妻子和侍者的谈话声。","Duncan puffed at his cigar and waited till his wife’s voice, in talk with the cabin-boy, came up through the open skylight."
"“怎么了？”邓肯用低沉而尖锐的声音问道。","“Well?”Duncan demanded in a low voice, but sharply."
"“我刚才说你们在谈论我。我现在再说一遍。哦，我可不是瞎子。我天天都看到你们俩在谈论我。你为什么不过来当着我的面说呢！我知道，你什么都知道了。而且我知道你脑子里盘算着在阿图—阿图解雇我。”","“I said you were talking about me.I say it again.Oh, I haven’t been blind.Day after day I’ve seen the two of you talking about me.Why don’t you come out and say it to my face!I know you know.And I know your mind’s made up to discharge me at Attu-Attu.”"
"“你这样胡思乱想，我感到很难过。”邓肯轻声回答。","“I am sorry you are making such a mess of everything,” was Duncan’s quiet reply."
"但是德特马船长满脑子想的都是找麻烦。","But Captain Dettmar’s mind was set on trouble."
"“你们知道你们要解雇我。你们觉得自己太优秀了，不能跟我这样的人交往了——你和你的老婆。”","“You know you are going to discharge me.You think you are too good to associate with the likes of me—you and your wife.”"
"“请不要把她牵扯进来，”邓肯警告说，“你想干什么？”","“Kindly keep her out of this,” Duncan warned.“What do you want?”"
"“我想知道你要干什么！”","“I want to know what you are going to do!”"
"“经过此事，我要在阿图—阿图解雇你。”","“Discharge you, after this, at Attu-Attu.”"
"“你一直就是这么打算的。”","“You intended to, all along.”"
"“恰恰相反。是你现在的行为让我不得不这么做。”","“On the contrary.It is your present conduct that compels me.”"
"“别和我说那种话了。”","“You can’t give me that sort of talk.”"
"“我不能留一个叫我骗子的人当船长。”","“I can’t retain a captain who calls me a liar.”"
"此时，德特马船长吃了一惊。他颤动着脸和嘴唇，却说不出一句话来。邓肯冷静地抽出一根雪茄，瞅见船尾那边的天空里暴雨云层越积越厚。","Captain Dettmar for the moment was taken aback.His face and lips worked, but he could say nothing.Duncan coolly pulled at his cigar and glanced aft at the rising cloud of squall."
"“是李·古姆在塔希提岛把信带上船的。”德特马船长讲了起来。","“Lee Goom brought the mail aboard at Tahiti,” Captain Dettmar began."
"“我们的船短暂停靠后就离开了。你一直都没读那些信，直到我们到外面了你才看的，可是那时已经太迟了。这就是你没有在塔希提岛解雇我的原因。哦，我知道。李·古姆来这边的时候，我看见那个长信封了。那信是从加州州长寄来的，印在信封角上了，谁都看得见。你一直在我背后搞鬼。有个火奴鲁鲁的流浪汉悄悄告诉你了，然后你就写信给州长，请他查明那事。李·古姆带给你的信就是州长的回复。你在我面前为什么就不能像个男人！不，你肯定是在我背后搞鬼，你明知这份工作是我重新自立的机会。而你看完州长的信后，就决定甩掉我了。这几个月来我已经从你的脸上看出来了。我已经看透你们俩了，你们表面上对我非常客气，背后却跑到角落里谈论我和我在旧金山的那件事。”","“We were hove short then and leaving.You didn’t look at your letters until we were outside, and then it was too late.That’s why you didn’t discharge me at Tahiti.Oh, I know.I saw the long envelope when Lee Goom came over the side.It was from the Governor of California, printed on the corner for any one to see.You’d been working behind my back.Some beachcomber in Honolulu had whispered to you, and you’d written to the Governor to find out.And that was his answer Lee Goom carried out to you.Why didn’t you come to me like a man!No, you must play underhand with me, knowing that this billet was the one chance for me to get on my feet again.And as soon as you read the Governor’s letter your mind was made up to get rid of me.I’ve seen it on your face ever since for all these months.I’ve seen the two of you, polite as hell to me all the time, and getting away in corners and talking about me and that affair in ’Frisco.”"
"“你说完了吗？”邓肯问，他的声音低沉而紧张，“说得差不多了吧？”","“Are you done?”Duncan asked, his voice low, and tense.“Quite done?”"
"德特马船长没有回答。","Captain Dettmar made no answer."
"“那么让我来告诉你一些事。正是因为旧金山的那件事我才没有在塔希提岛解雇你。上帝知道你惹我惹得够多的了。我原以为如果有人需要一个机会从头再来，那么你就是那个人。要是你过去没什么污点，我在知道你正如何掠夺我的时候就解雇你了。”","“Then I’ll tell you a few things.It was precisely because of that affair in ’Frisco that I did not discharge you in Tahiti.God knows you gave me sufficient provocation.I thought that if ever a man needed a chance to rehabilitate himself, you were that man.Had there been no black mark against you, I would have discharged you when I learned how you were robbing me.”"
"德特马船长流露出诧异的神情，本想打断，又改变了主意。","Captain Dettmar showed surprise, started to interrupt, then changed his mind."
"“在像这样的事上：甲板塞缝、铜舵纽、发动机大修、崭新的大三角帆撑艇杆、全新的吊艇架、捕鲸船的维修。是你批准的船坞的账单。共花了4122法郎。按正常的船坞费来算，不会超过2500法郎的，一生丁都不会多——”","“There was that matter of the deck-calking, the bronze rudder-irons, the overhauling of the engine, the new spinnaker boom, the new davits, and the repairs to the whale-boat.You OK’d the shipyard bill.It was four thousand one hundred and twenty-two francs.By the regular shipyard charges it ought not to have been a centime over twenty-five hundred francs—”"
"“你如果拿沿岸那些骗子的话来攻击我——”德特马船长粗声粗气地说。","“If you take the word of those alongshore sharks against mine—” the other began thickly."
"“你不用再编下去了，省省吧，”邓肯冷冷地继续说，“我调查过了。我在找州长之前就见过弗劳宾，那个老无赖承认多收了1600法郎。说是有你给他撑腰。你留下了1200法郎，他分到400法郎，还得到了那份工作。别打断我。我已经得到了他的口供，就收在这下面。之后，要不是你心情低落，我本来要把你送上岸的。你很需要这次机会，否则只能直接下地狱。我就给了你这次机会。关于这个你有什么要说的吗？”","“Save yourself the trouble of further lying,” Duncan went on coldly.“I looked it up.I got Flaubin before the Governor himself, and the old rascal confessed to sixteen hundred overcharge.Said you’d stuck him up for it.Twelve hundred went to you, and his share was four hundred and the job.Don’t interrupt.I’ve got his affidavit below.Then was when I would have put you ashore, except for the cloud you were under.You had to have this one chance or go clean to hell.I gave you the chance.And what have you got to say about it?”"
"“州长说什么了？”德特马船长恶狠狠地问。","“What did the Governor say?”Captain Dettmar demanded truculently."
"“哪个州长？”","“Which governor?”"
"“加利福尼亚的。他也跟其他所有人一样骗了你吗？”","“Of California.Did he lie to you like all the rest?”"
"“我来告诉你他说了什么。他说是凭着间接证据判你有罪，这就是为什么你被判无期徒刑，而没被绞死；你一直坚称自己是清白的；你是马里兰·德特马家族的败家子，他们因为你的缘故东躲西藏；你在监狱表现优秀；你被判刑的时候，他是检举律师；你服刑了七年后，他同意了你家人的恳求，赦免了你；他心里不相信你杀死了麦克斯威尼。","“I’ll tell you what he said.He said that you had been convicted on circumstantial evidence; that was why you had got life imprisonment instead of hanging; that you had always stoutly maintained your innocence; that you were the black sheep of the Maryland Dettmars; that they moved heaven and earth for your pardon; that your prison conduct was most exemplary; that he was prosecuting attorney at the time you were convicted; that after you had served seven years he yielded to your family’s plea and pardoned you; and that in his own mind existed a doubt that you had killed McSweeny.”"
"邓肯停顿了一下，观察了一下正在加剧的暴风雨，而德特马船长的脸变得极其难看。","There was a pause, during which Duncan went on studying the rising squall, while Captain Dettmar’s face worked terribly."
"“嗯，州长错了。”他说道，大笑一声，“我确实杀死了麦克斯威尼。那晚，我确实把那个门卫给灌醉了。我把麦克斯威尼打死在他的床上。我用的正是证据里出现的铁系索栓。他一点反抗的机会都没有。我把他打成了浆糊。你想知道细节吗？”","“Well, the Governor was wrong,” he announced, with a short laugh.“I did kill McSweeny.I did get the watchman drunk that night.I beat McSweeny to death in his bunk.I used the iron belaying pin that appeared in the evidence.He never had a chance.I beat him to a jelly.Do you want the details?”"
"邓肯像看怪物一样好奇地看着他，却没有回答。","Duncan looked at him in the curious way one looks at any monstrosity, but made no reply."
"“哦，我不怕跟你讲，”德特马船长继续气势汹汹地说，“当时没有目击证人。而且，我现在是自由人了。我被赦免了，而且老天作证，他们再也不能把我关回去了。我第一拳就打碎了麦克斯威尼的下巴。他正平躺着睡觉。他说：‘我的天，吉姆！我的天！’他说话的时候，那碎了的下巴震颤着，看上去很可笑。然后我就揍他……我说，你想知道其他的细节吗？”","“Oh, I’m not afraid to tell you,” Captain Dettmar blustered on.“There are no witnesses.Besides, I am a free man now.I am pardoned, and by God they can never put me back in that hole again.I broke McSweeny’s jaw with the first blow.He was lying on his back asleep.He said, ‘My God, Jim! My God!’ It was funny to see his broken jaw wabble as he said it.Then I smashed him…I say, do you want the rest of the details?”"
"“那就是你要说的一切？”邓肯回答。","“Is that all you have to say?” was the answer."
"“难道不够吗？”德特马船长反驳道。","“Isn’t it enough?”Captain Dettmar retorted."
"“足够了。”","“It is enough.”"
"“现在你打算怎么做？”","“What are you going to do about it?”"
"“在阿图—阿图把你送上岸。”","“Put you ashore at Attu-Attu.”"
"“同时呢？”","“And in the meantime?”"
"“同时……”邓肯停顿了一下。风越加大了，他的头发都被吹起来。天空中的星星消失了，由于舵手的粗心，萨莫塞特号偏离了航线四个点。“同时把你的升降索扔到甲板上，看好你的舵轮。我去叫人来。”","“In the meantime…” Duncan paused.An increase of weight in the wind rippled his hair.The stars overhead vanished, and the Samoset swung four points off her course in the careless steersman’s hands.“In the meantime throw your halyards down on deck and look to your wheel.I’ll call the men.”"
"转瞬间暴风雨突降。德特马船长跳到船尾，把卷着的主帆升降索从栓上抬起，扔到甲板上以备运行。三个岛民从极小的前甲板挤过来，其中两个跳向升降索，抓住并单匝的，而第三人扣牢机舱和甲板天窗，并转动通风机。在甲板下，李·古姆和富山降下天窗盖，拧紧三孔滑轮。邓肯拉紧甲板天窗煤仓孔的防护罩，一直拉着，直到雨水噼噼啪啪地击打着他的脸，而萨莫塞特号猛烈地向前冲去，与此同时，由于向外支起的船帆遭到猛烈袭击，萨莫塞特号一会儿向右舷倾斜，一会儿向左舷倾斜。","The next moment the squall burst upon them.Captain Dettmar, springing aft, lifted the coiled mainsail halyards from their pins and threw them, ready to run, on the deck.The three islanders swarmed from the tiny forecastle, two of them leaping to the halyards and holding by a single turn, while the third fastened down the engineroom, companion and swung the ventilators around.Below, Lee Goom and Toyama were lowering skylight covers and screwing up deadeyes.Duncan pulled shut the cover of the companion scuttle, and held on, waiting, the first drops of rain pelting his face, while the Samoset leaped violently ahead, at the same time heeling first to starboard then to port as the gusty pressures caught her winged-out sails."
"所有人等待着。不过，并不需要跑着降下帆篷。风力变弱之后，热带暴雨倾盆而至，淹没了一切。然后，危机解除，那些夏威夷人开始把升降索绕回栓上，博伊德·邓肯走向船舱。","All waited.But there was no need to lower away on the run.The power went out of the wind, and the tropic rain poured a deluge over everything.Then it was, the danger past, and as the Kanakas began to coil the halyards back on the pins, that Boyd Duncan went below."
"“好了。”他进到船里，兴高采烈地对着妻子说，“就一阵。”","“All right,” he called in cheerily to his wife.“Only a puff.”"
"“德特马船长呢？”她问道。","“And Captain Dettmar?” she queried."
"“喝酒呢，就是这样。我要在阿图—阿图甩掉他。”","“Has been drinking, that is all.I shall get rid of him at Attu-Attu.”"
"但邓肯在爬上床铺之前，在睡衣里面贴身绑上了一把沉甸甸的自动手枪。","But before Duncan climbed into his bunk, he strapped around himself, against the skin and under his pajama coat, a heavy automatic pistol."
"他很快就睡着了，这得益于他能够彻底放松的天赋。他做事情很紧张，就像野蛮人一样，但一旦没有什么需要了，他就会彻底放松身心。他睡着了，大雨倾泻在甲板上，海面上狂风乱作，小艇在这波涛汹涌的海上沉沉浮浮。","He fell asleep almost immediately, for his was the gift of perfect relaxation.He did things tensely, in the way savages do, but the instant the need passed he relaxed, mind and body.So it was that he slept, while the rain still poured on deck and the yacht plunged and rolled in the brief, sharp sea caused by the squall."
"他醒来的时候，有种窒息和沉重的感觉。电扇停下了，空气既厚重又沉闷。他心里咒骂着洛伦佐和蓄电池，耳边传来他妻子在毗邻的特等舱里走动的声音，他听见她走进了主舱。他想妻子显然是要到甲板上呼吸一下新鲜空气，于是决定也这么办。他穿上拖鞋跟在她后面，胳膊下夹着枕头和毯子。他正要从甲板梯出来的时候，船舱里的钟开始报时，于是他停下来听。钟响了四下。这时是凌晨两点。从外面传来斜桁嘴蹭着桅杆的咯吱声。萨莫塞特号在海上时晃时稳，微风吹动着她扬起的船帆，发出空隆隆的敲打声。","He awoke with a feeling of suffocation and heaviness.The electric fans had stopped, and the air was thick and stifling.Mentally cursing all Lorenzos and storage batteries, he heard his wife moving in the adjoining stateroom and pass out into the main cabin.Evidently heading for the fresher air on deck, he thought, and decided it was a good example to imitate.Putting on his slippers and tucking a pillow and a blanket under his arm, he followed her.As he was about to emerge from the companionway, the ship’s clock in the cabin began to strike and he stopped to listen.Four bells sounded.It was two in the morning.From without came the creaking of the gaff-jaw against the mast.The Samoset rolled and righted on a sea, and in the light breeze her canvas gave forth a hollow thrum."
"他正把腿迈上潮湿的甲板，就听见了妻子的尖叫声。在这充满惊恐的叫声之后，只剩下船边飞溅的水花。他跳了出来，跑到船尾。在微弱的星光下，他看见她的头和肩膀消失在船缓缓划过的尾流里。","He was just putting his foot out on the damp deck when he heard his wife scream.It was a startled frightened scream that ended in a splash overside.He leaped out and ran aft.In the dim starlight he could make out her head and shoulders disappearing astern in the lazy wake."
"“那是什么？”掌舵的德特马船长问。","“What was it?”Captain Dettmar, who was at the wheel, asked."
"“邓肯夫人。”邓肯回答道，他解开挂在钩子上的救生圈，向船尾扔去，“转向右舷，迎风行驶！”他命令道。","“Mrs. Duncan,” was Duncan’s reply, as he tore the life-buoy from its hook and flung it aft.“Jibe over to starboard and come up on the wind!” he commanded."
"然而之后博伊德·邓肯犯了个错误。他跳入水中。","And then Boyd Duncan made a mistake.He dived overboard."
"他从水中钻出来时，一眼看到救生圈上的蓝光，救生圈见水后便会自动发出这道蓝光。他向救生圈游去，发现明妮已经先够到了。","When he came up, he glimpsed the blue-light on the buoy, which had ignited automatically when it struck the water.He swam for it, and found Minnie had reached it first."
"“嗨，”他说，“就是想凉快凉快？”","“Hello,” he said.“Just trying to keep cool?”"
"“哦，博伊德！”她回答道，然后伸出一只湿湿的手，摸到了他的手。","“Oh, Boyd!” was her answer, and one wet hand reached out and touched his."
"几经腐蚀或破坏，蓝光已变得若隐若现。平稳的海浪将他们推向浪尖，邓肯转头望见萨莫塞特在黑暗中模糊的影子。看不见光亮，却能听见混乱的喧哗声。他能听见德特马船长的喊叫声，那声音压过了其他人的叫喊。","The blue light, through deterioration or damage, flickered out.As they lifted on the smooth crest of a wave, Duncan turned to look where the Samoset made a vague blur in the darkness.No lights showed, but there was noise of confusion.He could hear Captain Dettmar’s shouting above the cries of the others."
