"en","zh"
"Next morning he asked her for the keys, which she gave him, but with such a trembling hand that he easily guessed what had happened.","第二天早晨，他向她要回钥匙，她给了他，但手抖得如此厉害，以至于他很容易就猜到发生了什么。"
"“What!” said he, “is not the key of my closet among the rest?”","“什么！”他说，“我储藏室的钥匙不在这里面？”"
"“I must certainly have left it above upon the table,” said she.","“我肯定把它放在了桌子上，”她回答说。"
"“Fail not to bring it to me presently,” said Blue Beard.","“最好现在拿给我，”蓝胡子说。"
"After several goings backward and forward she was forced to bring him the key.","几番徘徊之后，她不得不把钥匙拿给他。"
"Blue Beard, having very attentively considered it, said to his wife,","蓝胡子非常仔细地审视了一番，跟他妻子说，"
"“How comes this blood upon the key?”","“钥匙上怎么会有血？”"
"“I do not know,” cried the poor woman, paler than death.","“我不知道。”可怜的女人哭着说，面色比死人还要苍白。"
"“You do not know!” replied Blue Beard.","“你不知道！”蓝胡子回答道，"
"“I very well know.","“我很清楚。"
"You were resolved to go into the closet, were you not?","你曾决定进入那个储藏室的，是不是？"
"Mighty well, madam; you shall go in, and take your place among the ladies you saw there.”","很好，夫人；你也将要进去了，在你看到的那些女士之间找个位置吧。”"
"Upon this she threw herself at her husband’s feet, and begged his pardon with all the signs of true repentance, vowing that she would never more be disobedient.","这时候，他跪在丈夫的面前，真切地忏悔着乞求他的原谅，发誓她再也不会违背他了。"
"She would have melted a rock, so beautiful and sorrowful was she; but Blue Beard had a heart harder than any rock!","她这么美丽这么悲伤，岩石都要被她感动了；但是蓝胡子的心比石头还硬！"
"“You must die, madam,” said he, “and that presently.”","“你必须死，夫人，”他说，“而且，就是现在。”"
"“Since I must die,” answered she (looking upon him with her eyes all bathed in tears), “give me some little time to say my prayers.”","“既然我非死不可，”她回答说（眼泪汪汪地看着他），“给我一点儿时间来祷告吧。”"
"“I give you,” replied Blue Beard, “half a quarter of an hour, but not one moment more.”","“给你时间，”蓝胡子回答道，“半刻钟，一分钟都不能多。”"
"When she was alone she called out to her sister, and said to her:","她独自一个人的时候给他姐姐打了电话，跟她说："
"“Sister Anne” (for that was her name), “go up, I beg you, upon the top of the tower, and look if my brothers are not coming over; they promised me that they would come to-day, and if you see them, give them a sign to make haste.”","“安妮姐姐”（那是她的名字），“上楼，我求你了，快点儿到楼的顶上去看我的哥哥们有没有过来；他们答应我今天会过来的，如果你看到他们，示意他们快点儿。”"
"Her sister Anne went up upon the top of the tower, and the poor afflicted wife cried out from time to time:","她的姐姐安妮上了楼的顶端，这位可怜的妻子时不时大声喊着："
"“Anne, sister Anne, do you see anyone coming?”","“安妮，安妮姐姐，你看到有人来了吗？”"
"And sister Anne said:","安妮姐姐回答说："
"“I see nothing but the sun, which makes a dust, and the grass, which looks green.”","“除了明媚的太阳，我什么都没看到，还有绿油油的草地。”"
"In the meanwhile Blue Beard, holding a great sabre in his hand, cried out as loud as he could bawl to his wife:","就在这个时候，蓝胡子手执长剑，冲着他妻子放声大叫道："
"“Come down instantly, or I shall come up to you.”","“立马下来，否则我就上去找你了。”"
"“One moment longer, if you please,” said his wife, and then she cried out very softly, “Anne, sister Anne, dost thou see anybody coming?”","“再给一分钟，如果你同意的话，”他妻子答道，然后她轻轻地哭着对她姐姐说，“安妮，你看到有人过来么？”"
"And sister Anne answered:","安妮姐姐回答说："
"“I see nothing but the sun, which makes a dust, and the grass, which is green.”","“除了明媚的太阳和绿油油的草地，我什么都没看到。”"
"“Come down quickly,” cried Blue Beard, “or I will come up to you.”","“快点儿下来，”蓝胡子大喊道，“否则我就上去了。”"
"“I am coming,” answered his wife; and then she cried, “Anne, sister Anne, dost thou not see anyone coming?”","“我来了，”妻子回答道，接着就哭着说，“安妮，安妮姐姐，你谁都没有看到吗？”"
"“I see,” replied sister Anne, “a great dust, which comes on this side here.”","“我看到了，”她说，“尘土飞扬，往这边来了。”"
"“Are they my brothers?”","“是哥哥们吗？”"
"“Alas! no, my dear sister, I see a flock of sheep.”","“啊！不是，亲爱的妹妹，我看到了一群羊。”"
"“Will you not come down?” cried Blue Beard","“你不下来吗？”蓝胡子大喊道。"
"“One moment longer,” said his wife, and then she cried out: “Anne, sister Anne, dost thou see nobody coming?”","“再给一分钟，”妻子回答说，然后她又哭着说：“安妮，安妮姐姐，你有没有看到人来啊？”"
"“I see,” said she, “two horsemen, but they are yet a great way off.”","“我看到了，”她回答说，“两个人骑着马，但是他们离这里很远。”"
"“God be praised,” replied the poor wife joyfully; “they are my brothers; I will make them a sign, as well as I can, for them to make haste.”","“上帝保佑，”可怜的妻子欣喜地回答说；“他们是我的哥哥；我应该示意他们，让他们快点儿过来。”"
"Then Blue Beard bawled out so loud that he made the whole house tremble.","蓝胡子大声呼喊着，震得整个房子都在颤抖。"
"The distressed wife came down, and threw herself at his feet, all in tears, with her hair about her shoulders.","不幸的妻子下楼了，跪在他脚下，泪流满面，头发披到了肩上。"
"“This signifies nothing,” says Blue Beard; “you must die”; then, taking hold of her hair with one hand, and lifting up the sword with the other, he was going to take off her head.","“没有意义的，”蓝胡子说，“你必须死”；接着，一只手抓着她的头发，另一只手把剑，准备砍下她的头。"
"The poor lady, turning about to him, and looking at him with dying eyes, desired him to afford her one little moment to recollect herself.","可怜的女人，转过来对着他，用垂死的眼神看着他，希望他能给自己一点儿时间收拾一下自己。"
"“No, no,” said he, “recommend thyself to God,” and was just ready to strike...","“不，不，”他说，“向上帝自荐吧。”正准备刺下去……"
"At this very instant there was such a loud knocking at the gate that Blue Beard made a sudden stop.","就在这个时候，响起了一阵敲门声，蓝胡子突然停了下来。"
"The gate was opened, and presently entered two horsemen, who, drawing their swords, ran directly to Blue Beard.","门打开了，两个骑马的男子立马进来了，他们带着剑，直接奔向蓝胡子。"
"He knew them to be his wife’s brothers, one a dragoon, the other a musketeer, so that he ran away immediately to save himself; but the two brothers pursued so close that they overtook him before he could get to the steps of the porch, when they ran their swords through his body and left him dead.","他知道这是妻子的两个哥哥，其中一个是龙骑兵，另一个是火枪手，于是，他赶紧逃命；但是两兄弟穷追不舍,在他迈上走廊的台阶之前赶上了他，他们挥出长剑刺穿了他的身体，杀了他。"
"The poor wife was almost as dead as her husband, and had not strength enough to rise and welcome her brothers.","那可怜的妻子跟丈夫一样快要死了，都没有足够的力气站起来欢迎她的哥哥们。"
"Blue Beard had no heirs, and so his wife became mistress of all his estate.","蓝胡子没有继承人，因而他的妻子成了他财产的主人。"
"She made use of one part of it to marry her sister Anne to a young gentleman who had loved her a long while; another part to buy captains commissions for her brothers, and the rest to marry herself to a very worthy gentleman, who made her forget the ill time she had passed with Blue Beard. ","她用一部分财产把她姐姐嫁给了一个爱慕她已久的绅士；另一部分给她的哥哥，买了队长的职位；剩下的一部分用来把自己嫁了一个值得尊敬的绅士，他让她忘记了跟蓝胡子在一起的痛苦时光。"

