"zh","en"
"问：很奇怪，真的。您认为谁是您遇到过的最不同凡响的人？","Q.It does, indeed.Whom do you consider the most remarkable man you ever met?"
"答：阿伦·伯尔。","A.Aaron Burr."
"问：但是，要是你只有十九岁，你绝不可能见过阿伦·伯尔！","Q.But you never could have met Aaron Burr, if you are only nineteen years!—"
"答：好吧，要是你比我还更了解我，你问我干什么？","A.Now, if you know more about me than I do, what do you ask me for?"
"问：哦，这只是个建议，没别的意思。您是怎么遇到伯尔的？","Q.Well, it was only a suggestion; nothing more.How did you happen to meet Burr?"
"答：哦，有天我碰巧出席他的葬礼，他让我别发出那么多噪音，然后——","A.Well, I happened to be at his funeral one day, and he asked me to make less noise, and—"
"问：但是，天哪！如果您参加了他的葬礼，他肯定是死了，要是他死了，他怎么会在意您有没有发出噪音呢？","Q.But, good heavens! if you were at his funeral, he must have been dead, and if he was dead how could he care whether you made a noise or not?"
"答：我不知道。在那方面，他总是个奇特的人。","A.I don’t know.He was always a particular kind of a man that way."
"问：但是，我还是完全不能理解。您说，他跟您说话，而且他已经死了。","Q.Still, I don’t understand it at all.You say he spoke to you, and that he was dead."
"答：我没说他死了。","A.I didn’t say he was dead."
"问：那么他没死？","Q.But wasn’t he dead?"
"答：哦，有些人说他死了，有些人说他没死。","A.Well, some said he was, some said he wasn’t."
"问：那您怎么认为？","Q.What did you think?"
"答：哦，那一点儿不关我的事！那又不是我的葬礼。","A.Oh, it was none of my business!It wasn’t any of my funeral."
"问：那您——算了，我们永远也弄不清这件事了。我问问其他的问题。您是哪一天出生的？","Q.Did you—However, we can never get this matter straight.Let me ask about something else.What was the date of your birth?"
"答：1693年10月31日，星期一。","A.Monday, October 31, 1693."
"问：什么！不可能！那样的话，您已经180岁了。您如何解释这点呢？","Q.What!Impossible!That would make you a hundred and eighty years old.How do you account for that?"
"答：我根本不用解释。","A.I don’t account for it at all."
"问：但您一开始说您只有19岁，而现在您又把自己说成个180岁的人。这真是非常矛盾。","Q.But you said at first you were only nineteen, and now you make yourself out to be one hundred and eighty.It is an awful discrepancy."
"答：啊，你注意到了？（握手。）我时常觉得这似乎矛盾，但不知为什么，我总不能确定。你的观察力多敏锐！","A.Why, have you noticed that?(Shaking hands.)Many a time it has seemed to me like a discrepancy, but somehow I couldn’t make up my mind.How quick you notice a thing!"
"问：承蒙夸奖，虽然我受之有愧。您有过，或者是您有兄弟姐妹吗？","Q.Thank you for the compliment, as far as it goes.Had you, or have you, any brothers or sisters?"
"答：啊！我——我——我想我有——是的——但我不记得了。","A.Eh!I—I—I think so—yes—but I don’t remember."
"问：啊，这是我听到过的最不同寻常的回答！","Q.Well, that is the most extraordinary statement I ever heard!"
"答：哦，你怎么会那么想？","A.Why, what makes you think that?"
"问：不然我能怎么想？啊，看这里！墙上照片里的人是谁？不是您的一个兄弟吗？","Q.How could I think otherwise?Why, look here!Who is this a picture of on the wall?Isn’t that a brother of yours?"
"答：哦，是，是，是！现在你提醒我了，那是我的一个兄弟。那是威廉——我们叫他比尔。可怜的老比尔！","A.Oh, yes, yes, yes!Now you remind me of it; that was a brother of mine.That’s William—Bill we called him.Poor old Bill!"
"问：为什么？那他去世了，是吗？","Q.Why?Is he dead, then?"
"答：啊！这个，我猜是的。我们从没弄明白。关于这件事，有个很大的谜。","A.Ah! well, I suppose so.We never could tell.There was a great mystery about it."
"问：那真是让人伤心，非常伤心。那么是他失踪了？","Q.That is sad, very sad.He disappeared, then?"
"答：啊，是，总的来说是这样。我们葬了他——","A.Well, yes, in a sort of general way.We buried him—"
"问：葬了他！葬了他，却不知道他是死是生？","Q.Buried him!Buried him, without knowing whether he was dead or not?"
"答：哦，不！不是那样。他确实死了。","A.Oh, no!Not that.He was dead enough."
"问：好吧，我承认我不能理解这件事。如果你们把他埋了，那么你们就是知道他死了。","Q.Well, I confess that I can’t understand this.If you buried him, and you knew he was dead."
"答：不！不！我们只是以为他死了。","A.No! no!We only thought he was."
"问：哦，我明白了！他死而复生了？","Q.Oh, I see!He came to life again?"
"答：我敢说他没有。","A.I bet he didn’t."
"问：哦，我从没听过这样的事。有人死了。有人被埋葬了。这样，哪来的谜？","Q.Well, I never heard anything like this.Somebody was dead.Somebody was buried.Now, where was the mystery?"
"答：啊！就是这点！就是这点没错。你看，我们是双胞胎——已故的那个和我——我们只有两个星期大的时候，我们在浴缸里被弄混了，其中一个被淹死了。但是我们不知道淹死的是哪个。有人认为是比尔。有人认为是我。","A.Ah! that’s just it!That’s it exactly.You see, we were twins—defunct and I—and we got mixed in the bathtub when we were only two weeks old, and one of us was drowned.But we didn’t know which.Some think it was Bill.Some think it was me."
"问：哦，那确实很不寻常。您怎么看？","Q.Well, that is remarkable.What do you think?"
"答：天知道！我愿意倾所有，来知道真相。这个重大、可怕的谜，在我的人生中投下了阴影。但是现在我要告诉你个秘密，一个我以前从未向任何人透露过的秘密。我们中的一个有个特殊标记——左手背上有一个很大的痣，而那个人就是我。那个孩子就是被淹死的那个！","A.Goodness knows!I would give whole worlds to know.This solemn, this awful mystery has cast a gloom over my whole life.But I will tell you a secret now, which I never have revealed to any creature before.One of us had a peculiar mark—a large mole on the back of his left hand; that was me.That child was the one that was drowned!"
"问：很好，不过，我没看出这件事有什么谜，一点儿也没看出。","Q.Very well, then, I don’t see that there is any mystery about it, after all."
"答：你没看出来？嗯，我看出来了。不管怎么说，我不明白，他们怎能犯下如此愚蠢的错误，竟然埋错了孩子。可是，嘘！千万别在我的家人能听到的时候说。天知道，不算这件事，让他们心碎的烦心事也已经够多了。","A.You don’t?Well, I do.Anyway, I don’t see how they could ever have been such a blundering lot as to go and bury the wrong child.But, ’sh!—don’t mention it where the family can hear of it.Heaven knows they have heartbreaking troubles enough without adding this."
"问：好吧，我相信我现在已经有足够的材料了，非常感激您为这事付出的努力。但是我仍对您关于阿伦·伯尔葬礼的叙述非常感兴趣。您是否介意告诉我，是什么特殊的情形，让您认为伯尔是位不同凡响的人物吗？","Q.Well, I believe I have got material enough for the present, and I am very much obliged to you for the pains you have taken.But I was a good deal interested in that account of Aaron Burr’s funeral.Would you mind telling me what particular circumstance it was that made you think Burr was such a remarkable man?"
"答：哦！就这区区小事！五十个人里都不会有一个人注意到这件事的。当布道结束后，送丧的队伍整装待发去往墓地，遗体也很好地安放在灵车内，他说他想最后看一眼这景色，所以他爬起来，和马车夫一起驱车去了。","A.Oh! it was a mere trifle!Not one man in fifty would have noticed it at all.When the sermon was over, and the procession all ready to start for the cemetery, and the body all arranged nice in the hearse, he said he wanted to take a last look at the scenery, and so he got up and rode with the driver."
"之后，那个小伙子就恭敬地离开了。他是个令人愉快的伙伴，看到他走，我很难过。","Then the young man reverently withdrew.He was very pleasant company, and I was sorry to see him go."
