"zh","en"
"最实际的事就是要在城里找住处，但是当时天气暖和，而且我离开的时候家里也到处是绿草幽幽，树木宜人，所以当办公室的一个年轻人提议要与我在郊区镇上合租一套房子时，我觉得这个想法真是太棒了。他租了一座历经风雨剥蚀的木板平房，每月八十美元，但是就在我们要搬进去的最后一刻，他被公司调到华盛顿去了，我自己一个人去郊区住了。我养了一条狗，买了一辆道奇车，还雇了一个芬兰女佣帮我整理房间并做早饭。狗养了几天后就跑丢了。而那个芬兰女佣每天在电炉旁一边做饭，一边自己咕哝着芬兰的至理名言。","The practical thing was to find rooms in the city but it was a warm season and I had just left a country of wide lawns and friendly trees, so when a young man at the office suggested that we take a house together in a commuting town it sounded like a great idea.He found the house, a weather beaten cardboard bungalow at eighty a month, but at the last minute the firm ordered him to Washington and I went out to the country alone.I had a dog, at least I had him for a few days until he ran away, and an old Dodge and a Finnish woman who made my bed and cooked breakfast and muttered Finnish wisdom to herself over the electric stove."
"那几天确实感觉有些孤独，直到一天早上，一个在我之后搬来的男人将我在路上拦住。","It was lonely for a day or so until one morning some man, more recently arrived than I, stopped me on the road."
"他带着些许无助，开口问道：“请问去西卵村怎么走？”","‘How do you get to West Egg village?’ he asked helplessly."
"我就告诉了他应该怎么走。然后我继续往前走，这时我已经不再感觉孤独了。我是最早搬到这里的，于是就成了向导和开拓者。他无意间还授予了我在附近一带自由活动的权利。","I told him.And as I walked on I was lonely no longer.I was a guide, a pathfinder, an original settler.He had casually conferred on me the freedom of the neighborhood."
"在明媚的阳光里，树木一夜之间就都已经换上了绿色的新装——这变化就如电影里演的那般迅速——一个熟悉的信念在我心里出现：随着夏天的到来，生活将重新开始。","And so with the sunshine and the great bursts of leaves growing on the trees—just as things grow in fast movies—I had that familiar conviction that life was beginning over again with the summer."
"首先，有很多的书要读，而且呼吸着这样清新宜人的空气，整个人都觉得神清气爽。我买了十几本书，是关于银行业务、信贷、以及投资证券的。这些包有红色和金色封皮的新书直立在书架上，仿佛造币厂刚印刷出来的新币，它们一定会为我揭晓弥达斯、摩根以及米塞纳斯的制胜秘诀。而且我有雄心要阅读很多其他方面的书。读大学时，我就很喜欢读书——记得有一年我在《耶鲁新闻》上发表了一系列沉重严肃却又浅显易懂的社论——而现在，我要将昔日的辉煌重写，我要再次成为那种中等水平的专家，也就是一个“通才”。这并不仅仅是一句隽语——毕竟，从单一的角度来看，人生要显得更加成功。我租房子的地方竟然属于北美最不同寻常的区域之一，这一切纯属巧合。这是一个形状细长、喧闹无比的岛屿，这个岛一直延伸到纽约的东部。这里有一些自然奇观，其中一处就是两片异乎寻常的地貌。在距离城市二十英里的地方，有两个硕大无比的卵形岛屿，其形状相同，仅被一条浅湾隔开，延伸到西半球最恬静的咸水域，即长岛海峡的巨大湿地区域。它们的形状并不是标准的椭圆形——就像哥伦布在故事里描写的蛋一样，在接壤处是犹如碰撞过形成的扁平状——但是它们形状是如此地相似，就连从天空掠过的海鸥都一定会对此困惑不已。而对于那些没有翅膀的来说，更加引人注意的现象就是除了形状大小相同，这两个岛在其他方面都截然不同。","There was so much to read for one thing and so much fine health to be pulled down out of the young breath-giving air.I bought a dozen volumes on banking and credit and investment securities and they stood on my shelf in red and gold like new money from the mint, promising to unfold the shining secrets that only Midas and Morgan and Maecenas knew.And I had the high intention of reading many other books besides.I was rather literary in college—one year I wrote a series of very solemn and obvious editorials for the ‘Yale News’—and now I was going to bring back all such things into my life and become again that most limited of all specialists, the ‘well-rounded man.’This isn’t just an epigram—life is much more successfully looked at from a single window, after all.It was a matter of chance that I should have rented a house in one of the strangest communities in North America.It was on that slender riotous island which extends itself due east of New York and where there are, among other natural curiosities, two unusual formations of land.Twenty miles from the city a pair of enormous eggs, identical in contour and separated only by a courtesy bay, jut out into the most domesticated body of salt water in the Western Hemisphere, the great wet barnyard of Long Island Sound.They are not perfect ovals—like the egg in the Columbus story they are both crushed flat at the contact end—but their physical resemblance must be a source of perpetual confusion to the gulls that fly overhead.To the wingless a more arresting phenomenon is their dissimilarity in every particular except shape and size."
"我住在西卵，就是两个岛中相对不怎么时髦的一个，这算是再肤浅不过的表达方式了，因为比较两岛时总是充满着离奇和不祥的感觉。我的房子就在蛋尖上，距海湾只有五十码，紧挨我房子两边的是两座气派的别墅，一个季度的租金要一万二到一万五。我房子右边的私人别墅，从任何一方面来说，都算是大得无与伦比——她简直就是诺曼底市政厅的翻版，别墅的一边有一座塔楼，塔边上攀爬着一簇鲜嫩的常青藤，让整个塔楼显得崭新夺目。楼旁有一个大理石游泳池，四十多英亩的大草坪和一个花园。这里就是盖茨比的私人公寓。或者说，在这座私人公寓里，住着一位姓盖茨比的先生，因为我当时并不认识盖茨比。我自己的房子破旧得有些不堪入目，但是幸好房子不大，无人注意，而我因此也可以欣赏海景，观赏邻居的部分草坪，并以能与百万富翁为邻而自我安慰——所有这些只需每月支付八十美元。","I lived at West Egg, the—well, the less fashionable of the two, though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.My house was at the very tip of the egg, only fifty yards from the Sound, and squeezed between two huge places that rented for twelve or fifteen thousand a season.The one on my right was a colossal affair by any standard—it was a factual imitation of some Hotel de Ville in Normandy, with a tower on one side, spanking new under a thin beard of raw ivy, and a marble swimming pool and more than forty acres of lawn and garden.It was Gatsby’s mansion.Or rather, as I didn’t know Mr. Gatsby it was a mansion inhabited by a gentleman of that name.My own house was an eye-sore, but it was a small eye-sore, and it had been overlooked, so I had a view of the water, a partial view of my neighbor’s lawn, and the consoling proximity of millionaires—all for eighty dollars a month."
"海湾对面是时尚的东卵区，一座座白色的豪宅倒映在水里，显得更加璀璨夺目。就在那年夏天的一个傍晚，我开车去汤姆·布坎南夫妇家吃饭，故事也就从这里开始。黛西是我的远房表妹；而我在大学的时候就认识汤姆。战争刚结束的时候，我在芝加哥同他们呆了两天。","Across the courtesy bay the white palaces of fashionable East Egg glittered along the water, and the history of the summer really begins on the evening I drove over there to have dinner with the Tom Buchanans.Daisy was my second cousin once removed and I’d known Tom in college.And just after the war I spent two days with them in Chicago."
"她的丈夫不但擅长各种体育活动，而且曾经是纽黑文最有实力的橄榄球队边锋之一，因此在一定程度上也算是全国知名人物了。这种21岁就在某一领域登上顶峰的人，将来的一切都未免有走下坡路的感觉。他出生在一个非常富有的家庭——他读大学时，就可以自由挥霍金钱，还因此遭人非议——但是现在他已经从芝加哥搬到了东部。当时，他搬家的豪华阵容真是令人瞠目结舌：例如，他仅是马球马匹就从森林湖畔带来一长列。和我同龄的男人能够阔绰到如此程度，也确实有点令人难以置信。","Her husband, among various physical accomplishments, had been one of the most powerful ends that ever played football at New Haven—a national figure in a way, one of those men who reach such an acute limited excellence at twenty-one that everything afterward savors of anti-climax.His family were enormously wealthy—even in college his freedom with money was a matter for reproach—but now he’d left Chicago and come east in a fashion that rather took your breath away: for instance he’d brought down a string of polo ponies from Lake Forest.It was hard to realize that a man in my own generation was wealthy enough to do that."
"我不清楚他们为什么要搬到东部来。他们无缘无故地去法国呆了一年，然后又四处飘荡，他们所到之处总会聚集一群富豪，还经常一起打马球。黛西在电话上告诉我，这次搬来要定居到这里，但是我不相信她的话——我并不了解黛西的心思，但是我感觉汤姆会永远地这样飘荡下去，因为他渴望追求由一场场橄榄球赛所带来的刺激与兴奋，这种球赛不容错过。于是，在一个微风送爽的傍晚，我开车来东卵探望两个自己都不怎么熟悉的朋友。他们房子的精致华贵完全出乎我的预料，一座红白相间、令人赏心悦目的乔治王殖民期风格的豪宅临海而立。足有四分之一英里长的草坪从海滩一直朝家门口飞奔而来，越过日晷，砖墙以及花红似火的私人花园——最后到达房子边缘，仿佛是借助其奔跑之势，青草变成了鲜嫩的蔓藤，从房子的一边攀爬而上。草坪边上直立着一面法式落地窗，此刻正在彤红的晚霞里发着金光，窗户迎着温和宜人的晚风敞开着，汤姆·布坎南身着骑手服，双腿叉开，站在前门阳台上。","Why they came east I don’t know.They had spent a year in France, for no particular reason, and then drifted here and there unrestfully wherever people played polo and were rich together.This was a permanent move, said Daisy over the telephone, but I didn’t believe it—I had no sight into Daisy’s heart but I felt that Tom would drift on forever seeking a little wistfully for the dramatic turbulence of some irrecoverable football game.And so it happened that on a warm windy evening I drove over to East Egg to see two old friends whom I scarcely knew at all.Their house was even more elaborate than I expected, a cheerful red and white Georgian Colonial mansion overlooking the bay.The lawn started at the beach and ran toward the front door for a quarter of a mile, jumping over sun-dials and brick walks and burning gardens—finally when it reached the house drifting up the side in bright vines as though from the momentum of its run.The front was broken by a line of French windows, glowing now with reflected gold, and wide open to the warm windy afternoon, and Tom Buchanan in riding clothes was standing with his legs apart on the front porch."
"与在纽黑文的时候相比，他基本上没有什么变化。如今他已是年过三十，身体强健，满头黄发，嘴角露出强硬之气，看上去盛气凌人。一双炯炯有神的眼睛流露着傲慢之气，他的眼睛非常引人注意，好像在告诉人们他是一个自信胆大而且积极上进的人。即使是他那柔软而优雅的骑手服也掩盖不了那强壮有力的身躯——他似乎是把那双锃亮的鞋子塞满后，又将上边的鞋带绷紧，而且当他的肩膀在那薄薄的上衣下动一下，你就可以看到下面大块的肌肉在移动。那是一个强壮有力的躯体，一个冷酷的躯体。","He had changed since his New Haven years.Now he was a sturdy, straw haired man of thirty with a rather hard mouth and a supercilious manner.Two shining, arrogant eyes had established dominance over his face and gave him the appearance of always leaning aggressively forward.Not even the effeminate swank of his riding clothes could hide the enormous power of that body—he seemed to fill those glistening boots until he strained the top lacing and you could see a great pack of muscle shifting when his shoulder moved under his thin coat.It was a body capable of enormous leverage—a cruel body."
"他说话时声音粗哑，加深了他给人的那种性情暴戾的印象。即便是他同自己很喜欢的人说话，也总是带着一种居高临下的轻蔑口吻——于是在纽黑文就不难找出对他的狂妄自大深恶痛绝之人。","His speaking voice, a gruff husky tenor, added to the impression of fractiousness he conveyed.There was a touch of paternal contempt in it, even toward people he liked—and there were men at New Haven who had hated his guts."
"他似乎在说: “嘿，不要仅仅因为我比你强壮，比你有男子汉气概，就觉得我对这些问题的看法不容更改。”我们同属一个高年级学生社团，虽然我们关系不是很亲密，但我一直都觉得他对我很好，并且希望我能喜欢他，一个带着特有的粗狂与傲慢之气的他。","‘Now, don’t think my opinion on these matters is final,’ he seemed to say, ‘just because I’m stronger and more of a man than you are.’We were in the same Senior Society, and while we were never intimate I always had the impression that he approved of me and wanted me to like him with some harsh, defiant wistfulness of his own."
"我们在阳光明媚的阳台上聊了一会。","We talked for a few minutes on the sunny porch."
"“我的住所的确不错。”他对我说，一双眼睛不停地眨来眨去。","‘I’ve got a nice place here,’ he said, his eyes flashing about restlessly."
"他揪住我的一个胳膊，拉我转过身，然后一挥他那宽大的手，给我指着前面的景色，包括一座意大利凹陷式的私人花园，半英亩散发着浓郁香味的深色玫瑰，还有一艘前端扁平的汽艇，在岸上随着波浪上下起伏。","Turning me around by one arm he moved a broad flat hand along the front vista, including in its sweep a sunken Italian garden, a half acre of deep pungent roses and a snub-nosed motor boat that bumped the tide off shore."
"”这里以前属于石油巨头德梅因。”他突然又礼貌地拉我转过身，“我们进屋吧。”","‘It belonged to Demaine the oil man.’He turned me around again, politely and abruptly.‘We’ll go inside.’"
"穿过一条很高的过道，我们来到一间明亮的玫瑰色房间，房间两边脆弱地镶嵌着法式落地窗户。窗户微开着，窗外的嫩草与明亮的玻璃相互映衬，看上去好像青草一直延伸到了屋内。一阵微风吹进房间，窗帘从一头被吹进来，又从另外一头被吹了出去，看上去仿佛是淡色的旗帜，被风卷着飘向天花板上装饰着的磨砂结婚蛋糕——然后又在深红色的地毯上像波浪一样起起伏伏，那种晃晃的影子犹如清风吹过海面的感觉。","We walked through a high hallway into a bright rosy-colored space, fragilely bound into the house by French windows at either end.The windows were ajar and gleaming white against the fresh grass outside that seemed to grow a little way into the house.A breeze blew through the room, blew curtains in at one end and out the other like pale flags, twisting them up toward the frosted wedding cake of the ceiling—and then rippled over the wine-colored rug, making a shadow on it as wind does on the sea."
"房间里只有那张宽大厚实的沙发在那里一动不动，沙发上躺着两个年轻女子，她们看上去好像躺在一个固定在地面的气球上一般。她们穿着白色的衣服，衣服在微风中翩然舞动，似乎她们刚刚趁着微风环绕屋内飞了一圈后回到了这里。我在那里站了一会，听着窗帘随风噼里啪啦地抽打着墙壁，墙上的挂画在那里嘎吱嘎吱地响。突然只听砰的一声，汤姆·布坎南将后面的窗户关上了，屋子里风渐渐平息，窗帘和地毯变得安静，两位年轻女子也似乎随着气球降落到地面。","The only completely stationary object in the room was an enormous couch on which two young women were buoyed up as though upon an anchored balloon.They were both in white and their dresses were rippling and fluttering as if they had just been blown back in after a short flight around the house.I must have stood for a few moments listening to the whip and snap of the curtains and the groan of a picture on the wall.Then there was a boom as Tom Buchanan shut the rear windows and the caught wind died out about the room and the curtains and the rugs and the two young women ballooned slowly to the floor."
"我不认识两位中那个年轻一点的。她全身伸展，一动不动的躺在沙发长椅的一头，下巴向上微微翘起，好像在平衡什么东西不让它掉下来似的。如果她用眼角的余光瞟到我了，也没有任何反应——而我倒确实大吃一惊，差点因为自己的到来打扰了她而开口向她道歉。","The younger of the two was a stranger to me.She was extended full length at her end of the divan, completely motionless and with her chin raised a little as if she were balancing something on it which was quite likely to fall.If she saw me out of the corner of her eyes she gave no hint of it—indeed, I was almost surprised into murmuring an apology for having disturbed her by coming in."
"另外一位女子就是黛西，她试图想要站起来——她的身体微微前倾，一脸诚意——然后她发出了一声娇媚又有点奇怪的轻笑，我也笑了起来，向前走进了屋内。","The other girl, Daisy, made an attempt to rise—she leaned slightly forward with a conscientious expression—then she laughed, an absurd, charming little laugh, and I laughed too and came forward into the room."
"“我幸福得都动……动弹不了了。”","‘I’m p-paralyzed with happiness.’"
"她再次笑了起来，好像刚刚说了句俏皮话，然后她握着我的手，抬头看着我，似乎要让我明白我是她在这个世界上最想见到的人。那是她特有的待人方式。她小声提示我，那位做平衡姿势的女孩姓贝克。（我曾听说黛西低声细语只是为了让人身体前倾靠近她。不过，这些毫不相干的闲言碎语丝毫不影响她的魅力。)","She laughed again, as if she said something very witty, and held my hand for a moment, looking up into my face, promising that there was no one in the world she so much wanted to see.That was a way she had.She hinted in a murmur that the surname of the balancing girl was Baker.(I’ve heard it said that Daisy’s murmur was only to make people lean toward her; an irrelevant criticism that made it no less charming.)"
"无论如何，那位贝克小姐还是动了一下嘴唇，用几乎让人察觉不到的动作向我点头问好，然后她又赶紧把头转回去——而她一直努力平衡着的东西明显动了一下，这可把她吓了一跳。我又一次想开口向她表示歉意了。几乎所有这种高傲自信的表现都会让我目瞪口呆，仰慕不已。","At any rate Miss Baker’s lips fluttered, she nodded at me almost imperceptibly and then quickly tipped her head back again—the object she was balancing had obviously tottered a little and given her something of a fright.Again a sort of apology arose to my lips.Almost any exhibition of complete self sufficiency draws a stunned tribute from me."
"我回过头来看着我的表妹，她开始用那低柔而激动的声音问我话了。那声音委婉动听，仿佛是永远只能演奏一遍的音符，让人忍不住细耳聆听。她那忧郁而可人的脸颊带着一丝欢快，还有一双明亮的眼睛和一张热情而性感的嘴——但是，她的声音总是带有一种激情和活力，这种声音让那些深深爱慕着她的男士无法忘却：如同音乐般动人；一句轻声的“听着”；一声许诺——她刚才玩得很开心，而且下个小时也会感到开心刺激。","I looked back at my cousin who began to ask me questions in her low, thrilling voice.It was the kind of voice that the ear follows up and down as if each speech is an arrangement of notes that will never be played again.Her face was sad and lovely with bright things in it, bright eyes and a bright passionate mouth—but there was an excitement in her voice that men who had cared for her found difficult to forget: a singing compulsion, a whispered ‘Listen,’ a promise that she had done gay, exciting things just a while since and that there were gay, exciting things hovering in the next hour."
"我告诉她我在来东部途中如何在芝加哥停留一天，在那里十几个朋友如何让我转达他们的问候。","I told her how I had stopped off in Chicago for a day on my way east and how a dozen people had sent their love through me."
"“他们都想念我吗？”她欢天喜地地叫道。","Do they miss me?' she cried ecstatically."
"“整个城镇一片荒凉。所有汽车的左后轮胎都被涂成了黑色，仿佛致哀的花圈，北滨沿岸整整一夜都回荡着哀号声。”","‘The whole town is desolate.All the cars have the left rear wheel painted black as a mourning wreath and there’s a persistent wail all night along the North Shore.’"
"“好美妙啊！汤姆，我们回去吧。明天！”然后，她又有点前言不搭后语地说：“你该去看看孩子。”","‘How gorgeous!Let’s go back, Tom.Tomorrow!’Then she added irrelevantly, ‘You ought to see the baby.’"
"“我想去看看。”","‘I’d like to.’"
"“她现在在睡觉。她两岁了。难道你从来没有见过她吗？”“从没见过。”","‘She’s asleep.She’s two years old.Haven’t you ever seen her?’‘Never.’"
"“那你该去看看她。她……”刚才一直在屋里不停地走来走去的汤姆·布坎南突然停下来，伸出一只手搂住我的肩膀。“尼克，你最近在忙什么？”“我是做债券生意的。”","‘Well, you ought to see her.She’s—’ Tom Buchanan who had been hovering restlessly about the room stopped and rested his hand on my shoulder.‘What you doing, Nick?’‘I’m a bond man.’"
"“和谁做？”","‘Who with?’"
"我把情况告诉了他。","I told him."
"“我从来没听说过他们。”他语气果断地说。这让我有点生气。","‘Never heard of them,’ he remarked decisively.This annoyed me."
"“你以后会听说的。”我立刻对他说，“只要你一直在东部住，你以后就会听说的。”","‘You will,’ I answered shortly.‘You will if you stay in the East.’"
"“噢，不用担心，我会一直在东部住下去的。”他边说边瞟了黛西一眼，然后又看看我，似乎有所防备，“我要是去其他地方住，那简直傻死了。”","‘Oh, I’ll stay in the East, don’t you worry,’ he said, glancing at Daisy and then back at me, as if he were alert for something more.‘I’d be a God Damned fool to live anywhere else.’"
"这时只听贝克小姐说“当然了！”她突如其来的一句话把我惊住了——这是从我进屋以来她说的第一句话。显然她也同我一样有点吃惊，因为她打着呵欠，灵巧而迅速地站了起来。","At this point Miss Baker said ‘Absolutely!’ with such suddenness that I startled—it was the first word she uttered since I came into the room.Evidently it surprised her as much as it did me, for she yawned and with a series of rapid, deft movements stood up into the room."
"“我已经僵了，”她抱怨道，“我在沙发上躺了好久好久。”","‘I’m stiff,’ she complained, ‘I’ve been lying on that sofa for as long as I can remember.’"
"“别看我了，”黛西还嘴说道，“我一下午都在试图说服你去纽约。”","‘Don’t look at me,’ Daisy retorted.‘I’ve been trying to get you to New York all afternoon.’"
"“谢谢，不过不用了。”贝克小姐看着刚从备膳室端出来的四杯鸡尾酒说道，“我绝对还处于训练阶段。”","‘No, thanks,’ said Miss Baker to the four cocktails just in from the pantry, ‘I’m absolutely in training.’"
"她的男主人半信半疑地看着她。","Her host looked at her incredulously."
"“是嘛！”他将自己杯中的酒一口喝下，仿佛只饮了杯底的一滴。“你做的那些事我都做不来。”","‘You are!’He took down his drink as if it were a drop in the bottom of a glass.‘How you ever get anything done is beyond me.’"
"我看着贝克小姐，很好奇她到底要“做”什么事情。看着她我很享受。她长得身材苗条，乳房瘦小，站在那里像一个军校学员一般挺胸抬头，身材越显挺拔。她那灰色的眼睛迎着阳光半眯着，带着同样的好奇，很礼貌地看着我，苍白而娇媚的脸上露出一丝不满。此刻我突然想起自己好像在哪儿见过她，或看过她的照片。","I looked at Miss Baker wondering what it was she ‘got done.’I enjoyed looking at her.She was a slender, small—breasted girl, with an erect carriage which she accentuated by throwing her body backward at the shoulders like a young cadet.Her grey sun-strained eyes looked back at me with polite reciprocal curiosity out of a wan, charming discontented face.It occurred to me now that I had seen her, or a picture of her, somewhere before."
"“你住在西卵吧，”她轻蔑地说，“我在那边有个认识的人。”","‘You live in West Egg,’ she remarked contemptuously.‘I know somebody there.’"
"“我谁都不认识……”","‘I don’t know a single—’"
"“你一定认识盖茨比。”","‘You must know Gatsby.’"
"“盖茨比？”黛西询问道，“哪个盖茨比啊？”","‘Gatsby?’ demanded Daisy.‘What Gatsby?’"
"我刚要回答说他是我的邻居，就有人宣布开饭了。汤姆·布坎南强行把他那硬实的胳膊插到我的胳膊下，将我从房间硬拖出去，像是在挪动棋盘上的一颗棋子一般。","Before I could reply that he was my neighbor dinner was announced; wedging his tense arm imperatively under mine Tom Buchanan compelled me from the room as though he were moving a checker to another square."
"这两位年轻的女士将双手轻轻搭在臀部，无精打采地跟着我们来到玫瑰色的阳台上。阳台正朝落日方向，桌子上点着四根蜡烛，烛光在平息了一点的风中摇曳不定。","Slenderly, languidly, their hands set lightly on their hips the two young women preceded us out onto a rosy-colored porch open toward the sunset where four candles flickered on the table in the diminished wind."
"“干嘛要点蜡烛？”黛西皱着眉头以示反对。她用手指将它们拍灭。“再过两周就要到了一年当中最长的那天了。”她一脸喜悦地看着我们。“你们是否总是盼着一年中最长的这一天到来，而过后又无比怀念呢？我总是在盼着一年中最长的这天，而过后又无比怀念。”","‘Why CANDLES?’ objected Daisy, frowning.She snapped them out with her fingers.‘In two weeks it’ll be the longest day in the year.’She looked at us all radiantly.‘Do you always watch for the longest day of the year and then miss it?I always watch for the longest day in the year and then miss it.’"
"“我们应该做点计划。”贝克小姐边打呵欠边说道，她坐在桌边的样子仿佛躺在床上一般。","‘We ought to plan something,’ yawned Miss Baker, sitting down at the table as if she were getting into bed."
"“好吧。”黛西说道，“我们做什么计划呢？”她有点无助地转向我问道，“人们都怎么计划啊？”我还没来得及开口，就看到她两眼死死盯着自己的小手指，一脸畏惧的表情。","‘All right,’ said Daisy.‘What’ll we plan?’She turned to me helplessly.‘What do people plan?’Before I could answer her eyes fastened with an awed expression on her little finger."
"“看吧！”她抱怨道，“我把它弄疼了。”","‘Look!’ she complained.‘I hurt it.’"
"我们都看到了——关节处青一块紫一块的。","We all looked—the knuckle was black and blue."
