"zh","en"
"他是个生性非常沉默寡言的人。整个白天，他都带着一副铜制的望远镜，不是在海湾四周闲逛，就是在悬崖上游荡；整个晚上，他都坐在大厅壁炉旁的一个角落里，拼命地喝着掺着水的朗姆酒。如果有人和他说话，他大多数情况都不会回应，只是会突然抬起头来狠狠看一眼，像吹雾角一样哼一下鼻子。我们和到我们这里来的人们很快就学会随他去了。每天散步回来，他都会问有没有水手路过这里。起初我们觉得是缺少同类人的陪伴使他这么问的，但后来我们开始发现他是想要躲开他们。每当有水手投宿到“本博将军”旅店（时不时地会有一些水手来，途径这条沿海的路到布里斯托尔），他在进大厅前总会先隔着那扇带帘子的门观察一番。如果有这样的人在场，他必定会安静得像个耗子一样。对我来说，至少这件事情不算什么秘密，因为我多少也分担了他的惊恐。一天他把我叫到一边，答应我在每个月的第一天给我一枚四便士的银币，只要我“时刻留神一个独腿水手”，并且这个人一出现，就告诉他。每当月初到来，我向他要报酬的时候，他通常只会冲我把鼻子一哼，然后瞪得我不敢再看他。但不出一个星期，他一定会改变主意，把四便士银币给我，然后重新叮嘱我要我留神那个“独腿水手”。","He was a very silent man by custom.All day he hung round the cove or upon the cliffs with a brass telescope; all evening he sat in a corner of the parlour next the fire and drank rum and water very strong.Mostly he would not speak when spoken to, only look up sudden and fierce and blow through his nose like a fog-horn; and we and the people who came about our house soon learned to let him be.Every day when he came back from his stroll he would ask if any seafaring men had gone by along the road.At first we thought it was the want of company of his own kind that made him ask this question, but at last we began to see he was desirous to avoid them.When a seaman did put up at the Admiral Benbow (as now and then some did, making by the coast road for Bristol) he would look in at him through the curtained door before he entered the parlour; and he was always sure to be as silent as a mouse when any such was present.For me, at least, there was no secret about the matter, for I was, in a way, a sharer in his alarms.He had taken me aside one day and promised me a silver fourpenny on the first of every month if I would only keep my “weather-eye open for a seafaring man with one leg”and let him know the moment he appeared.Often enough when the first of the month came round and I applied to him for my wage, he would only blow through his nose at me and stare me down, but before the week was out he was sure to think better of it, bring me my fourpenny piece, and repeat his orders to look out for “the seafaring man with one leg”."
"那个独腿水手是如何萦绕在我的梦里的，我就不必多说了。在暴风雨夜，当狂风席卷屋子的四角，海浪咆哮着冲上海湾，跳上悬崖的时候，我就会看到一千个他的样子，带着一千种恶魔般的表情。一会是那条腿腿被齐膝砍断，一会儿是从臀部被砍断，一会他又成了一条腿长在在身体中间的怪物。看他跳过树篱和水沟跑着追赶我，是我做过的最糟糕的噩梦。总之，我为了每月的四便士付出了相当多的代价，受到这些可恶的想象的折磨。","How that personage haunted my dreams, I need scarcely tell you.On stormy nights, when the wind shook the four corners of the house and the surf roared along the cove and up the cliffs, I would see him in a thousand forms, and with a thousand diabolical expressions.Now the leg would be cut off at the knee, now at the hip; now he was a monstrous kind of a creature who had never had but the one leg, and that in the middle of his body.To see him leap and run and pursue me over hedge and ditch was the worst of nightmares.And altogether I paid pretty dear for my monthly fourpenny piece, in the shape of these abominable fancies."
"但是，尽管我被这个独腿水手的念头吓得够呛，这还远远比不上其他认识船长的人对他本人的害怕。有的夜晚，他喝下的掺水朗姆酒超过了他的脑袋所能承受的限度。然后，他有时会坐下，旁若无人地唱他那老掉牙的破水手歌人。但是有时候，他会请大家都喝上一杯，强迫那些吓得瑟瑟发抖的客人们听他讲故事或者跟着他一起唱歌。我常常听到整个屋子震动着，伴随着“呦——嗬——嗬——还有一瓶朗姆酒”的歌声，所有邻座的人为了宝贵的生命，连同他们对死亡的恐惧加入进来。每个人都唱得比别人更大声，以免被骂。因为在这些场合里，他是人们所知道的最重要的人。他会用手拍桌子要周围所有人安静；他会突然对被问到的一个问题大发雷霆，或者他有时候还会因为没有人问问题而认为大家没有在听他讲故事，同样大发雷霆。在他喝困了、跌跌撞撞地上床之前，他也不会允许任何人离开小旅店。","But though I was so terrified by the idea of the seafaring man with one leg, I was far less afraid of the captain himself than anybody else who knew him.There were nights when he took a deal more rum and water than his head would carry; and then he would sometimes sit and sing his wicked, old, wild sea-songs, minding nobody; but sometimes he would call for glasses round and force all the trembling company to listen to his stories or bear a chorus to his singing.Often I have heard the house shaking with “Yo—ho—ho, and a bottle of rum,”all the neighbours joining in for dear life, with the fear of death upon them, and each singing louder than the other to avoid remark.For in these fits he was the most overriding companion ever known; he would slap his hand on the table for silence all round; he would fly up in a passion of anger at a question, or sometimes because none was put, and so he judged the company was not following his story.Nor would he allow anyone to leave the inn till he had drunk himself sleepy and reeled off to bed."
"最让大家害怕的还是他的那些故事。那都是些让人恐怖的故事——关于绞刑、走木板、海上风暴、干燥的托尔图加斯、西班牙大陆上的野蛮行径和野蛮地区。根据他的叙述，他想必和上帝造出的最邪恶的一些人在海上过了一辈子。他讲这些故事所用的语言，几乎能和他描述的那些罪行一样，使我们这些平庸的乡下人震惊万分。我父亲总是说这个小旅店会被毁掉，因为人们很快将不再来这里忍受暴戾、压制、瑟瑟发抖地爬上床，但我却真心相信他的出现会给我们带来好处。人们当时被吓坏了，但是回头想想反倒更加喜欢了。因为这给平静的乡村生活带来了很好的刺激。甚至有一群年轻人装作崇拜他，称他为“真正的水手”、“真正的老水手”及其他诸如此类的称呼，还说正是因为有这样的人，英格兰才得以称霸海上。","His stories were what frightened people worst of all.Dreadful stories they were—about hanging, and walking the plank, and storms at sea, and the Dry Tortugas, and wild deeds and places on the Spanish Main.By his own account he must have lived his life among some of the wickedest men that God ever allowed upon the sea, and the language in which he told these stories shocked our plain country people almost as much as the crimes that he described.My father was always saying the inn would be ruined, for people would soon cease coming there to be tyrannized over and put down, and sent shivering to their beds; but I really believe his presence did us good.People were frightened at the time, but on looking back they rather liked it; it was a fine excitement in a quiet country life, and there was even a party of the younger men who pretended to admire him, calling him a “true sea-dog” and a “real old salt” and such like names, and saying there was the sort of man that made England terrible at sea."
"一方面来说，他的确也在毁灭着我们，因为他在这里住了一个星期又一个星期，最后是一个月又一个月，所有他付的钱早就花光了，可我父亲始终没有鼓起勇气坚持向他要更多的钱。如果我父亲一提起这件事，船长便会大声哼下鼻子，简直可以说是在咆哮，然后瞪着我可怜的父亲，吓得他退出房间。我曾见到父亲在一番回绝后痛苦地绞着他的双手。我确信，一定是这种恼怒和恐惧加速了他的不幸早逝。","In one way, indeed, he bade fair to ruin us, for he kept on staying week after week, and at last month after month, so that all the money had been long exhausted, and still my father never plucked up the heart to insist on having more.If ever he mentioned it, the captain blew through his nose so loudly that you might say he roared, and stared my poor father out of the room.I have seen him wringing his hands after such a rebuff, and I am sure the annoyance and the terror he lived in must have greatly hastened his early and unhappy death."
"船长和我们住在一起的日子里，从没有换过任何衣服，除了从小贩那里买过几双袜子。他帽子的一角耷拉了下来，从那天起他就让它一直那么耷拉着，尽管当风吹来的时候，它会使他极不舒服。我还记得他那件大衣的样子。他曾在楼上的房间亲自给它打过补丁，直到最后，这件衣服除了补丁，什么都不剩了。他从不写信，也从未收到过别人的来信，而且除了邻居他也从不和任何人说话，即使和这些人说话，大多数也只是在喝朗姆酒的时候。那个航海的大储物箱，我们也从没见到它打开过。","All the time he lived with us the captain made no change whatever in his dress but to buy some stockings from a hawker.One of the cocks of his hat having fallen down, he let it hang from that day forth, though it was a great annoyance when it blew.I remember the appearance of his coat, which he patched himself upstairs in his room, and which, before the end, was nothing but patches.He never wrote or received a letter, and he never spoke with any but the neighbours, and with these, for the most part, only when drunk on rum.The great sea-chest none of us had ever seen open."
"他只是有一次被顶撞过，那是他快离开旅店的日子，当时我可怜的父亲身体正每况愈下，已病入膏肓。一天傍晚，利夫西医生来看病人，吃了一点我母亲做的晚饭，然后走进大厅抽烟，直到他的马从小村子过来，因为我们“本博将军”老店没有马厩。我跟着他进了客厅。我记得看到这位整洁、鲜亮的医生，涂着雪白的粉，有着明亮的黑眼睛和令人愉悦的风度，同那些不受拘束的乡下佬，特别是和我们那粗鄙、笨拙、头脑迷糊的海盗比起来，简直有天壤之别。那位海盗正坐在大厅里，喝得烂醉，胳膊搭在桌子上。突然他——这位船长——又扯开嗓子唱起那首老掉牙的歌：“十五个人站在聚魂棺上——呦——嗬——嗬，还有一瓶朗姆酒！","He was only once crossed, and that was towards the end, when my poor father was far gone in a decline that took him off.Dr.Livesey came late one afternoon to see the patient, took a bit of dinner from my mother, and went into the parlour to smoke a pipe until his horse should come down from the hamlet, for we had no stabling at the old Benbow.I followed him in, and I remember observing the contrast the neat, bright doctor, with his powder as white as snow and his bright, black eyes and pleasant manners, made with the coltish country folk, and above all, with that filthy, heavy, bleared scarecrow of a pirate of ours, sitting, far gone in rum, with his arms on the table.Suddenly he—the captain, that is—began to pipe up his eternal song: “Fifteen men on the dead man’s chest—Yo—ho—ho, and a bottle of rum!"
"酒和魔鬼带走了其余的人——呦——嗬——嗬，还有一瓶朗姆酒！”","Drink and the devil had done for the rest—Yo—ho—ho, and a bottle of rum!”"
"我起初以为他歌中唱的“聚魂棺”就是他楼上的那个大箱子的样子，并且这个想法已经在我的噩梦里和那个独腿水手搅在了一起。但是这个时候，我们对这首歌都不是特别在意了。那个晚上，它只对利夫西医生是新鲜的，并且我也并没有在他身上察觉到应有的效果。因为他在和园丁老泰勒聊天的过程中，非常愤怒地抬头看了一下，接着又谈论起治疗风湿的新疗法。与此同时，船长逐渐被自己的音乐抖擞起精神来，最后他一掌拍在了他面前的桌子上，我们都明白这意味着要安静。所有人立刻都不再说话了，除了利夫西医生。他继续像刚才一样清晰、和蔼地说着，每一两个词之间都轻快地抽一口烟斗。船长瞪了他一会儿，又拍了一下桌子，眼睛瞪得更加凶狠，最后终于用恶狠狠的低沉声音咒骂道：“安静，甲板上下的人都给我安静！”","At first I had supposed “the dead man’s chest” to be that identical big box of his upstairs in the front room, and the thought had been mingled in my nightmares with that of the one-legged seafaring man.But by this time we had all long ceased to pay any particular notice to the song; it was new, that night, to nobody but Dr.Livesey, and on him I observed it did not produce an agreeable effect, for he looked up for a moment quite angrily before he went on with his talk to old Taylor, the gardener, on a new cure for the rheumatics.In the meantime, the captain gradually brightened up at his own music, and at last flapped his hand upon the table before him in a way we all knew to mean silence.The voices stopped at once, all but Dr.Livesey’s; he went on as before speaking clear and kind and drawing briskly at his pipe between every word or two.The captain glared at him for a while, flapped his hand again, glared still harder, and at last broke out with a villainous, low oath, “Silence, there, between decks!”"
"“你是在和我说话吗，先生？”医生说。当这个无赖用另一句咒骂告诉他是这样的时候，医生回答说：“我只对你说一件事，先生，那就是，如果你继续喝朗姆酒的话，世界上就会很快少一个无比肮脏的恶棍！”","“Were you addressing me, sir?” says the doctor; and when the ruffian had told him, with another oath, that this was so, “I have only one thing to say to you, sir,” replies the doctor, “that if you keep on drinking rum, the world will soon be quit of a very dirty scoundrel!”"
"老家伙的愤怒很可怕。他跳了起来，拿出并打开一把水手用的折叠小刀，搁在手掌上左右掂量着，威胁说要把医生钉到墙上去。","The old fellow’s fury was awful.He sprang to his feet, drew and opened a sailor’s clasp-knife, and balancing it open on the palm of his hand, threatened to pin the doctor to the wall."
"医生动都没动一下。他转过身来，用和刚才一样的语调，声音相当高，好让全屋子的人都能听到，但又像之前一样相当平静而坚定地对他说：“如果你不立刻把刀子放回你的口袋，我以我的名誉保证，你会在下一次巡回审判中被绞死。”","The doctor never so much as moved.He spoke to him as before, over his shoulder and in the same tone of voice, rather high, so that all the room might hear, but perfectly calm and steady: “If you do not put that knife this instant in your pocket, I promise, upon my honour, you shall hang at the next assizes.”"
"接着，他们展开了一场对视战，但是船长很快便败下阵来，收起他的武器，重新回到自己的座位，像一只挨了打的狗一样咕哝着。","Then followed a battle of looks between them, but the captain soon knuckled under, put up his weapon, and resumed his seat, grumbling like a beaten dog."
"“听着，先生，”医生继续说道，“既然我现在已经知道我的管辖区里有这么一个家伙，你尽可放心，我会日夜盯着你。我不只是一个医生，还是一个治安官。如果我听到一句抱怨你的话，哪怕只是像今晚一样的无礼，我都会立刻采取有效的措施，把你抓起来，赶出这里。就这样。”","“And now, sir,” continued the doctor, “since I now know there’s such a fellow in my district, you may count I’ll have an eye upon you day and night.I’m not a doctor only; I’m a magistrate; and if I catch a breath of complaint against you, if it’s only for a piece of incivility like tonight’s, I’ll take effectual means to have you hunted down and routed out of this.Let that suffice.”"
"之后不久，利夫西医生的马来到门前，他上马离开了，但是那天晚上船长一直保持着沉默，并且之后的许多晚上都是这样。","Soon after, Dr.Livesey’s horse came to the door and he rode away, but the captain held his peace that evening, and for many evenings to come."
"第二章 黑狗出现又消失了","Chapter 2 Black Dog Appears and Disappears "
"这件事情过去不久，便发生了第一桩神秘事件，使我们终于摆脱了船长。不过，正如你会看到的那样，这并未使我们摆脱掉有关他的事情。那是一个寒冷的冬天，下了很久的严霜，风也很大。很明显，我可怜的父亲几乎不可能看到春天了。他的病一天比一天重，店里的活都落在我母亲和我身上。我们忙得够呛，基本没工夫注意我们那位讨厌的客人。","It was not very long after this that there occurred the first of the mysterious events that rid us at last of the captain, though not, as you will see, of his affairs.It was a bitter cold winter, with long, hard frosts and heavy gales; and it was plain from the first that my poor father was little likely to see the spring.He sank daily, and my mother and I had all the inn upon our hands, and were kept busy enough without paying much regard to our unpleasant guest."
"那是一个一月的早上，很早——一个令人痛苦的有严霜的早晨——整个海湾覆盖着白霜，灰蒙蒙一片，波浪轻轻拍打在岩石上，太阳仍低悬在山顶，照到远远的海上。船长比平时起得还早，出发去了海边，他的短刀在旧蓝色外套的宽下摆下左右摇晃，铜制望远镜夹在他的胳膊底下，他的帽子斜歪着搭在脑袋上。我记得他大步走着的时候，呼吸像烟雾一样，我是在他转过大石块的时候听到了他最后发出的的声音——气愤地哼了一下鼻子——好像还在对利夫西医生有什么想法。","It was one January morning, very early—a pinching, frosty morning—the cove all grey with hoar-frost, the ripple lapping softly on the stones, the sun still low and only touching the hilltops and shining far to seaward.The captain had risen earlier than usual and set out down the beach, his cutlass swinging under the broad skirts of the old blue coat, his brass telescope under his arm, his hat tilted back upon his head.I remember his breath hanging like smoke in his wake as he strode off, and the last sound I heard of him as he turned the big rock was a loud snort of indignation, as though his mind was still running upon Dr.Livesey."
"那时候，母亲和父亲在楼上，我正在摆放早餐桌，等船长回来。突然大厅门开了，一个我从未见过的人出现在我眼前。他是一个面色苍白、身体肥壮的家伙，左手少了两根手指。虽然他带着短刀，但看上去不太像是个好斗的人。我一直在留意着水手，一条或两条腿的，可我记得这个人使我很困惑。他不像个水手，但身上却又带着海的气息。","Well, mother was upstairs with father and I was laying the breakfast-table against the captain’s return when the parlour door opened and a man stepped in on whom I had never set my eyes before.He was a pale, tallowy creature, wanting two fingers of the left hand, and though he wore a cutlass, he did not look much like a fighter.I had always my eye open for seafaring men, with one leg or two, and I remember this one puzzled me.He was not sailorly, and yet he had a smack of the sea about him too."
"我问能否为他效劳，他说他要朗姆酒；但是正当我要走出房间取朗姆酒时，他在一张桌子旁坐下，做了个手势叫我过去。我停在原地，手里还拿着纸巾。","I asked him what was for his service, and he said he would take rum; but as I was going out of the room to fetch it, he sat down upon a table and motioned me to draw near.I paused where I was, with my napkin in my hand."
"“过来，孩子。”他说，","“Come here, sonny,” said he."
"“走过来一点儿。”","“Come nearer here.”"
"我走近了一步。","I took a step nearer."
"“这儿的这张桌子是我同伴比尔的吗？”他带着恶意的目光问道。","“Is this here table for my mate Bill?” he asked with a kind of leer."
"我告诉他我不认识他的同伴比尔，这张桌子是给住在我们房子的一个叫做“船长”的人的。","I told him I did not know his mate Bill, and this was for a person who stayed in our house whom we called the captain."
"“哦，”他说，“我的同伴比尔好像也被叫做船长，很有可能。他的脸颊上有一个刀疤，而且性格很开朗，尤其是喝酒的时候，我的同伴比尔就是这样的。为了证明，我们可以指出，你们的船长的一侧脸颊有一处刀疤——我们还可以指出，如果你想知道的话，那个刀疤在右半边脸。哦，好啦！我已经告诉你了。现在，我的同伴比尔在这间房子里吗？”","“Well,” said he, “my mate Bill would be called the captain, as like as not.He has a cut on one cheek and a mighty pleasant way with him, particularly in drink, has my mate Bill.We’ll put it, for argument like, that your captain has a cut on one cheek—and we’ll put it, if you like, that that cheek’s the right one.Ah, well! I told you.Now, is my mate Bill in this here house?”"
"我告诉他，船长正在外面散步。","I told him he was out walking."
"“哪条路，孩子？他走的是哪条路？”","“Which way, sonny? Which way is he gone?”"
"于是，我指了指那块石头，告诉他船长可能会怎么回来、多久回来，还回答了其他的一些问题。“哦，”他说，“这对我的同伴比尔来说会和喝酒一样好。”","And when I had pointed out the rock and told him how the captain was likely to return, and how soon, and answered a few other questions, “Ah,” said he, “this’ll be as good as drink to my mate Bill.”"
"他说这些话的时候，脸上丝毫没表现出愉快的表情，而我自己也有理由认为这个陌生人认错了，即使假设他说的就是这个意思。不过这和我无关。再说，我自己也不知道该怎么办才好。这个陌生人一直在旅店里边转悠，盯着那个角落，像一只在等老鼠的猫。我一走出去到大路上，他立刻就会叫我回来。要是我没有像他想象的那样迅速服从，他饱含油脂的脸就会变得特别可怕，他会用足以让我跳起来的咒骂命令我进来。只要我一回来，他就回到原来的状态，半讨好、半嘲讽地拍拍我的肩膀，告诉我我是个好孩子，他很喜欢我。“我自己有个儿子，”他说，“简直和你一模一样。他是我全部的骄傲。但是对男孩子来说，最重要的是纪律，孩子——纪律。现在，要是你和比尔一起出海，你就不会站在那里被叫上两遍了——你肯定不会。这从来不是比尔的风格，也不是和他一起航海的人的风格。那边，肯定无疑，是我的同伴比尔，胳膊底下夹着一个小望远镜，上帝保佑，这肯定是他。你和我回客厅去，孩子，到门后边去，咱们要给比尔一个小小的惊喜——上帝保佑他，我再说一遍。”","The expression of his face as he said these words was not at all pleasant, and I had my own reasons for thinking that the stranger was mistaken, even supposing he meant what he said.But it was no affair of mine, I thought; and besides, it was difficult to know what to do.The stranger kept hanging about just inside the inn door, peering round the corner like a cat waiting for a mouse.Once I stepped out myself into the road, but he immediately called me back, and as I did not obey quick enough for his fancy, a most horrible change came over his tallowy face, and he ordered me in with an oath that made me jump.As soon as I was back again he returned to his former manner, half fawning, half sneering, patted me on the shoulder, told me I was a good boy and he had taken quite a fancy to me.“I have a son of my own,” said he, “as like you as two blocks, and he’s all the pride of my ‘art.But the great thing for boys is discipline, sonny—discipline.Now, if you had sailed along of Bill, you wouldn’t have stood there to be spoke to twice—not you.That was never Bill’s way, nor the way of such as sailed with him.And here, sure enough, is my mate Bill, with a spy-glass under his arm, bless his old ‘art, to be sure.You and me’ll just go back into the parlour, sonny, and get behind the door, and we’ll give Bill a little surprise—bless his ‘art, I say again.”"
"说着，陌生人跟我一起回到了客厅，让我躲在他身后的角落里。这样，我们就都被敞开的门挡住了。你们可以想象，我既不安又惊慌，看到这个陌生人自己也很害怕，我就更恐惧了。他擦了擦短刀的刀柄，又松了松护套里的刀刃。我们在那儿等的时候，他一直在咽口水，仿佛我们通常所说的如鲠在喉。","So saying, the stranger backed along with me into the parlour and put me behind him in the corner so that we were both hidden by the open door.I was very uneasy and alarmed, as you may fancy, and it rather added to my fears to observe that the stranger was certainly frightened himself.He cleared the hilt of his cutlass and loosened the blade in the sheath; and all the time we were waiting there he kept swallowing as if he felt what we used to call a lump in the throat."
"终于，船长迈着大步走了进来，砰地一声关上身后的门，没有向左右两边看一眼，径直穿过房间到为他的早餐那里。","At last in strode the captain, slammed the door behind him, without looking to the right or left, and marched straight across the room to where his breakfast awaited him."
"“比尔。”那个陌生人喊道。那种声音，我认为，是他想为自己壮胆。","“Bill,” said the stranger in a voice that I thought he had tried to make bold and big."
"船长转过身来对着我们，脸上的褐色全都不见了，连鼻子都青了。他看起来像看到了一个幽灵，或者一个恶魔，或者是更可怕的东西，如果还有这个东西的话。而对于我，看到他刹那间变得如此苍老和衰弱，我感到很内疚。","The captain spun round on his heel and fronted us; all the brown had gone out of his face, and even his nose was blue; he had the look of a man who sees a ghost, or the evil one, or something worse, if anything can be; and upon my word, I felt sorry to see him all in a moment turn so old and sick."
"“来，比尔，你认得我。你认得这个老船友，比尔，这是当然的。”那个陌生人说。","“Come, Bill, you know me; you know an old shipmate, Bill, surely,” said the stranger."
"船长发出一声叹息。","The captain made a sort of gasp."
"“黑狗！”他说。","“Black Dog!” said he."
"“还能有谁呢？”另一个答道，变得轻松了一些。“黑狗和以前一样，来看他的老船友比尔来了，在‘本博将军’旅店。哦，比尔，比尔，我们都目睹了时光的流逝，我们两个，自从我丢了两根手指。”他举起自己残缺的手。","“And who else?” returned the other, getting more at his ease.“Black Dog as ever was, come for to see his old shipmate Billy, at the Admiral Benbow inn.Ah, Bill, Bill, we have seen a sight of times, us two, since I lost them two talons,” holding up his mutilated hand."
"“现在，看呐，”船长说道，“你已经找到我了，我就在这里，那么，说吧，什么事？”","“Now, look here,” said the captain; “you’ve run me down; here I am; well, then, speak up; what is it?”"
"“是你，比尔。”黑狗回答道，“你说得对，比尔。我想从这个可爱的孩子这儿要杯朗姆酒，因为我已经有了这个嗜好。如果你愿意的话，咱们就坐下，像老船友一样实实在在地聊聊。”","“That’s you, Bill,” returned Black Dog, “you’re in the right of it, Billy.I’ll have a glass of rum from this dear child here, as I’ve took such a liking to; and we’ll sit down, if you please, and talk square, like old shipmates.”"
