"en","zh"
"Now please describe the elephant, and leave out no particular, however insignificant—that is, insignificant from your point of view.","现在就请你跟我具体说说这头象吧，不要漏掉任何一个细节，不管那个细节多么微小——这么说吧，微小那是你所认为的。"
"To me in my profession there are no insignificant particulars; they do not exist.”","对于干我们这行的来说，没有微不足道的细节，那根本不存在。”"
"I described he wrote.","于是，我说他写。"
"When I was done, he said:","等我描述完毕，他说："
"“Now listen.","“听着。"
"If I have made any mistakes, correct me.”","如果我记错了一些地方，请帮我更正。”"
"He read as follows:","他念了如下的记录："
"“Height, 19 feet; length from apex of forehead insertion of tail, 26 feet; length of trunk, 16 feet; length of tail, 6 feet; total length, including trunk, and tail, 48 feet; length of tusks, 9 feet; ears keeping with these dimensions; footprint resembles the mark left when one up-ends a barrel in the snow; the color of the elephant, a dull white; has a hole the size of a plate in each ear for the insertion of jewelry and possesses the habit in a remarkable degree of squirting water upon spectators and of maltreating with his trunk not only such persons as he is acquainted with, but even entire strangers; limps slightly with his right hind leg, and has a small scar in his left armpit caused by a former boil; had on, when stolen, a castle containing seats for fifteen persons, and a gold-cloth saddle-blanket the size of an ordinary carpet.”","“高，十九英尺；从额尖到尾部的着生处，长二十六英尺；鼻长，十六英尺；尾长，六英尺；总长，包括鼻子、尾巴，四十八英尺；牙长，九英尺；耳朵与这些尺寸相称；脚印跟桶在雪地上印下的痕迹很相似；体色，暗白；每个耳朵上都有个碟子大小的耳洞，那是用来戴首饰的；有向旁人喷水的嗜好，总是用它的鼻子粗暴地耍弄人，不只是熟人，就连完全陌生的人也不放过；右后腿稍微有点儿跛，左腋窝里有个因烫伤留下的小伤疤；被偷时背上背着个可坐十五人的塔楼，身上披着一块由金布织成的普通地毯大小的鞍毯。”"
"There were no mistakes.","没有一点儿错误。"
"The inspector touched the bell, handed the description to Alaric, and said:","然后这位督察长又按了一下铃，把这张记录交给了阿拉里克，说："
"“Have fifty thousand copies of this printed at once and mailed to every detective office and pawnbroker’s shop on the continent.”","“马上去把这个复印五万份，然后邮寄给全美洲所有的警探机关和典当铺。”"
"Alaric retired.","阿拉里克出去了。"
"“There—so far, so good.","“那么——迄今为止，一切都挺好的。"
"Next, I must have a photograph of the property.”","然后，我还得要一张那家伙的照片。”"
"I gave him one.","我给了他一张。"
"He examined it critically, and said:","他挑剔地看着照片，说："
"“It must do, since we can do no better; but he has his trunk curled up and tucked into his mouth.","“也只能用这张了，因为我们找不到更好的了。可是它把鼻子卷起来，塞进了嘴里。"
"That is unfortunate, and is calculated to mislead, for of course he does not usually have it in that position.”","这样效果很不好，会误导大家的，因为它平常肯定不是这样的。”"
"He touched his bell.","他又按了一下铃。"
"“Alaric, have fifty thousand copies of this photograph made the first thing in the morning, and mail them with the descriptive circulars.”","“阿拉里克，明天早上，第一件事就是把这张照片复印五万份，然后连同那份记述文件一并寄出去。”"
"Alaric retired to execute his orders.","阿拉里克退出去执行命令去了。"
"The inspector said:","这位督察长接着说："
"“It will be necessary to offer a reward, of course.","“当然，设立悬赏金也是很有必要的。"
"Now as to the amount?”","那么数目多少才合适呢？”"
"“What sum would you suggest?”","“你觉得呢？”"
"“To begin with, I should say—well, twenty-five thousand dollars.","“一开始，我认为大概——唔，要两万五千美元。"
"It is an intricate and difficult business; there are a thousand avenues of escape and opportunities of concealment.","这是件复杂又难办的案子，有太多逃跑的路线和藏匿的机会。"
"These thieves have friends and pals everywhere—”","这些盗贼到处都有朋友和同伙——”"
"“Bless me, do you know who they are?”","“天啊，你知道他们都是哪些人吗？”"
"The wary face, practised in concealing the thoughts and feelings within, gave me no token, nor yet the replying words, so quietly uttered:","他那张惯于隐藏自己想法和感觉的脸很是谨慎，没有给我任何暗示，也没有任何回应之词，他只是很平静地说："
"“Never mind about that.","“你先别管这些。"
"I may, and I may not.","我可能知道，也可能不知道。"
"We generally gather a pretty shrewd inkling of who our man is by the manner of his work and the size of the game he goes after.","我们通常都会根据盗贼的作案手段以及他所弄到手的东西大小，来搜集一些相当微妙的蛛丝马迹，从而推断出此人是谁。"
"We are not dealing with a pickpocket or a hall thief now, make up your mind to that.","我们现在不是在抓一个扒手或是入室盗窃的小偷，请你弄清楚这一点。"
"This property was not ‘lifted’ by a novice.","那个宝贝可不是被一个新手给弄走的。"
"But, as I was saying, considering the amount of travel which will have to be done, and the diligence with which the thieves will cover up their traces as they move along, twenty-five thousand may be too small a sum to offer, yet I think it worth while to start with that.”","但是正如我说过的，考虑到这次行动中要走很多路程，同时盗贼们还会一路掩藏他们的行踪，所以两万五千美元这个数目可能太少了。然而我觉得，我们最开始是可以开这个价的。”"
"So we determined upon that figure as a beginning.","于是我们就决定以这个数目起价作为悬赏金。"
"Then this man, whom nothing escaped which could by any possibility be made to serve as a clue, said:","接着，这个不放过一切可能线索的人说："
"“There are cases in detective history to show that criminals have been detected through peculiarities, in their appetites.","“在侦查史上有过很多这样的案例，就是通过罪犯们在饮食方面的嗜好抓到他们。"
"Now, what does this elephant eat, and how much?”","对了，这头大象平常都吃些什么，一次要吃多少？”"
"“Well, as to what he eats—he will eat anything.","“唔，至于它吃什么——它什么都吃。"
"He will eat a man, he will eat a Bible—he will eat anything between a man and a Bible.”","它吃人，它还吃《圣经》——处于人与《圣经》之间的所有东西它都吃。”"
"“Good very good, indeed, but too general.","“好，很好，不过这个范围确实太宽泛了。"
"Details are necessary—details are the only valuable things in our trade.","有必要说些具体的——具体的东西才是我们这个行当中唯一有价值的东西。"
"Very well—as to men.","这样吧——就拿人来说吧。"
"At one meal—or, if you prefer, during one day—how man men will he eat, if fresh?”","一顿饭——或者，你更愿意说一天——它可以吃几个人，如果是新鲜的话？”"
"“He would not care whether they were fresh or not; at a single meal he would eat five ordinary men.”","“它才不在乎那是不是新鲜的，它一顿要吃五个普通人。”"
"“Very good; five men; we will put that down.","“很好，五个人，这个要记下来。"
"What nationalities would he prefer?”","它更喜欢吃哪个国家的人呢？”"
"“He is indifferent about nationalities.","“它对国籍没有什么要求。"
"He prefers acquaintances, but is not prejudiced against strangers.”","它更喜欢吃熟悉的人，但也不排斥陌生人。”"
"“Very good.","“很好。"
"Now, as to Bibles.","那么，说到《圣经》。"
"How many Bibles would he eat at a meal?”","它一顿会吃掉多少本呢？”"
"“He would eat an entire edition.”","“它能吃掉一整个版本。”"
"“It is hardly succinct enough.","“你说的不够简洁。"
"Do you mean the ordinary octavo, or the family illustrated?”","你是指普通的八开本呢，还是家庭用有插图的那种啊？”"
"“I think he would be indifferent to illustrations that is, I think he would not value illustrations above simple letterpress.”","“我想它不会在意那上面的插图。也就是说，我觉得比起简单的正文，它不会更看重那些插图。”"
"“No, you do not get my idea.","“不是，你没有听懂我的意思。"
"I refer to bulk.","我是指体积。"
"The ordinary octavo Bible weighs about two pound; and a half, while the great quarto with the illustrations weighs ten or twelve.","普通八开本的那种大约重两磅半，而那种有插图的大四开本重十磅或十二磅。"
"How many Dore Bibles would he eat at a meal?”","它一顿要吃多少本多尔插图版的《圣经》呢？”"
"“If you knew this elephant, you could not ask.","“如果你见识过这头象，你就不会这么问了。"
"He would take what they had.”","它是有多少就吃多少。”"
"“Well, put it in dollars and cents, then.","“哦，那就折合成钱算吧。"
"We must get at it somehow.","我们总得设法把它搞清楚。"
"The Dore costs a hundred dollars a copy, Russia leather, beveled.”","多尔插图版的《圣经》每册要一百美元——用俄罗斯皮革装订、斜书角的那种。”"
"“He would require about fifty thousand dollars worth—say an edition of five hundred copies.”","“那它大概要吃价值五万美元的书才够——如果说是那种一个版本有五百册的。”"
"“Now that is more exact.","“这就准确多了。"
"I will put that down.","我要记下来。"
"Very well; he likes men and Bibles; so far, so good.","很好，它喜欢吃人和《圣经》。到现在为止，一切情况都挺好的。"
"What else will he eat?","它还吃别的什么吗？"
"I want particulars.”","我想知道细节。”"
"“He will leave Bibles to eat bricks, he will leave bricks to eat bottles, he will leave bottles to eat clothing, he will leave clothing to eat cats, he will leave cats to eat oysters, he will leave oysters to eat ham, he will leave ham to eat sugar, he will leave sugar to eat pie, he will leave pie to eat potatoes, he will leave potatoes to eat bran; he will leave bran to eat hay, he will leave hay to eat oats, he will leave oats to eat rice, for he was mainly raised on it.","“它会丢下《圣经》去吃砖块，会丢下砖块去吃瓶子，会丢下瓶子去吃衣物，会丢下衣物去吃猫，会丢下猫去吃牡蛎，会丢下牡蛎去吃火腿，会丢下火腿去吃糖，会丢下糖去吃馅饼，会丢下馅饼去吃土豆，会丢下土豆去吃麸皮，会丢下麸皮去吃干草，会丢下干草去吃燕麦，会丢下燕麦去吃米饭，因为它主要就是靠米饭养大的。"
"There is nothing whatever that he will not eat but European butter, and he would eat that if he could taste it.”","没有什么是它不吃的，除了欧洲的黄油，但是如果它能尝一下那东西的话，它也会吃的。”"
"“Very good.","“很好。"
"General quantity at a meal—say about—”","那它吃一顿的总食量呢——说个大概吧——”"
"“Well, anywhere from a quarter to half a ton.”","“唔，大约在四分之一吨到半吨之间。”"
"“And he drinks—”","“它喝的是——”"
"“Everything that is fluid.","“所有是液体的东西。"
"Milk, water, whisky, molasses, castor oil, camphene, carbolic acid—it is no use to go into particulars; whatever fluid occurs to you set it down.","牛奶、水、威士忌、糖浆、蓖麻油、樟脑油、石炭酸——真的没必要这样细数下去"
"，你就记下所有你能想到的是液体的东西吧。"
"He will drink anything that is fluid, except European coffee.”","除了欧式咖啡，它真是会喝任何是液体的东西。”"
"“Very good.","“很好。"
"As to quantity?”","那么总量呢？”"
"“Put it down five to fifteen barrels—his thirst varies; his other appetites do not.”","“你就写五到十五桶吧——它口渴时的饮量时有变化，而在其他胃口方面是不变的。”　"
"“These things are unusual.","“这些都很不寻常。"
"They ought to furnish quite good clues toward tracing him.”","它们应该可以为追查这头大象提供很好的线索。”"
"He touched the bell.","他又按了一下铃。"
"“Alaric; summon Captain Burns.”","“阿拉里克，去把伯恩斯队长叫来。”"
"Burns appeared.","然后伯恩斯队长就来了。"
"Inspector Blunt unfolded the whole matter to him, detail by detail.","接着布伦特督察长很详细地跟他说明了这整件事，没有漏过任何一个细节。"
"Then he said in the clear, decisive tones of a man whose plans are clearly defined in his head and who is accustomed to command:","这个人已经在头脑里清楚地想好了计划，而且他是个习惯于下命令的人。然后他以明确、坚定的语气说："
"“Captain Burns, detail Detectives Jones, Davis, Halsey, Bates, and Hackett to shadow the elephant.”","“伯恩斯队长派琼斯、戴维斯、哈尔西、贝茨和哈克特这几位警探去追踪这头象。”"
"“Yes, sir.”","“是，长官。”"
"“Detail Detectives Moses, Dakin, Murphy, Rogers, Tupper, Higgins, and Bartholomew to shadow the thieves.”","“派警探摩西、戴金、墨菲、罗杰斯、塔珀、希金斯和巴塞洛缪去追捕这些盗贼。”"
"“Yes, sir.”","“是，长官。”"
"“Place a strong guard—A guard of thirty picked men, with a relief of thirty—over the place from whence the elephant was stolen, to keep strict watch there night and day, and allow none to approach—except reporters—without written authority from me.”","“派一支强大的护卫队——要三十个精挑细选的人，还要安排三十个人去换班——日夜坚守在大象被偷的地方，没我的手谕——除了记者——任何人不得靠近。”"
"“Yes, sir.”","“是，长官。”"
"“Place detectives in plain clothes in the railway; steamship, and ferry depots, and upon all roadways leading out of Jersey City, with orders to search all suspicious persons.”","“在火车上、轮船上、渡口的候船室以及所有通往泽西城外面的道路上，给我安排一些便衣警察，命令他们要搜查所有可疑的人。”"
"“Yes, sir.”","“是，长官。”"
"“Furnish all these men with photograph and accompanying description of the elephant, and instruct them to search all trains and outgoing ferryboats and other vessels.”","“给所有这些人都发一张大象的照片和所附的说明材料，命令他们要搜索所有的火车和外出渡船以及其他船只。”"
"“Yes, sir.”","“是，长官。”"
"“If the elephant should be found, let him be seized, and the information forwarded to me by telegraph.”","“如果找到这头大象了，要捆住它，然后发电报告诉我这个消息。”"
"“Yes, sir.”","“是，长官。”"
"“Let me be informed at once if any clues should be found footprints of the animal, or anything of that kind.”","“如果找到任何一点儿线索，显示它的足迹或者类似足迹，也一定要马上报告给我。”"
"“Yes, sir.”","“是，长官。”"
"“Get an order commanding the harbor police to patrol the frontages vigilantly.”","“命令下去，让港口警察要注意巡视临街地界，要保持警惕。”"
"“Yes, sir.”","“是，长官。”"
"“Despatch detectives in plain clothes over all the railways, north as far as Canada, west as far as Ohio, south as far as Washington.”","“火速派遣便衣警探赶往所有的铁道站，往北去的最远要到加拿大，往西去的最远要到俄亥俄，往南去的最远要到华盛顿。”"
"“Yes, sir.”","“是，长官。”"
"“Place experts in all the telegraph offices to listen in to all messages; and let them require that all cipher despatches be interpreted to them.”","“派些专家到所有的电报局去监听一切信息，让电报局的人把所有的密码电报都解读给他们听。”"
"“Yes, sir.”","“是，长官。”"
"“Let all these things be done with the utmost’s secrecy—mind, the most impenetrable secrecy.”","“这些事情都要在极度保密的情况下进行——注意，不能透一点儿风。”"
"“Yes, sir.”","“是,长官。”"
"“Report to me promptly at the usual hour.”","“平常的时候要准时向我报告。”"
"“Yes, Sir.”","“是，长官。”"
"“Go!”","“现在开始行动！”"
"“Yes, sir.”","“是，长官。”"
"He was gone.","于是他就走了。"
"Inspector Blunt was silent and thoughtful a moment, while the fire in his eye cooled down and faded out.","然后布伦特督察长沉默着思考了一会儿，眼睛里火一般的光芒冷却下来，并渐渐消失了。"
"Then he turned to me and said in a placid voice:","接着他转向我，用一种平和的语气说："
"“I am not given to boasting, it is not my habit; but—we shall find the elephant.”","“我不是个喜欢吹嘘的人，那不是我的习惯。但是——我们一定会找到这头象。”"
"I shook him warmly by the hand and thanked him; and I felt my thanks, too.","我激动地和他握了手，向他表示了感激。而且我真的是从心底里感激他。"
"The more I had seen of the man the more I liked him and the more I admired him and marveled over the mysterious wonders of his profession.","我越看他，就越喜欢他，也越为他和他职业方面不可思议的神秘而叹服。"
"Then we parted for the night, and I went home with a far happier heart than I had carried with me to his office.","然后那晚我们就分开了。我回到家，心里比之前去他办公室的时候要舒坦多了。"
"II","二"
"Next morning it was all in the newspapers, in the minutest detail.","第二天早晨，报纸上就把这件事的一切细节刊登了出来。"
"It even had additions—consisting of Detective This, Detective That, and Detective The Other’s “Theory” as to how the robbery was done, who the robbers were, and whither they had flown with their booty.","内容甚至还有所增加——包括这个警探、那个警探，还有另外某个警探对整个作案过程、作案人员以及他们带着赃物已经逃到何处所作出的推断。"
"There were eleven of these theories, and they covered all the possibilities; and this single fact shows what independent thinkers detectives are.","共有十一种推断，它们涵盖了所有的可能性。单单这一事实就告诉我们，什么才叫具有独立思考能力的警探。"
"No two theories were alike, or even much resembled each other, save in one striking particular, and in that one all the other eleven theories were absolutely agreed.","没有哪两种推断是相同的，甚至连很相似的都没有，但在一个很突出的点上，这十一种推断都完全一致。"
"That was, that although the rear of my building was torn out and the only door remained locked, the elephant had not been removed through the rent, but by some other (undiscovered) outlet.","那就是，尽管那房子的后面被打开了一个口子，唯一的门没被撬开，但是这头象绝不是从那个破洞被弄出去的，一定是从某个别的出口（未被发现）出去的。"
"All agreed that the robbers had made that rent only to mislead the detectives.","所有的人都认为，那些盗贼之所以要弄那个破洞，只是为了误导警探。"
"That never would have occurred to me or to any other layman, perhaps, but it had not deceived the detectives for a moment.","或许，我们这些外行从来都不会想到这一点。但是当警探的，一眼就能识破这个骗局。"
"Thus, what I had supposed was the only thing that had no mystery about it was in fact the very thing I had gone furthest astray in.","就这样，唯一一个我自以为没有什么玄机的地方，实际上就是最让我陷入迷途的地方。"
"The eleven theories all named the supposed robbers, but no two named the same robbers; the total number of suspected persons was thirty-seven.","十一种推断中还都指明了有嫌疑的盗贼，但是没有哪两种说了同一个人。总共有三十七个犯罪嫌疑人。"
"The various newspaper accounts all closed with the most important opinion of all—that of Chief Inspector Blunt.","所有的报道都是以最重要的意见结束的——那就是布伦特督察长的意见。"
"A portion of this statement read as follows:","以下是其中一部分言论："
"The chief knows who the two principals are, namely, “Brick” Daffy and “Red” McFadden.","督察长知道这两位主犯是谁，他们分别是“好汉”达菲和“赤发”麦克法登。"
"Ten days before the robbery was achieved he was already aware that it was to be attempted, and had quietly proceeded to shadow these two noted villains; but unfortunately on the night in question their track was lost, and before it could be found again the bird was flown—that is, the elephant.","在这起盗窃案发生的前十天，他就已经意识到他们有所图谋，并暗中着手去跟踪这两个臭名昭著的恶棍。但遗憾的是，在事发当晚，这两个恶棍就失去了踪影，而且在再次发现他们之前，那家伙——就是这头大象就已经不翼而飞了。"
"Daffy and McFadden are the boldest scoundrels in the profession; the chief has reasons for believing that they are the men who stole the stove out of the detective headquarters on a bitter night last winter—in consequence of which the chief and every detective present were in the hands of the physicians before morning, some with frozen feet, others with frozen fingers, ears, and other members.","达菲和麦克法登是那个行当里最敢冒险的两个恶棍。督察长完全有理由相信，就是这两个人，在去年冬天一个寒风刺骨的晚上，偷走了警察总部里的火炉——结果让他和所有在那里的警探因为冻伤脚、手指、耳朵或其他部位而去就医。"
"When I read the first half of that I was more astonished than ever at the wonderful sagacity of this strange man.","看到前半段的时候，我真为这个奇异的人所拥有的令人惊奇的睿智而感到惊讶至极。"
"He not only saw everything in the present with a clear eye, but even the future could not be hidden from him.","他不仅能清楚地认识到现在所有的一切，而且甚至能够预知未来。"
"I was soon at his office, and said I could not help wishing he had had those men arrested, and so prevented the trouble and loss; but his reply was simple and unanswerable:","我立刻就去了他的办公室，跟他说，我真希望他之前就把那些人拘留了，这样就能防止发生这次的麻烦和损失。但他的回答却是简单而又不可辩驳："
"“It is not our province to prevent crime, but to punish it.","“我们的职责不是阻止犯罪，而是惩罚犯罪。"
"We cannot punish it until it is committed.”","只有当它发生了，我们才能行使职权。”"
"I remarked that the secrecy with which we had begun had been marred by the newspapers; not only all our facts but all our plans and purposes had been revealed; even all the suspected persons had been named; these would doubtless disguise themselves now, or go into hiding.","我说，开始我们说好要保密，现在却全被报纸给曝光了。不仅是这整件事，还有我们的计划和目标都被揭露了，甚至所有的嫌疑人名单都出来了，这些毫无疑问会让那些罪犯乔装打扮或者躲藏起来。"
"“Let them.","“随他们去吧。"
"They will find that when I am ready for them my hand will descend upon them, in their secret places, as unerringly as the hand of fate.","他们会知道，等我准备好抓他们，我会在他们的秘密地点给他们来个突然袭击，就像命运之神的手那样准确地把他们揪出来。"
"As to the newspapers, we must keep in with them.","至于各家报纸，我们得跟它们搞好关系。"
"Fame, reputation, constant public mention—these are the detective’s bread and butter.","名誉、声望以及报纸上经常性的提名表扬——这些是作为警探赖以谋生的东西。"
"He must publish his facts, else he will be supposed to have none; he must publish his theory, for nothing is so strange or striking as a detective’s theory, or brings him so much wonderful respect; we must publish our plans, for these the journals insist upon having, and we could not deny them without offending.","他必须公布他所掌握的事实，否则会被认为一无所知。他也必须公开发表对此作出的推断，因为没有什么比警探的推断更离奇惊人，也没有什么能让他得到公众如此多的尊重。我们也必须公布我们的计划，因为这些是新闻报纸上必须要有的，如果我们拒给，是会得罪人的。"
"We must constantly show the public what we are doing, or they will believe we are doing nothing.","我们还必须经常向公众说明我们正在做的工作，不然他们会觉得我们什么也没干。"
"It is much pleasanter to have a newspaper say, ‘Inspector Blunt’s ingenious and extraordinary theory is as follows,’ than to have it say some harsh thing, or, worse still, some sarcastic one.”","与其让那些报纸说些难听的话，或者甚至是一些挖苦的话，不如让他们说‘布伦特督察长巧妙非凡的推断是如何如何’，这样听起来要愉快得多。”"
"“I see the force of what you say.","“我明白你说这些话的分量。"
"But I noticed that in one part of your remarks in the papers this morning you refused to reveal your opinion upon a certain minor point.”","可是在今天早晨的报纸上，我注意到你的一部分言论，你拒绝对某个次要问题透露意见。”"
"“Yes, we always do that; it has a good effect.","“是的，我们一直是那么做的，那样做效果很好。"
"Besides, I had not formed any opinion on that point, anyway.”","而且不管怎么说，当时我对那个问题还没有形成什么看法。”"
"I deposited a considerable sum of money with the inspector, to meet current expenses, and sat down to wait for news.","我给了那个督察长一大笔钱，以此作为日常开支，然后就坐下来等消息。"
"We were expecting the telegrams to begin to arrive at any moment now.","现在，我们期盼着随时都有电报发过来。"
"Meantime I reread the newspapers and also our descriptive circular, and observed that our twenty-five thousand dollars reward seemed to be offered only to detectives.","期间我重新读了一下报纸和我们的说明传单，注意到似乎我们的那笔两万五千美元悬赏金只是专门奖给警探的。"
"I said I thought it ought to be offered to anybody who would catch the elephant.","我说我觉得它应该用来奖给所有能抓到这头大象的人。"
"The inspector said:","这位督察长就说："
"“It is the detectives who will find the elephant; hence the reward will go to the right place.","“找到这头大象的一定会是警探，因此这笔奖金必然会是用对了地方的。"
"If other people found the animal, it would only be by watching the detectives and taking advantage of clues and indications stolen from them, and that would entitle the detectives to the reward, after all.","就算是其他人找到这头象，那也只是因为他们留心观察了警探们的行动，利用了窥探来的线索和提示，所以这笔奖金终究还是应该奖给警探们。"
