"en","zh"
"The Wolf was not long before he got to the old woman’s house.","没过多久，大灰狼就赶到了老妇人的屋外。"
"He knocked at the door—tap, tap.","它嗒嗒地轻敲着屋门。"
"“Who’s there?”","“谁啊？”"
"“Your grandchild, Little Red Riding-Hood,” replied the Wolf, counterfeiting her voice; “who has brought you a custard and a little pot of butter sent you by mamma.”","“您的外孙女小红帽，”大灰狼伪装成小红帽的声音回答说，“妈妈让我给您带来了奶油蛋羹，还有一小罐黄油呢。”"
"The good grandmother, who was in bed, because she was somewhat ill, cried out:","善良的老妇人卧病在床，于是喊道："
"“Pull the bobbin, and the latch will go up.”","“拔下卷线轴，门闩就会自动打开啦。”"
"The Wolf pulled the bobbin, and the door opened, and then presently he fell upon the good woman and ate her up in a moment, for it was above three days that he had not touched a bit.","大灰狼拔下了卷线轴，门开了。它迫不及待地扑向那善良的外婆，一口吞了下去，因为它已经至少三天没沾一点儿荤腥了。"
"He then shut the door and went into the grandmother’s bed, expecting Little Red Riding-Hood, who came some time afterward and knocked at the door—tap, tap.","然后，它关上了门，钻进了外婆的床铺，等待小红帽的到来。过了一会儿，小红帽来了，嗒嗒地轻敲起门来。"
"“Who’s there?”","“谁啊？”"
"Little Red Riding-Hood, hearing the big voice of the Wolf, was at first afraid; but believing her grandmother had got a cold and was hoarse, answered:","听到大灰狼浑厚的嗓音，小红帽起初有点儿害怕；但是她以为外婆得了感冒，声音才如此嘶哑，于是答道："
"“’Tis your grandchild, Little Red Riding-Hood, who has brought you a custard and a little pot of butter mamma sends you.”","“是我，您的外孙女小红帽。妈妈让我给您带来了奶油蛋羹，还有一小罐黄油。”"
"The Wolf cried out to her, softening his voice as much as he could:","大灰狼尽力装出温柔的声音，向小红帽喊道："
"“Pull the bobbin, and the latch will go up.”","“拔下卷线轴，门闩就自动打开啦。”"
"Little Red Riding-Hood pulled the bobbin, and the door opened.","小红帽拔下了卷线轴，门开了。"
"The Wolf, seeing her come in, said to her, hiding himself under the bed-clothes:","大灰狼看到她走了进来，就将自己藏在被子里，对她说："
"“Put the custard and the little pot of butter upon the stool, and come and lie down with me.”","“把奶油蛋羹和黄油放在凳子上吧，来，陪外婆一起在床上躺着。”"
"Little Red Riding-Hood undressed herself and went into bed, where, being greatly amazed to see how her grandmother looked in her night-clothes, she said to her:","小红帽脱下了衣服，爬上床去，被外婆穿睡衣的样子给震惊了，于是对外婆说："
"“Grandmamma, what great arms you have got!”","“外婆，你的胳膊好粗！”"
"“That is the better to hug thee, my dear.”","“那样才能更好地拥抱你呀，我的宝贝。”"
"“Grandmamma, what great legs you have got!”","“外婆，你的腿也好粗！”"
"“That is to run the better, my child.”","“那样跑起来才更有力呀，我的孩子。”"
"“Grandmamma, what great ears you have got!”","“外婆，你的耳朵好大！”"
"“That is to hear the better, my child.”","“那样才听得更清楚，我的孩子。”"
"“Grandmamma, what great eyes you have got!”","“外婆，你的眼睛也这么大！”"
"“It is to see the better, my child.”","“这样才能看得更清晰，我的孩子。”"
"“Grandmamma, what great teeth you have got!”","“外婆，你的牙齿怎么也这么大！”"
"“That is to eat thee up.”","“那样才方便吃掉你！”"
"And, saying these words, this wicked wolf fell upon Little Red Riding-Hood, and ate her all up.","说完了这些话，这恶狼扑向了小红帽，一口把她吞了下去。"

