"en","zh"
"His father had spread his coat over him and was sitting by him with a piece of cold cooked meat and two biscuits.","父亲已经将外套盖在了他身上，正坐在他旁边，手里拿着一块冷的熟肉和两块饼干，"
"He offered him a water bottle with cold tea.","递给他一个装着冷茶的水瓶。"
"“He’ll have to feed, Davey,” his father said.","“大象也要吃东西的，戴维，”父亲说，"
"“Your feet are in good shape.","“你的脚没事。"
"They’re as sound as Juma’s.","就和朱玛的一样结实。"
"Eat this slowly and drink some tea and go to sleep again.","你慢慢吃，然后喝点儿茶再睡觉吧。"
"We haven’t any problems.”","我们不会有什么问题的。”"
"“I’m sorry I was so sleepy.”","“很抱歉，我实在是太困了。”"
"“You and Kibo hunted and traveled all last night.","“昨晚你和基博寻找象迹奔走了整个晚上。"
"Why shouldn’t you be sleepy?","怎么会不累呢？"
"You can have a little more meat if you want it.”","你想吃的话就多吃点儿肉吧。”"
"“I’m not hungry.”","“我不饿。”"
"“Good.","“好吧。"
"We’re good for three days.","我们可以坚持三天。"
"We’ll hit water again tomorrow.","明天又可以找到水源了。"
"Plenty of creeks come off the mountain.”","山上有充足的泉水。”"
"“Where’s he going?”","“大象是要去哪呢？”"
"“Juma thinks he knows.”","“朱玛觉得他大概知道。”"
"“Isn’t it bad?”","“那情况糟糕吗？”"
"“Not too bad, Davey.”","“不会很糟糕的，戴维。”"
"“I’m going back to sleep,” David had said.","“我又想睡觉了，”戴维说道，"
"“I don’t need your coat.”","“我不需要你的外套。”"
"“Juma and I are all right,” his father said.","“我和朱玛能对付，”父亲说道，"
"“I always sleep warm you know.”","“你知道，我睡觉总是不怕冷的。”"
"David was asleep even before his father said good night.","父亲还没来得及说晚安，戴维他就睡着了。"
"Then he woke once with the moonlight on his face and he thought of the elephant with his great ears moving as he stood in the forest, his head hung down with the weight of the tusks.","后来他又醒了一次，发现月光洒在自己的脸上，他想起了大象在森林中的场景：煽动着巨耳，头因象牙的重量而往下垂着。"
"David thought then in the night that the hollow way he felt as he remembered him was from waking hungry.","戴维觉得夜里想到大象时所感觉到的空虚，是由于睡醒时的饥饿造成的。"
"But it was not and he found that out in the next three days.","但事实并非如此，他在接下来的三天中才意识到。"
"The next day was very bad because long before noon he knew that it was not just the need for sleep that made the difference between a boy and men.","第二天情况很糟糕，因为还远没到中午，他就意识到大人跟孩子的差别不仅仅是需要多睡会儿的问题。"
"For the first three hours he was fresher than they were and he asked Juma for the .303 rifle to carry but Juma shook his head.","头三个小时戴维比他们有精神，他请求朱玛将点三零三口径的枪给他背，但是朱玛摇了摇头。"
"He did not smile and he had always been David’s best friend and had taught him to hunt.","脸上没有一丝笑容，他可一直是戴维最好的朋友，还教会了戴维打猎。"
"He offered it to me yesterday, David thought, and I’m in better shape today than I was then.","戴维心想，昨天他还把枪交给我背了，而且我今天的精神比昨天好多了。"
"He was, too, but by ten o’clock he knew the day would be as bad or worse than the day before.","他的精神的确是好多了，但是才到十点他也就意识到今天可能跟昨天一样糟，甚至比昨天更糟。"
"It was as silly for him to think that he could trail with his father as to think he could fight with him.","对他来说，想跟上父亲的步伐，就跟他想和父亲干上一架一样，是个十分愚蠢的想法。"
"He knew too that it was not just that they were men.","他也知道那并不仅仅是因为他们是大人。"
"They were professional hunters and he knew now that was why Juma would not even waste a smile.","他们是专业猎人，他现在知道为什么朱玛连一个笑容都很吝啬了。"
"They knew everything the elephant had done, pointed out the signs of it to each other without speaking, and when the tracking became difficult his father always yielded to Juma.","他们知道大象的一举一动，不用言语，只需用手指一指就能让对方知道是大象的足迹，当追踪变得困难时，父亲总是听朱玛的。"
"When they stopped to fill the water bottles at a stream his father said, “Just last the day out, Davey.”","当他们在泉边停下装水时，父亲说：“只要够今天喝就行了，戴维。”"
"Then when they were past the broken country and climbing toward the forest the tracks of the elephant turned off to the right onto an old elephant trail.","后来崎岖的山路终于走完了，他们开始向森林攀爬，这时，大象的足迹转向了右边，通到一条旧的象迹上。"
"He saw his father and Juma talking and when he got up to them Juma was looking back over the way they had come and then at a far distant stony island of hills in the dry country and seemed to be taking a bearing of this against the peaks of three far blue hills on the horizon.","他看到朱玛和父亲在说着什么，当他走近时，朱玛回头看了看他们来时的路，然后又望了望远处无水地带几座如僻岩孤岛般的小山，似乎正在以远处地平线上的三座青山顶来测定方位。"
"“Juma knows where he’s going now,” his father explained.","“现在朱玛知道大象往哪儿去了，”父亲解释说，"
"“He thought he knew before but then he dropped down into this stuff.”","“他本来以为自己知道，但是大象却转向绕了这一大圈。”"
"He looked back at the country they had come through all day.","父亲回头望了望他们整整一天所走过的路。"
"“Where he’s headed now is pretty good going but we’ll have to climb.”","“现在大象所走的路比较平坦好走了，但是我们还得爬坡。”"
"They climbed until it was dark and then made another dry camp.","他们一直爬着山坡，直到天黑，然后又就地露营。"
"David killed two spur fowl with his slingshot out of a small flock that had walked across the trail just before the sunset.","就在日落前不久，一小群鹧鸪从象径上横穿而过，戴维用弹弓射中了两只。"
"The birds had come into the old elephant trail to dust, walking neatly and plumply, and when the pebble broke the back of one and the bird began to jerk and toss with its wings thumping, another bird ran forward to peck at it and David pouched another pebble and pulled it back and sent it against the ribs of the second bird.","那群胖墩墩的鹧鸪潇洒地踏上了老象径，整齐阔步地走着，扬起了阵阵尘土。其中一只小鹧鸪的背被石子打断了，它拍打着翅膀开始挣扎扑腾，另一只鹧鸪跑过来想用嘴救它，戴维又装上一颗石子，往后一拉，打中这只鹧鸪的肋骨。"
"As he ran forward to put his hand on it the other birds whirred off.","当他跑过去捡的时候，其他的鹧鸪呼呼地飞走了。"
"Juma had looked back and smiled this time and David picked up the two birds, warm and plump and smoothly feathered, and knocked their heads against the handle of his hunting knife.","朱玛回过头来看了看，这次还露出了笑容。戴维捡起那两只鸟，都是胖墩墩、热乎乎的，羽毛还很平整。他用猎刀刀柄敲了几下鸟的脑袋。"
"Now where they were camped for the night his father said, “I’ve never seen that type of francolin quite so high.","到了他们夜晚露营的地方，父亲说：“我从来没见过这么大的鹧鸪。"
"You did very well to get a double on them.”","你能连中两只，干得真不错！”"
"Juma cooked the birds spitted on a stick over the coals of a very small fire.","朱玛将鹧鸪串在枝条上，放在很小的炭火上烤。"
"His father drank a whiskey and water from the cup top on his flask as they lay and watched Juma cook.","他和父亲躺在那里，看着朱玛烤鹧鸪，父亲往长颈瓶瓶盖里倒了些威士忌，惨了点儿水，在那里喝着。"
"Afterward Juma gave them each a breast with the heart in it and ate the two necks and backs and the legs himself.","后来朱玛把胸脯肉和鹧鸪心分给他们一人一份，自己吃了两份颈背和鹧鸪腿。"
"“It makes a great difference, Davey,” his father said.","“这可帮了大忙，戴维，”父亲说道，"
"“We’re very well off on rations now.”","“这下我们的干粮就很宽裕了。”"
"“How far are we behind him?”","“我们离大象还有多远？”"
"David asked.","戴维问道。"
"“We’re quite close,” his father said.","“已经很近了，”父亲说，"
"“it depends on whether he travels when the moon comes up.","“这要看大象在月亮出来后还走不走。"
"It’s an hour later tonight and two hours later than when you found him.”","今天晚上月亮上山比昨天晚一个钟头，比你找到它那天晚了两个钟头。”"
"“Why does Juma think he knows where he’s going?”","“为什么朱玛会认为他知道大象的去向呢？”"
"“He wounded him and killed his askari not too far from here.”","“他就在离这儿不远的地方打伤过大象，而且还杀死了它的‘部下’。”"
"“When?”","“什么时候？”"
"“Five years ago, he says.","“他说是五年前，"
"That may mean anytime.","也可能是另外的某个时候。"
"When you were still a toto he says.”","他说那时你还是一个娃娃。”"
"“Has he been alone since then?”","“从那时起他就没再见过那头大象吗？”"
"“He says so.","“他是这样说的，"
"He hasn’t seen him.","再也没有见过它，"
"Only heard of him.”","只是听说过它。”"
"“How big does he say he is?”","“他说那头大象有多大？”"
"“Close to two hundred.","“接近两百磅。"
"Bigger than anything I’ve ever seen.","比我所见过的所有动物都大。"
"He says there’s only been one greater elephant and he came from near here too.”","他说比这还大的大象只有过一只，也出没在这附近。”"
"“I’d better get to sleep,” David said.","“我还是睡觉吧，”戴维说，"
"“I hope I’ll be better tomorrow.”","“希望我明天会好些。”"
"“You were splendid today,” his father said.","“你今天已经做得很好了，”父亲说，"
"“I was very proud of you.","“我真为你感到骄傲！"
"So was Juma.”","朱玛也一样！”"
"In the night when he woke after the moon was up he was sure they were not proud of him except perhaps for his dexterity in killing the two birds.","夜晚，当他醒来时，月亮已经升得很高了，他确信他们并不为自己感到骄傲，也许只是除了他敏捷地抓住了两只鹧鸪之外。"
"He had found the elephant at night and followed him to see that he had both of his tusks and then returned to find the two men and put them on the trail.","他在夜里发现了大象，跟踪它，看到了它的两只大象牙都还在，然后回来找到了父亲和朱玛，带着他们踏上了象径。"
"David knew they were proud of that.","戴维知道他们也为那也让他们感到骄傲。"
"But once the deadly following started he was useless to them and a danger to their success just as Kibo had been to him when he had gone up close to the elephant in the night, and he knew they must each have hated themselves for not having sent him back when there was time.","然而艰难的追踪一开始，他就成了他们的累赘，甚至会对他们的成功构成威胁，就像他夜里想靠近大象时，基博会妨碍他一样。而且他知道他们两个肯定都在埋怨自己，在可以让他回去的时候没有叫他回去。"
"The tusks of the elephant weighed two hundred pounds apiece.","那头大象的每只象牙都有两百磅重。"
"Ever since these tusks had grown beyond their normal size the elephant had been hunted for them and now the three of them would kill him for them.","当象牙长到超过一定长度以后，那头大象就因为它的牙而一直遭到猎杀。而现在他们三个想杀它，也就是为了象牙。"
"David was sure that they would kill him now because he, David, had lasted through the day and kept up after the pace had destroyed him by noon.","戴维确信他们这次会杀了它，因为戴维他已经坚持了一整天，尽管在快到中午的时候自己已经累垮了，他还是紧跟着他们的步子。"
"So they probably were proud of him doing that.","所以他们可能也因为他坚持下来了而感到骄傲吧。"
"But he had brought nothing useful to the hunt and they would have been far better off without him.","但是他对这次猎杀行动毫无用处，况且如果没有他，他们可能会做得好得多。"
"Many times during the day he had wished that he had never betrayed the elephant and in the afternoon he remembered wishing that he had never seen him.","白天的时候，他曾多次希望自己并没有说出来大象的踪迹，每到下午，他又希望自己从未见到过它。"
"Awake in the moonlight he knew that was not true.","当他在月光中醒来时，，他很明了这其实并不是他真正的想法。"
"The next morning they were following the spoor of the elephant on an old elephant trail that was a hard-packed worn road through the forest.","第二天早上，他们又跟着大象的足迹，大象是沿着一条横穿树林的旧象径行进，这条象径很硬实。"
"It looked as though elephants had traveled it ever since the lava had cooled from the mountain and the trees had first grown tall and close.","看样子，似乎自从山上的熔岩冷却，树林开始长得高大密集后，象群就开始走这条路了。"
"Juma was very confident and they moved fast.","朱玛非常有信心，所以他们走得很快。"
"Both his father and Juma seemed very sure of themselves and the going on the elephant road was so easy that Juma gave him the .303 to carry as they went on through the broken light of the forest.","他的父亲和朱玛看上去都充满了自信，象径也很好走，朱玛还把那支点三零三给他背着，他们在有零星光线的树林中穿行。"
"Then they lost the trail in smoking piles of fresh dung and the flat round prints of a herd of elephants that had come onto the elephant road from the heavy forest on the left of the trail.","后来他们跟丢了，眼前是还冒着热气的几堆新鲜象粪，还有一些又圆又大的象群脚印从左侧的密林一直通到象径上。"
"Juma had taken the .303 from David angrily.","朱玛生气地从戴维手里拿回了点三零三。"
"It was afternoon before they worked up to the herd and around it, seeing the gray bulks through the trees and the movement of the big ears and the searching trunks coiling and uncoiling, hearing the crash of branches broken, the crash of trees pushed over, the rumbling in the bellies of the elephants and the slap and thud of the dung falling.","直到下午，他们终于找到了象群，并且离得很近了。透过树林他们看到了那些灰色的大块头们，它们扇动着大耳朵，象鼻卷起又放下，四处探寻着什么。只听见树枝断裂，树木被推倒的咔嚓声、轰隆声，大象的肚子隆隆作响的声音，以及象粪落地砰砰啪啪的声音。"
"They had found the trail of the old bull finally and when it turned off onto a smaller elephant road Juma had looked at David’s father and grimed showing his filed teeth and his father had nodded his head.","他们终于找到了这头老象的足迹！足迹转向了一条较窄的象路。朱玛看了一眼戴维的父亲，咧嘴一笑，露出了一口黄牙，他的父亲也心照不宣地点了点头。"
"They looked as though they had a dirty secret, just as they had looked when he had found them that night at the shamba.","他俩仿佛有不可告人的秘密似的，跟那天晚上他在庄地上找到他们时的表情一样。"
"It was not very long before they came on the secret.","没过多久，他们就解开了这个秘密。"
"It was off to the right in the forest and the tracks of the old bull led to it.","秘密就藏在森林的右侧，那头老公象的足迹刚好通向那里。"
"It was a skull as high as David’s chest and white from the sun and the rain.","那是一个骷髅头，有戴维的胸部那么高，经过日晒雨淋已经发白了。"
"There was a deep depression in the forehead and a ridge ran from between the bare white eye sockets and flared out in empty broken holes where the tusks had been chopped away.","前额有很深的凹陷，发白的裸露眼窝间是一条隆起，向空空的破洞延展开去，洞里的象牙已经被割走了。"
"Juma pointed out where the great elephant they were trailing had stood while he looked down at the skull and where his trunk had moved it a little way from the place it had rested on the ground and where the points of his tusks had touched the ground beside it.","朱玛低头看着骷髅头，指出他们追踪的那头大象所站过的地方，是它用象鼻把本在那边地上的骷髅头移到这里来的，它的象牙还在边上留下了一些印记。"
"He showed David the single hole in the big depression in the white bone of the forehead and then the four holes close together in the bone around the earhole.","他还指给戴维看：骷髅头前额白骨里的大凹陷有一个洞，而耳孔旁边的骨头里有四个洞连在一起。"
"He grinned at David and at his father and took a .303 solid from his pocket arid fitted the nose into the hole in the bone of the forehead.","他冲戴维和戴维的父亲咧嘴笑了笑，从口袋里拿出了一颗点三零三的子弹，把弹头塞进了前额骨头的洞里。"
"“Here is where Juma wounded the big bull,” his father said.","“朱玛就是在这儿打伤那头大公象的，”父亲说，"
"“This was his askari.","“这是它的‘部下’。"
"His friend, really, because he was a big bull too.","他的伙伴，真的，因为它也是一头大公象。"
"He charged and Juma knocked him down and finished him in the ear.”","它冲向朱玛，朱玛一枪把它打倒，又在它的耳朵上打了几枪，要了它的命。”"
"Juma was pointing out the scattered bones and how the big bull had walked among them.","朱玛指着满地的碎骨，指出那头大公象是怎样在这些骨头间走来走去的。"
"Juma and David’s father were both very pleased with what they had found.","朱玛和戴维的父亲对他们发现感到很满意。"
"“How long do you suppose he and his friend had been together?”","“你觉得它和它的伙伴在一起多久了？”"
"David asked his father.","戴维问父亲。"
"“I haven’t the faintest idea.” his father said.","“我一点儿都不知道，”父亲说，"
"“Ask Juma.”","“去问朱玛吧。”"
"“You ask him, please.”","“你去问他吧。”"
"His father and Juma spoke together and Juma had looked at David and laughed.","父亲和朱玛交谈了一会儿，朱玛看了看戴维，笑了。"
"“Probably four or five times your life, he says,” David’s father told him.","“他说，可能是你年龄的四五倍吧，”父亲告诉戴维，"
"“He doesn’t know or care really.”","“事实上，他不知道，也不在意。”"
"I care, David thought.","可我在意，戴维心想，"
"I saw him in the moonlight and he was alone but I had Kibo.","我在月光下看到它，它是孤独的，而我有基博作伴，"
"Kibo has me too.","基博也有我作伴。"
"The bull wasn’t doing any harm and now we’ve tracked him to where he came to see his dead friend and now we’re going to kill him.","那头大公象并没有伤害到谁，而我们却一直跟踪它，现在它来这里看望死去的伙伴，我们也跟来了，并且我们还要杀了它。"
"It’s my fault.","都是我的错，"
"I betrayed him.","是我出卖了它。"
"Now Juma had worked out the trail and motioned to his father and they started on.","现在朱玛找到了象迹，向戴维的父亲打了个手势，他们就出发了。"
"My father doesn’t need to kill elephants to live, David thought.","父亲并不需要以猎杀大象谋生，戴维心想，"
"Juma would not have found him if I had not seen him.","如果我没看见过它，朱玛也不会找到它。"
"He had his chance at him and all he did was wound him and kill his friend.","他以前就有幸遇见过这头大象，可是他所做的却是把它打伤，并且杀害了它的伙伴。"
"Kibo and I found him and I never should have told them and I should have kept him secret and had him always and let them stay drunk at the beer shamba.","基博和我发现了它，我真不该告诉他们，我应该永远保守秘密，由他们在酒馆喝得烂醉。"
"Juma was so drunk we could not wake him.","当时朱玛醉醺醺的，我们根本都叫不醒他。"
"I’m going to keep everything a secret always.","我以后一定要对所有事情保密。"
"I’ll never tell them anything again.","我再也不会告诉他们任何事情了。"
"If they kill him Juma will drink his share of the ivory or just buy himself another goddamn wife.","如果这次他们杀死了它，朱玛会用他那份卖象牙的钱全用来买酒喝，或者再给自己买个臭婆娘。"
"Why didn’t you help the elephant when you could?","你力所能及的时候，干嘛不帮帮大象呢？"
"All you had to do was not go on the second day.","你所要做的就是第二天不走了。"
"No, that wouldn’t have stopped them.","不，那样阻止不了他们。"
"Juma would have gone on.","朱玛还是会去的。"
"You never should have told them.","你就不该告诉他们的，"
"Never, never tell them.","完完全全不应该。"
"Try and remember that.","要努力记住这个教训。"
"Never tell anyone anything ever.","以后不管有什么事，都不要跟任何人说。"
"Never tell anyone anything again.","再也不要告诉任何人任何事情了。"
"His father waited for him to come up and said very gently, “He rested here.","父亲等他跟上来，轻声对他说：“它在这里休息过，"
"He’s not traveling as he was.","不再像之前那样赶路了。"
"We’ll be up on him anytime now.”","我们现在随时可以追上它。”"
"“Fuck elephant hunting,” David had said very quietly.","“打象打象，打个屁象。”戴维轻轻地说。"
"“What’s that?” his father asked.","“你说什么？”父亲问。"
"“Fuck elephant hunting,” David said softly.","“打个屁象啊！”戴维轻轻地说。"
"“Be careful you don’t fuck it up,” his father had said to him and looked at him flatly.","“你可小心点儿，别把事情搞砸了。”父亲对他说道，还狠狠地瞪了他一眼。"
"That’s one thing, David had thought.","都是一个样！戴维心想。"
"He’s not stupid.","他可不傻。"
"He knows all about it now and he will never trust me again.","他现在什么都知道了，以后再也不会信任我了。"
"That’s good.","这样很好。"
"I don’t want him to because I’ll never ever tell him or anybody anything again, never anything again.","我也不要他信任我，因为我不会再告诉他或者别的谁任何事情，再也不会了。"
"Never ever never.","永远也不会了！"
"In the morning he was on the far slope of the mountain again.","早上，大象远远地站在山的斜坡上。"
"The elephant was no longer traveling as he had been but was moving aimlessly now, feeding occasionally and David had known they were getting close to him.","那头大象不再像以前那样赶路了，现在只是漫无目的地走着，偶尔吃点儿东西，戴维知道已经离它不远了。"
"He tried to remember how he had felt.","他试着回忆一路来的感受。"
"He had no love for the elephant yet.","他还谈不上是喜爱这头大象，"
"He must remember that.","他必须记住这一点。"
"He had only a sorrow that had come from his own tiredness that had brought an understanding of age.","只是由于自己的疲劳，他感到难过，并且产生了一种对年老的理解。"
"Through being too young, he had learned how it must be to be too old.","虽然很年轻，他体会到了年老应该是什么感受。"
"He was lonesome for Kibo and thinking of how Juma killing the elephant’s friend had turned him against Juma and made the elephant his brother.","他感到落寞，想念基博，想到朱玛是怎样杀死那头大象的伙伴，这使他讨厌起朱玛来，觉得那头大象似乎成了他的手足兄弟。"
"He knew then how much it meant to him to have seen the elephant in the moonlight and to have followed him and come close to him in the clearing so that he had seen the great tusks.","他这才意识到，那天在月光下发现大象，一路跟踪，在空地上靠近它，并看清了那两颗大象牙，对他来说影响是多么大。"
"But he did not know that nothing would ever be as good as that again.","但是他并不知道，不会再有什么事会和这件事一样有这么深远的影响。"
"Now he knew they would kill the elephant and there was nothing he could do about it.","现在他知道他们会杀了那头大象，而自己却无能为力。"
"He had betrayed the elephant when he had gone back to tell them at the shamba.","当他回到庄地向他们报告时，他就已经出卖那头大象了。"
"They would kill me and they would kill Kibo if we had ivory, he had thought, and known it was untrue.","如果我和基博有象牙，他们也会杀掉我们的，他心想，尽管他知道这是不可能的。"
"Probably the elephant is going to find where he was born and they’ll kill him there.","也许那头大象是去找它的出生地，而他们就会在那里杀掉它。"
"That’s all they’d need to make it perfect.","这对他们来说再好不过了。"
"They’d like to have killed him where they killed his friend.","他们本想在杀害它伙伴的地方就把它干掉的，"
"That would be a big joke.","那样的话就太好笑了，"
"That would have pleased them.","就太如他们的意了。"
"The goddamned friend killers.","这些杀害别人伙伴的混蛋！"
"They had moved to the edge of thick cover now and the elephant was close ahead.","他们现在已经到了茂密树林的边了，那头大象就在前头，近得很。"
"David could smell him and they could all hear him pulling down branches and the snapping that they made.","戴维已经能闻到它的气味了，他们都听到它折断树枝的咔嚓声。"
"His father put his hand on David’s shoulder to move him back and have him wait outside and then he took a big pinch of ashes from the pouch in his pocket and tossed it in the air.","父亲一把抓住戴维的肩膀，把他拽了回来，让他待在外面。然后从衣服口袋里掏出一个小袋子，从里面取出一大撮灰，弹向空中。"
"The ash barely slanted toward them as it fell and his father nodded at Juma and bent down to follow him into the thick cover.","灰散落下来的时候，有少量飘向他们，父亲冲朱玛点了点头，然后弯腰跟着他进了密林深处。"
"David watched their backs and their asses go in and out of sight.","戴维看着他们的后背和屁股一下子就钻了进去，消失不见了。"
"He could not hear them move.","他听不到一点儿走动的声音。"
"David had stood still and listened to the elephant feeding.","戴维静静地站着，听着大象吃东西的声音。"
