"zh","en"
"但是，数完这些棕榈树后，他环顾四周，最恐怖的绝望便袭上心头。他面前的景象有如一望无际的大海。沙漠中深灰色的沙子伸向四面八方，目不可及，在强烈的阳光的照射下，像钢铁那样熠熠生辉。这也许是一片镜子的海洋，或是由许多湖泊融成的一面镜子。火热的蒸汽如巨浪般袭来，在颤动的土地上方不停地旋转。天空具有东方特有的光辉，洁净得让人无法忍受，不给人留下丝毫想象的空间。天空和大地都在燃烧。","But when, after counting the palm trees, he cast his eyes around him, the most horrible despair was infused into his soul.Before him stretched an ocean without limit.The dark sand of the desert spread further than eye could reach in every direction, and glittered like steel struck with bright light.It might have been a sea of looking-glass, or lakes melted together in a mirror.A fiery vapor carried up in surging waves made a perpetual whirlwind over the quivering land.The sky was lit with an Oriental splendor of insupportable purity, leaving naught for the imagination to desire.Heaven and earth were on fire."
"寂静显出野蛮和可怕的威严，让人不寒而栗。苍茫辽阔、无边无垠的世界从四面八方压迫着他的心灵。天空里没有一片云彩，空气里没有一丝微风，沙海上没有一点瑕疵，一切都纹丝不动，没有在沙海上掀起一丝波浪；就像在晴朗的海上一样，他视野的尽头是一道亮光，极为平整，像刀切过一般。","The silence was awful in its wild and terrible majesty.Infinity, immensity, closed in upon the soul from every side.Not a cloud in the sky, not a breath in the air, not a flaw on the bosom of the sand, ever moving in diminutive waves; the horizon ended as at sea on a clear day, with one line of light, definite as the cut of a sword."
"普罗旺斯人伸手抱住一棵棕榈树的树干，就像抱着一个朋友的身体那样。然后，他站在这棵棕榈树投射在花岗岩上的纤细、笔直的阴影下，哭泣起来。他原地坐下，满怀忧伤地望着眼前这片无情的景象，这一切都是他不得不面对的。他放声大喊，好像是在测量这里有多么荒凉。他的声音消失在沙山的凹陷处，听起来十分微弱，没有丝毫的回声——回声在他自己心中。这个普罗旺斯人二十二岁了——他把卡宾枪装上了子弹。","The Provencal threw his arms round the trunk of one of the palm trees, as though it were the body of a friend, and then, in the shelter of the thin, straight shadow that the palm cast upon the granite, he wept.Then sitting down he remained as he was, contemplating with profound sadness the implacable scene, which was all he had to look upon.He cried aloud, to measure the solitude.His voice, lost in the hollows of the hill, sounded faintly, and aroused no echo—the echo was in his own heart.The Provencal was twenty-two years old:—he loaded his carbine."
"“时间会有的。”他自言自语道，放下了能让他得到解脱的武器。","“There’ll be time enough,” he said to himself, laying on the ground the weapon which alone could bring him deliverance."
"士兵一会儿望望深灰色的、辽阔的沙漠，一会儿看看蔚蓝色的、宽广的天空，他想起了法国——他欣喜地闻到了巴黎水沟的气味——他想起了他曾经穿过的城市，回忆起了同伴的脸庞，也记起了生活中最琐碎的事情。很快，他用南方人的想象力，透过广阔无垠的沙漠上空起伏的热气，看到了他亲爱的普罗旺斯的石头。他意识到这些让人伤心的幻想是很危险的，就从山的一边走下去——他昨天是从另一边上来的。这里有片避难所，洞穴里留有地毯的痕迹，这表明有人曾经在这里住过；他看见不远处有几棵挂满枣的棕榈树。于是，人类求生的本能在他心中再次苏醒。他希望自己能够活得足够长，可以看到马格里布人经过此地，或许他能够听到大炮的声音，因为此时此刻，波拿巴正在横越埃及。","Viewing alternately the dark expanse of the desert and the blue expanse of the sky, the soldier dreamed of France—he smelled with delight the gutters of Paris—he remembered the towns through which he had passed, the faces of his comrades, the most minute details of his life.His Southern fancy soon showed him the stones of his beloved Provence, in the play of the heat which undulated above the wide expanse of the desert.Realizing the danger of this cruel mirage, he went down the opposite side of the hill to that by which he had come up the day before.The remains of a rug showed that this place of refuge had at one time been inhabited; at a short distance he saw some palm trees full of dates.Then the instinct which binds us to life awoke again in his heart.He hoped to live long enough to await the passing of some Maugrabins, or perhaps he might hear the sound of cannon; for at this time Bonaparte was traversing Egypt."
"这个想法让他获得了新生。这棕榈树似乎被成熟果实的重量压得有些弯曲了。他摇了一些果实下来。他尝了尝这意想不到的吗哪(《圣经》故事所述,古以色列人经过荒野所得的天赐食物)，他确信这几棵树是以前居住在这里的人栽培的——甜美、新鲜的果肉证明了栽培者的悉心照料。他一下子从极度绝望转为近乎疯狂的喜悦。他再次爬上山顶，把白天剩下的时间都花在砍一棵不结果实的棕榈树上，昨天他还在这树的树阴下睡了一晚。他模模糊糊地想起了沙漠中的动物。岩石下有泉水涌出，接着消失在远处。为了防止动物来泉边喝水，他决定在隐居的洞穴的入口处设置一道栅栏来自卫。","This thought gave him new life.The palm tree seemed to bend with the weight of the ripe fruit.He shook some of it down.When he tasted this unhoped-for manna, he felt sure that the palms had been cultivated by a former inhabitant—the savory, fresh meat of the dates were proof of the care of his predecessor.He passed suddenly from dark despair to an almost insane joy.He went up again to the top of the hill, and spent the rest of the day in cutting down one of the sterile palm trees, which the night before had served him for shelter.A vague memory made him think of the animals of the desert; and in case they might come to drink at the spring, visible from the base of the rocks but lost further down, he resolved to guard himself from their visits by placing a barrier at the entrance of his hermitage."
"尽管他十分努力，又因为担心在睡梦中被动物吞食而有了动力，但他只是把棕榈树砍倒了，没能把它砍成木片。这棵“沙漠之王”在黄昏时候倒下了，倒下时的声响四处回荡，就像是荒僻之地的一声叹息。士兵哆嗦了一下，似乎听到了某种声音在向他预示灾难的来临。","In spite of his diligence, and the strength which the fear of being devoured asleep gave him, he was unable to cut the palm in pieces, though he succeeded in cutting it down.At eventide the king of the desert fell; the sound of its fall resounded far and wide, like a sigh in the solitude; the soldier shuddered as though he had heard some voice predicting woe."
"但是，就像一个继承人不会长久地为一个死去的亲戚痛哭那样，他从这棵美丽的树上砍下了一些又长又宽的绿叶——这些树叶是棕榈树富有诗意的装饰品——他用这些叶子来修补席子，准备睡在上面。","But like an heir who does not long bewail a deceased relative, he tore off from this beautiful tree the tall broad green leaves which are its poetic adornment, and used them to mend the mat on which he was to sleep."
"炙热的天气和劳作让他十分疲惫，他很快就在潮湿的洞穴里的红色石壁下睡着了。","Fatigued by the heat and his work, he fell asleep under the red curtains of his wet cave."
"半夜时分，他被一种奇怪的声音吵醒。他坐了起来。在周围的死寂中，他能够听到一起一伏的呼吸声，人类的呼吸不可能散发出如此凶悍的力量。","In the middle of the night his sleep was troubled by an extraordinary noise; he sat up, and the deep silence around allowed him to distinguish the alternative accents of a respiration whose savage energy could not belong to a human creature."
"黑暗、寂静和他惊醒时的幻觉加深了他极度的恐惧，让他的心像结了冰一样。他竭力睁大眼睛，透过阴影看到了两束微弱的黄光。这让他感到头发都竖起来了。起初，他还以为这些光是自己瞳孔的反光。但是，借着明亮的夜光，他慢慢地分辨出了洞穴中环绕他周围的物体，看到了一只庞大的动物躺在他仅仅两步远的地方。它是狮子、老虎，还是鳄鱼？","A profound terror, increased still further by the darkness, the silence, and his waking images, froze his heart within him.He almost felt his hair stand on end, when by straining his eyes to their utmost he perceived through the shadow two faint yellow lights.At first he attributed these lights to the reflections of his own pupils, but soon the vivid brilliance of the night aided him gradually to distinguish the objects around him in the cave, and he beheld a huge animal lying but two steps from him.Was it a lion, a tiger, or a crocodile?"
"这个普罗旺斯人接受过的教育不够让他明白他的敌人属于哪个物种。但是他此时更多地感到的是恐惧，因为他的无知让他脑海里一下子充满了各种恐惧。他忍受着残酷的折磨，注意着附近那呼吸的每一次起伏，一动都不敢动。一种刺鼻的气味充满了整个洞穴，这气味像是狐狸的气味，却要更为刺鼻、更为浓厚一些。当普罗旺斯人意识到这一点，他的恐惧变得无以复加。因为他不用再怀疑身边是否有只可怕的伙伴，而他却在它的“王宫”里避难。","The Provencal was not sufficiently educated to know under what species his enemy ought to be classed; but his fright was all the greater, as his ignorance led him to imagine all terrors at once; he endured a cruel torture, noting every variation of the breathing close to him without daring to make the slightest movement.An odor, pungent like that of a fox, but more penetrating, more profound,—so to speak,—filled the cave, and when the Provencal became sensible of this, his terror reached its height, for he could no longer doubt the proximity of a terrible companion, whose royal dwelling served him for a shelter."
"不一会儿，正在向地平线缓缓下沉的月亮的光芒照亮了兽穴，一只豹子那长满花斑的、华丽的皮毛渐渐显露出来。","Presently the reflection of the moon descending on the horizon lit up the den, rendering gradually visible and resplendent the spotted skin of a panther."
"这只埃及的“雄狮”睡着了，宛如一只在大公馆门口的豪华狗舍里安详地蜷缩着的大狗。它的眼睛忽而睁开，忽而闭上，脸朝着法国人。法国人的脑袋里闪过千百种混乱的想法。最初，他想一枪打死它。可是他发现自己与目标的距离不够，子弹会脱靶。而且，要是它醒了怎么办！一想到这儿，他四肢都僵硬了。他在寂静中倾听自己心跳的声音，咒骂自己的血流让自己的脉搏跳得太猛烈，怕万一把这畜生吵醒，就没有时间思考逃跑的办法了。","This lion of Egypt slept, curled up like a big dog, the peaceful possessor of a sumptuous niche at the gate of a hotel; its eyes opened for a moment and closed again; its face was turned towards the man.A thousand confused thoughts passed through the Frenchman’s mind; first he thought of killing it with a bullet from his gun, but he saw there was not enough distance between them for him to take proper aim—the shot would miss the mark.And if it were to wake!—the thought made his limbs rigid.He listened to his own heart beating in the midst of the silence, and cursed the too violent pulsations which the flow of blood brought on, fearing to disturb that sleep which allowed him time to think of some means of escape."
"他两次把手按在弯刀上，想砍下敌人的头。但是，那硬邦邦的短毛很难砍透，他不得不放弃这个大胆的计划。砍歪就无异于死亡，他这样想到。他更喜欢在公平拼搏时捕捉机会。于是，他下定决心一直等到天亮。他没等多久，天就亮了。","Twice he placed his hand on his scimiter, intending to cut off the head of his enemy; but the difficulty of cutting the stiff short hair compelled him to abandon this daring project.To miss would be to die for CERTAIN, he thought; he preferred the chances of fair fight, and made up his mind to wait till morning; the morning did not leave him long to wait."
"他现在可以好好打量这个豹子了：它的鼻口还留着血迹。","He could now examine the panther at ease; its muzzle was smeared with blood."
"“她吃了一顿美餐。”他想，完全没有想她是不是饱享了一顿人肉大餐。“她起来的时候就不会饿了。”","“She’s had a good dinner,” he thought, without troubling himself as to whether her feast might have been on human flesh.“She won’t be hungry when she gets up.”"
"这是一只母豹。她肚子和两侧的毛发闪着白光；很多天鹅绒般的小斑点绕在她脚上，像漂亮的镯子一样；她弯弯的尾巴也是白色的，尾梢带有几个黑环；她背部的皮毛像铮亮的黄金，轻盈而柔软，上面点缀着特有的玫瑰状斑点——这正是豹子与其他猫科动物的区别所在。","It was a female.The fur on her belly and flanks was glistening white; many small marks like velvet formed beautiful bracelets round her feet; her sinuous tail was also white, ending with black rings; the overpart of her dress, yellow like burnished gold, very lissome and soft, had the characteristic blotches in the form of rosettes, which distinguish the panther from every other feline species."
"这位安详却又强大的女主人打着呼噜，姿态像一只躺在坐垫上的猫一般优雅。她沾满血迹的爪子强健有力、装备精良，伸在她的头前面。她的头搭在爪上，几根笔直的长须像银丝一样从面部发散出来。","This tranquil and formidable hostess snored in an attitude as graceful as that of a cat lying on a cushion.Her blood-stained paws, nervous and well armed, were stretched out before her face, which rested upon them, and from which radiated her straight slender whiskers, like threads of silver."
"如果这豹子是在笼子里，普罗旺斯人无疑会欣赏她的优雅，羡慕她身上对比明显的鲜亮色彩，这些颜色使她的长袍拥有皇族的华丽。可是，当时他只看得到她凶恶的外表。","If she had been like that in a cage, the Provencal would doubtless have admired the grace of the animal, and the vigorous contrasts of vivid color which gave her robe an imperial splendor; but just then his sight was troubled by her sinister appearance."
"虽然这只豹子正在沉睡，但她的存在对他的影响就像传说中毒蛇的眼睛对夜莺产生的效果一样。","The presence of the panther, even asleep, could not fail to produce the effect which the magnetic eyes of the serpent are said to have on the nightingale."
"面临这样的危险，士兵一度丧失了勇气。虽然在上了膛的炮口前，他一定会充满勇气。然而，一个大胆的想法给他的内心带来了一丝光亮，堵住了恐惧之源，让他额头上不再冒冷汗了。人在走投无路的时候，往往会藐视死亡，与对方同归于尽，他就是这样。他将所有的一切仅看作是一场悲剧，决心演好自己的角色，体面地演完这出戏。","For a moment the courage of the soldier began to fail before this danger, though no doubt it would have risen at the mouth of a cannon charged with shell.Nevertheless, a bold thought brought daylight to his soul and sealed up the source of the cold sweat which sprang forth on his brow.Like men driven to bay, who defy death and offer their body to the smiter, so he, seeing in this merely a tragic episode, resolved to play his part with honor to the last."
"“也许前天阿拉伯人应该把我杀了。”他说道，把自己视作已经死去的人。因此，他内心满怀好奇，勇敢地等待着敌人的醒来。","“The day before yesterday the Arabs would have killed me, perhaps,” he said; so considering himself as good as dead already, he waited bravely, with excited curiosity, the awakening of his enemy."
"当太阳升起，豹子突然睁开了眼睛。接着，她用力地伸开爪子，似乎要舒筋活骨。最后，她打了一个哈欠，露出那令人畏惧的牙齿和那尖锐的、锉刀般粗糙的舌头。","When the sun appeared, the panther suddenly opened her eyes; then she put out her paws with energy, as if to stretch them and get rid of cramp.At last she yawned, showing the formidable apparatus of her teeth and pointed tongue, rough as a file."
"法国人看着她温柔而娇媚地打滚，想道：“简直是个娇小的情妇。”她舔去粘在爪子和鼻口上的血迹，反复地挠着脑袋，动作很优美。“好把，稍微梳洗一下。”法国人自言自语道，他心情也开朗了，勇气也恢复了，“我们现在要互相问候早安了。”他抓住了先前从马格里布人那里得到的短小匕首。","“A regular petite maitresse,” thought the Frenchman, seeing her roll herself about so softly and coquettishly.She licked off the blood which stained her paws and muzzle, and scratched her head with reiterated gestures full of prettiness.“All right, make a little toilet,” the Frenchman said to himself, beginning to recover his gaiety with his courage; “we’ll say good morning to each other presently;” and he seized the small, short dagger which he had taken from the Maugrabins."
"此时此刻，豹子将头转向法国人，一动不动地盯着他。她的眼睛如金属般刚硬，射出让人无法忍受的光芒，这使得他发起抖来，特别是当那动物向他走来的时候。但是，他用爱抚的眼神看着她，直视她的双眼，好吸引她，让她静静地靠近自己；然后他用温柔、亲昵的动作，像爱抚一个绝世佳人那样抚摸她。他用手来回抚摸着她整个身体，从头到尾，抓着她金色脊背中间那灵活的椎骨。这只动物风骚地摇了摇尾巴，眼睛也变得柔和了。当法国人第三次这样特意献媚时，她就像猫表示快乐那样发出阵阵的呼噜声。不过她的喉咙发出的声音洪亮而深沉，在洞穴中回响着，就像教堂里的管风琴发出的最后的鸣响。普罗斯旺人知道抚摸的重要性，就反复做着这个动作，为的是迷惑和麻痹眼前这位骄横的交际花。幸运的是，昨天她就填饱了胃口。当他确信扑灭了这个任性的伙伴的残暴之后，他站起来，走出了洞穴。豹子任由他走了出去。可是当他到达山顶的时候，她像一只从一个树枝跳往另一个树枝的麻雀一般轻盈地跳来，用身躯磨蹭他的腿，像所有种类的猫那般弓起背来。然后，她看着她的客人，眼睛里射出的光芒柔和了些。她发出了一声狂野的吼声，自然学家将这吼声比作拉锯声。","At this moment the panther turned her head toward the man and looked at him fixedly without moving.The rigidity of her metallic eyes and their insupportable luster made him shudder, especially when the animal walked towards him.But he looked at her caressingly, staring into her eyes in order to magnetize her, and let her come quite close to him; then with a movement both gentle and amorous, as though he were caressing the most beautiful of women, he passed his hand over her whole body, from the head to the tail, scratching the flexible vertebrae which divided the panther’s yellow back.The animal waved her tail voluptuously, and her eyes grew gentle; and when for the third time the Frenchman accomplished this interesting flattery, she gave forth one of those purrings by which cats express their pleasure; but this murmur issued from a throat so powerful and so deep that it resounded through the cave like the last vibrations of an organ in a church.The man, understanding the importance of his caresses, redoubled them in such a way as to surprise and stupefy his imperious courtesan.When he felt sure of having extinguished the ferocity of his capricious companion, whose hunger had so fortunately been satisfied the day before, he got up to go out of the cave; the panther let him go out, but when he had reached the summit of the hill she sprang with the lightness of a sparrow hopping from twig to twig, and rubbed herself against his legs, putting up her back after the manner of all the race of cats.Then regarding her guest with eyes whose glare had softened a little, she gave vent to that wild cry which naturalists compare to the grating of a saw."
"“她倒在要求了。”法国人微笑着说。","“She is exacting,” said the Frenchman, smilingly."
"他大胆地玩弄着她的耳朵，抚摸她的肚子，还用尽力气去挠她的头。他发现这样做很成功，于是就用匕首的尖端给她的脑壳挠痒，寻找着适当的机会来杀死她，但是她的骨头很硬，这让他有些担忧，害怕无法成功。","He was bold enough to play with her ears; he caressed her belly and scratched her head as hard as he could.When he saw that he was successful, he tickled her skull with the point of his dagger, watching for the right moment to kill her, but the hardness of her bones made him tremble for his success."
"沙漠王后对她的奴隶表示亲切。她抬起头，伸长脖子，用恬静的态度表现她内心的喜悦。士兵突然意识到，要想让这个残暴的王后一刀毙命，就必须把匕首扎进她的喉咙。","The sultana of the desert showed herself gracious to her slave; she lifted her head, stretched out her neck and manifested her delight by the tranquility of her attitude.It suddenly occurred to the soldier that to kill this savage princess with one blow he must poniard her in the throat."
"他举起了匕首，这时豹子很是满足，优雅地躺在他脚边，不时抬眼看他，尽管她生性凶猛，目光中却夹杂着一丝善意。可怜的普罗旺斯人背靠在一棵棕榈树上，吃着枣，眼睛一会儿看着沙漠，寻找可以解救他的人，一会儿看看他可怕的伙伴，好提防她那不可靠的仁慈。","He raised the blade, when the panther, satisfied no doubt, laid herself gracefully at his feet, and cast up at him glances in which, in spite of their natural fierceness, was mingled confusedly a kind of good will.The poor Provencal ate his dates, leaning against one of the palm trees, and casting his eyes alternately on the desert in quest of some liberator and on his terrible companion to watch her uncertain clemency."
"他每次扔下一颗枣核，豹子就看一下椰枣核落下的地方，她眼中展现出极度的怀疑。","The panther looked at the place where the date stones fell, and every time that he threw one down her eyes expressed an incredible mistrust."
"她像商人一般谨慎地打量着这个人。但是，她的打量对法国人来说是有利的。因为当他吃完简陋的早餐时，她就用她粗糙有力的舌头去舔他的皮靴，就连夹在褶缝里的泥都被她用非凡的技巧舔干净了。","She examined the man with an almost commercial prudence.However, this examination was favorable to him, for when he had finished his meager meal she licked his boots with her powerful rough tongue, brushing off with marvelous skill the dust gathered in the creases."
"“嗯，要是她肚子饿了该怎么办！”法国人想。尽管士兵为自己的这种想法而发抖，他还是开始好奇地目测豹子的体型，他确信她是同类中美丽的典范。不算尾巴在内，她有三英尺高，四英尺长。尾巴是有力的武器，像根圆木棒，接近三尺长。她的头与母狮的头一般大小，不同的是她那罕见的、细腻的表情。诚然，她的表情主要还是带着老虎般的冷酷和残忍，但同时也和性感的女人的脸有些相似。实际上，这位孤独王后的脸上带着尼禄皇帝醉酒的快乐神情：她已经喝血喝饱了，想玩耍了。","“Ah, but when she’s really hungry!” thought the Frenchman.In spite of the shudder this thought caused him, the soldier began to measure curiously the proportions of the panther, certainly one of the most splendid specimens of its race.She was three feet high and four feet long without counting her tail; this powerful weapon, rounded like a cudgel, was nearly three feet long.The head, large as that of a lioness, was distinguished by a rare expression of refinement.The cold cruelty of a tiger was dominant, it was true, but there was also a vague resemblance to the face of a sensual woman.Indeed, the face of this solitary queen had something of the gaiety of a drunken Nero: she had satiated herself with blood, and she wanted to play."
"士兵尝试着看看能不能走来走去，结果豹子并不反对，只是满足于用眼睛跟随着他转动。这样子不像一只忠诚的狗，而是更像一只大安哥拉猫，时刻注意着主人的一举一动。","The soldier tried if he might walk up and down, and the panther left him free, contenting herself with following him with her eyes, less like a faithful dog than a big Angora cat, observing everything and every movement of her master."
"他环顾四周时，看见自己的马的残骸就在泉水边。豹子一直把马的尸体拖到这里，已经吃掉了有三分之二。这一情景让他更加坚定了自己的决定。","When he looked around, he saw, by the spring, the remains of his horse; the panther had dragged the carcass all that way; about two thirds of it had been devoured already.The sight reassured him."
"这就好理解为什么豹子当时不在洞穴了，也好理解为什么她在他睡觉时对他不伤分毫。有了第一次的幸运，法国人胆子就大了些，他想试探一下将来的运气，他有了一个疯狂的想法，就是整天都和豹子友好相处，想尽办法来驯服她，赢得她的恩宠。","It was easy to explain the panther’s absence, and the respect she had had for him while he slept.The first piece of good luck emboldened him to tempt the future, and he conceived the wild hope of continuing on good terms with the panther during the entire day, neglecting no means of taming her, and remaining in her good graces."
"他回到她跟前，看到她用一种几乎无法察觉的动作摇了摇尾巴，他心里有种说不出的喜悦。他毫无畏惧地坐在她的身旁，和她玩了起来。他拽她的爪子和鼻口，拉她的耳朵，把她翻过来，挠她那温暖、纤细的两肋。她任他摆弄，当士兵想要抚摸她脚上的毛时，她小心地收回了利爪。","He returned to her, and had the unspeakable joy of seeing her wag her tail with an almost imperceptible movement at his approach.He sat down then, without fear, by her side, and they began to play together; he took her paws and muzzle, pulled her ears, rolled her over on her back, stroked her warm, delicate flanks.She let him do what ever he liked, and when he began to stroke the hair on her feet she drew her claws in carefully."
