"zh","en"
"“你——你——你这个从哪里弄上的？”肯特终于能憋出几个字了，他抬起颤抖的食指指着对方脸上那条骇人的伤疤问道。","“W—w—where’d you get it?”Kent at last managed to articulate, raising a shaking forefinger to the ghastly scar which seamed the other’s cheek."
"“同船的水手拿主桅上穿绳索的锥子给我扎的。既然你那个疙瘩脑袋顶用了，俺倒想问问，这跟你有啥关系？俺还真得问问了——跟你有啥关系？俺的老天！碍着你什么了？你们这种人啊，还真自以为是。俺还真要问个明白了！”","“Shipmate stove me down with a marlin-spike from the main-royal.An’ now as you ’aye your figger’ead in trim, wot I want to know is, wot’s it to you?That’s wot I want to know—wot’s it to you?Gawd blime me! do it ’urt you?Ain’t it smug enough for the likes o’ you?That’s wot I want to know!”"
"“没有，没有，”肯特一边答道，一边朝一张凳子坐下去，很勉强地笑了下，“我只是问问。”","“No, no,” Kent answered, sinking upon a stool with a sickly grin.“I was just wondering.”"
"“你以前也见过这样的疤？”对方气势汹汹地追问道。","“Did you ever see the like?” the other went on truculently."
"“没见过。”","“No.”"
"“这个疤很漂亮，是吧？”","“Ain’t it a beute?”"
"“是啊。”肯特点点头表示同意，意在奉承一下这位陌生来客，不料他示好的表现反而惹毛了对方。","“Yes.”Kent nodded his head approvingly, intent on humoring this strange visitor, but wholly unprepared for the outburst which was to follow his effort to be agreeable."
"“你个混蛋，挨千刀的狗杂种！”你什么意思？老天爷在俺脸上划了一条这么见不得人的口子，你管这叫漂亮？你这是什么意思，嗯？”","“You blasted, bloomin’, burgoo-eatin’ son-of-a-sea-swab!Wot do you mean, a sayin’ the most onsightly thing Gawd Almighty ever put on the face o’ man is a beute?Wot do you mean, you—”"
"接下来，这个长年在海上摸爬滚打、脾气暴躁的水手骂出了一大串极具东方色彩的下流话，混杂着神灵、魔鬼、妖怪和祖宗十八代；那种野蛮的神气把雅各布·肯特都要吓瘫了。他连忙缩了回去，抬起胳膊抵挡着，好像是怕他动粗。那人见他吓成这副德性，只得暂停了精彩的长篇大骂，转而打雷一般大笑起来。","And thereat this fiery son of the sea broke off into a string of Oriental profanity, mingling gods and devils, lineages and men, metaphors and monsters, with so savage a virility that Jacob Kent was paralyzed.He shrank back, his arms lifted as though to ward off physical violence.So utterly unnerved was he that the other paused in the mid-swing of a gorgeous peroration and burst into thunderous laughter."
"“太阳都快落到路下面去了。”带着伤疤的人笑到快要笑不出来了才说道，“俺觉得，有俺这种模样的人跟你作伴，你应该觉得福分不浅。把屋里的火盆子生起来。俺要解开狗了，喂它们点吃食。老弟，可别吝惜柴火呀；外头的树多得很，你反正有的是工夫，去抡几斧子吧。顺道打桶水来。利索点儿！不然就揍死你！”","“The sun’s knocked the bottom out o’ the trail,” said the Man with the Gash, between departing paroxysms of mirth.“An’ I only ’ope as you’ll appreciate the hoppertunity of consortin’ with a man o’ my mug.Get steam up in that fire-box o’ your’n.I’m goin’ to unrig the dogs an’ grub ’em.An’ don’t be shy o’ the wood, my lad; there’s plenty more where that come from, and it’s you’ve got the time to sling an axe.An’ tote up a bucket o’ water while you’re about it.Lively! or I’ll run you down, so ’elp me!”"
"这可真是闻所未闻。雅各布·肯特居然会去生火、劈柴、打水——像个下人一样服侍客人！吉姆·卡德吉离开道森的时候，他的脑中充满了听人说起的这个道边夏洛克的种种不义行径，一路走来，从许多被肯特盘剥过的人的嘴里，吉姆又听来了更多肯特的罪恶。现在，吉姆·卡德吉，这个像其他水手一样爱开玩笑的人，决心走进这间屋子，挫挫屋主人的锐气。他的计划已经出乎意料地成功了，这一点他当然能觉察出来，他所不知道的是他脸上的疤起了怎样的作用。尽管他不知道，但他能够看到疤所引起的恐惧，因此，他决定好好利用一下这个疤，就像现代商人无情地利用精挑细选的货物发财一样。","Such a thing was unheard of.Jacob Kent was making the fire, chopping wood, packing water—doing menial tasks for a guest!When Jim Cardegee left Dawson, it was with his head filled with the iniquities of this roadside Shylock; and all along the trail his numerous victims had added to the sum of his crimes.Now, Jim Cardegee, with the sailor’s love for a sailor’s joke, had determined, when he pulled into the cabin, to bring its inmate down a peg or so.That he had succeeded beyond expectation he could not help but remark, though he was in the dark as to the part the gash on his cheek had played in it.But while he could not understand, he saw the terror it created, and resolved to exploit it as remorselessly as would any modern trader a choice bit of merchandise."
"“你这样要是都不算手脚麻利，活该叫俺眼睛瞎掉！”主人在忙里忙外，卡德吉歪着头，恭维了一句，“你根本用不着去克朗代克淘金。你天生就是一个酒馆老板。我常常听育空河上的人说起你，但我真没料到你人居然这么好。”","“Strike me blind, but you’re a ’ustler,” he said admiringly, his head cocked to one side, as his host bustled about.“You never ’ort to ’ave gone Klondiking.It’s the keeper of a pub’ you was laid out for.An’ it’s often as I ’ave ’eard the lads up an’ down the river speak o’ you, but I ’adn’t no idea you was so jolly nice.”"
"雅各布·肯特恨不得一枪打死他，但是那个伤疤的魔力太强了。这就是那个带着伤疤的人，那个经常在心里抢夺他财物的人。他就是那个灵魂闯进他梦里的人的肉身，那个老是在他的贮藏物上打主意的人；因此——他只能得出这个结论了——这个带着伤疤的人亲自来抢他的东西了。还有那个伤疤！除非他的心跳停止，否则他无法不去看那个疤。他竭力把目光移开，但是眼睛还是不由自主地要回到那个伤疤上，就像指南针一定要指向北极一样。","Jacob Kent experienced a tremendous yearning to try his shotgun on him, but the fascination of the gash was too potent.This was the real Man with the Gash, the man who had so often robbed him in the spirit.This, then, was the embodied entity of the being whose astral form had been projected into his dreams, the man who had so frequently harbored designs against his hoard; hence—there could be no other conclusion—this Man with the Gash had now come in the flesh to dispossess him.And that gash!He could no more keep his eyes from it than stop the beating of his heart.Try as he would, they wandered back to that one point as inevitably as the needle to the pole."
"“它碍着你什么了？”吉姆·卡德吉猛然一声大喝，因为他在铺毯子的时候，偶然瞥见肯特正目不转睛地盯着他，“我看，你倒不如收拾下铺盖，灭了火，钻进被窝里去，免得这个疤吓着你。好好弄，你这个混蛋，要不然俺一拳捶你鼻子上！”","“Do it ’urt you?”Jim Cardegee thundered suddenly, looking up from the spreading of his blankets and encountering the rapt gaze of the other.“It strikes me as ’ow it ’ud be the proper thing for you to draw your jib, douse the glim, an’ turn in, seein’ as ’ow it worrits you.Jes’ lay to that, you swab, or so ’elp me I’ll take a pull on your peak-purchases!”"
"肯特吓坏了，连吹了三次才吹灭油灯。他连鹿皮靴都没脱，就钻进毯子里去了。水手睡在硬邦邦的地板上，不一会儿就鼾声如雷了；而肯特虽然躺着，眼睛却盯着一片漆黑，手放在猎枪上，决心整夜都不合眼。他一直没找着机会将他的五磅金子藏好，而金子就在他床头的火药匣子里。虽然努力挺着，他最后还是睡过去了，而那些金砂仍然沉重地压在他的心上。如果他不是怀着这样的心情不经意睡过去，他的梦游症就不会发作，第二天吉姆·卡德吉也不会拿着淘金盘收获一笔横财。","Kent was so nervous that it took three puffs to blow out the slush-lamp, and he crawled into his blankets without even removing his moccasins.The sailor was soon snoring lustily from his hard bed on the floor, but Kent lay staring up into the blackness, one hand on the shotgun, resolved not to close his eyes the whole night.He had not had an opportunity to secrete his five pounds of gold, and it lay in the ammunition box at the head of his bunk.But, try as he would, he at last dozed off with the weight of his dust heavy on his soul.Had he not inadvertently fallen asleep with his mind in such condition, the somnambulic demon would not have been invoked, nor would Jim Cardegee have gone mining next day with a dish-pan."
"炉火徒劳地挣扎了许久，终于还是熄灭了。寒气从长着苔藓的木头缝里渗进来，把屋里的空气变得冰凉。外面的狗也不叫了，都蜷缩在雪地里，梦想着堆满鲑鱼的天堂，那里没有赶狗拉雪橇的人，也没有各种监督它们的人。屋子里，水手睡得像根木头，屋主人却做着各种怪梦，不停地翻来翻去。午夜临近的时候，他突然掀开毯子，站了起来。神奇的是，他接下来一连干了好多事，却连一根火柴都没划过。他没有睁眼，或许是因为屋子里黑，或许是因为他怕看见客人脸上那道吓人的伤疤。总之，不管怎么说，事实就是：他闭着眼睛打开了火药匣子，把猎枪的枪膛灌得满满当当，一粒火药粉末都没有剩下。然后他用两重塞子塞好枪，收拾妥当，又回去睡觉了。","The fire fought a losing battle, and at last died away, while the frost penetrated the mossy chinks between the logs and chilled the inner atmosphere.The dogs outside ceased their howling, and, curled up in the snow, dreamed of salmon-stocked heavens where dog-drivers and kindred task-masters were not.Within, the sailor lay like a log, while his host tossed restlessly about, the victim of strange fantasies.As midnight drew near he suddenly threw off the blankets and got up.It was remarkable that he could do what he then did without ever striking a light.Perhaps it was because of the darkness that he kept his eyes shut, and perhaps it was for fear he would see the terrible gash on the cheek of his visitor; but, be this as it may, it is a fact that, unseeing, he opened his ammunition box, put a heavy charge into the muzzle of the shotgun without spilling a particle, rammed it down with double wads, and then put everything away and got back into bed."
"铁灰色的曙光刚刚照到糊着羊皮纸的窗户，雅各布·肯特就醒了。他用胳膊肘把身体撑起来，打开火药匣子的盖子，往里边瞅了一眼。考虑到他是如此神经质的人，这一眼不管他看到了什么，或是没看到什么，都对他产生了极为特殊的影响。他瞧了一眼睡在地板上的水手，轻轻合上盖子，又重新躺好。他的脸上显出少有的冷静来。没有哪块肌肉有抖动。一点都没有激动或者狂躁的表现。他躺了很久，也想了很久；等他再次起身四处走动的时候，他表现得很镇静，既不慌张，也没有弄出声响。","Just as daylight laid its steel-gray fingers on the parchment window, Jacob Kent awoke.Turning on his elbow, he raised the lid and peered into the ammunition box.Whatever he saw, or whatever he did not see, exercised a very peculiar effect upon him, considering his neurotic temperament.He glanced at the sleeping man on the floor, let the lid down gently, and rolled over on his back.It was an unwonted calm that rested on his face.Not a muscle quivered.There was not the least sign of excitement or perturbation.He lay there a long while, thinking, and when he got up and began to move about, it was in a cool, collected manner, without noise and without hurry."
"碰巧吉姆·卡德吉的头正上方的房梁上，有一根厚重的木桩。雅各布·肯特轻手轻脚地干起来，他把一根半英寸粗的马尼拉绳抛过木桩，然后把绳子两端都拉到地上。他把一端系在自己腰上，把另一端绕成一个活绳套。接着他扣下扳机，把猎枪放在够得着的距离，靠在许多麋鹿皮带子旁边。他定了定神，特意望了望那条伤疤，把绳套圈在那个熟睡的人的脖子上，然后向后倾倒，用自己的体重拉紧绳子，同时抓起枪，瞄准了那个瓮中之鳖。","It happened that a heavy wooden peg had been driven into the ridge-pole just above Jim Cardegee’s head.Jacob Kent, working softly, ran a piece of half-inch manila over it, bringing both ends to the ground.One end he tied about his waist, and in the other he rove a running noose.Then he cocked his shotgun and laid it within reach, by the side of numerous moose-hide thongs.By an effort of will he bore the sight of the scar, slipped the noose over the sleeper’s head, and drew it taut by throwing back on his weight, at the same time seizing the gun and bringing it to bear."
"吉姆·卡德吉惊醒了，憋得喘不过气来，迷惑地看着对准他的双筒猎枪。","Jim Cardegee awoke, choking, bewildered, staring down the twin wells of steel."
"“东西在哪儿？”肯特发问了，同时松开了绳子。","“Where is it?”Kent asked, at the same time slacking on the rope."
"“你混蛋——咳——”","“You blasted—ugh—”"
"肯特只是后仰了一下，就让对方出不了气。","Kent merely threw back his weight, shutting off the other’s wind."
"“你个挨千刀——呃——呃——”","“Bloomin’—Bur—ugh—”"
"“东西在哪儿？”肯特又问道。","“Where is it?”Kent repeated."
"“啥东西？”卡德吉喘上一口气，赶忙问道。","“Wot?”Cardegee asked, as soon as he had caught his breath."
"“金砂。”","“The gold-dust.”"
"“啥金砂？”莫名其妙的水手问道。","“Wot gold-dust?” the perplexed sailor demanded."
"“你最清楚不过了——我的金砂。”","“You know well enough,—mine.”"
"“俺见都没有见过。你把俺当什么了？保险柜？跟俺有啥关系？”","“Ain’t seen nothink of it.Wot do ye take me for?A safe-deposit?Wot ’ave I got to do with it, any’ow?”"
"“你可能知道，可能不知道，反正我要勒得你知道为止。你的手胆敢动一动，我就轰烂你的脑袋！”","“Mebbe you know, and mebbe you don’t know, but anyway, I’m going to stop your breath till you do know.And if you lift a hand, I’ll blow your head off!”"
"“天哪！”绳子收紧了，卡德吉大叫起来。","“Vast heavin’!”Cardegee roared, as the rope tightened."
"后来，肯特放松了一下，水手就装作受迫的样子，扭动着脖子，设法把绳套弄松了一些，让它正好勒住自己的下巴。","Kent eased away a moment, and the sailor, wriggling his neck as though from the pressure, managed to loosen the noose a bit and work it up so the point of contact was just under the chin."
"“现在如何？”肯特问道，指望他吐出实话。","“Well?”Kent questioned, expecting the disclosure."
"但是卡德吉只是笑了笑。“你就这么绞死俺吧，你个就知道洗锅子的老不死！”","But Cardegee grinned.“Go ahead with your ’angin’, you bloomin’ old pot-wolloper!”"
"如同水手预想的那样，这出悲剧演成了闹剧。两人当中卡德吉更重，所以肯特即使把身子倾到底，也无法将他完全吊离地面。肯特使出最大的劲儿了，水手的脚还是拖在地上，支撑着他一部分重量。其余的就靠勒在他下巴上的绳子来支撑。一看无法把他完全吊起来，肯特就使劲拉，决计慢慢让他窒息，或者逼他说出把金子藏到什么地方去了。但是这个有伤疤的人就是勒不死。五分钟，十分钟，十五分钟过去了；最后，肯特无计可施，只好把俘虏给放下来。","Then, as the sailor had anticipated, the tragedy became a farce.Cardegee being the heavier of the two, Kent, throwing his body backward and down, could not lift him clear of the ground.Strain and strive to the uttermost, the sailor’s feet still stuck to the floor and sustained a part of his weight.The remaining portion was supported by the point of contact just under his chin.Failing to swing him clear, Kent clung on, resolved to slowly throttle him or force him to tell what he had done with the hoard.But the Man with the Gash would not throttle.Five, ten, fifteen minutes passed, and at the end of that time, in despair, Kent let his prisoner down."
"“好吧，”卡德吉擦着脸上的汗，说道，“你要不想绞死俺，你就给俺吃枪子儿吧。有的人生来就是吊不死的。”","“Well,” he remarked, wiping away the sweat, “if you won’t hang you’ll shoot.Some men wasn’t born to be hanged, anyway.”"
"“瞧你把地板搞得一团糟。”卡德吉在争取时间，“你听着，俺来告诉你该咋办；俺们两人合计合计，研究一下。你丢了金砂。你说俺知道在哪儿，俺说不知道。俺们想想，想出个辙来……”","“An’ it’s a pretty mess as you’ll make o’ this ’ere cabin floor.”Cardegee was fighting for time.“Now, look ’ere, I’ll tell you wot we do; we’ll lay our ’eads ‘longside an’ reason together.You’ve lost some dust.You say as ’ow I know, an’ I say as ’ow I don’t.Let’s get a hobservation an’ shape a course—”"
"“天哪！”肯特突然插了进来，挖苦地模仿着对方的声调，“这个事儿全由我来想，你只能看着；你要胆敢做点别的，我一定在你身上打穿一个洞！”","“Vast heavin’!”Kent dashed in, maliciously imitating the other’s enunciation.“I’m going to shape all the courses of this shebang, and you observe; and if you do anything more, I’ll bore you as sure as Moses!”"
"“求你看在我上有老娘的份上……”","“For the sake of my mother—”"
"“她要疼你的话，就让上帝可怜可怜她吧。哼！你敢动？”他把冰冷的枪口顶在对方的额头上，扼杀了对方的敌意之举。“立马躺好！你要有一根毛立起来，就叫你完蛋。”","“Whom God have mercy upon if she loves you.Ah!Would you?”He frustrated a hostile move on the part of the other by pressing the cold muzzle against his forehead.“Lay quiet, now!If you lift as much as a hair, you’ll get it.”"
"肯特始终让扳机处于触手可及的位置，保持这个姿势要捆好水手可不容易；不过，他终究是纺织工出身，几分钟之内就把水手手脚捆严实了。然后他把水手拖出来，放到屋子旁边，这样他可以一边眺望育空河，一边看着太阳升上最高点。","It was rather an awkward task, with the trigger of the gun always within pulling distance of the finger; but Kent was a weaver, and in a few minutes had the sailor tied hand and foot.Then he dragged him without and laid him by the side of the cabin, where he could overlook the river and watch the sun climb to the meridian."
"“我会把你留到中午，然后……”","“Now I’ll give you till noon, and then—”"
"“怎样？”","“Wot?”"
"“然后送你回老家。不过你要是肯说出来呢，我就让你活着，把你交给下一队路过的骑警。”","“You’ll be hitting the brimstone trail.But if you speak up, I’ll keep you till the next bunch of mounted police come by.”"
"“噢，俺的老天啊，还有这样的事儿！俺就像只无辜的羔羊，啥事儿也没干，而你平白无故就发疯，非要弄死俺。你个天杀的老贼！你……”","“Well, Gawd blime me, if this ain’t a go!’Ere I be, innercent as a lamb, an’ ’ere you be, lost all o’ your top ’amper an’ out o’ your reckonin’, run me foul an’ goin’ to rake me into ’ell-fire.You bloomin’ old pirut!You—”"
"吉姆·卡德吉止不住破口大骂起来，这次比以前还要出彩。雅各布·肯特搬出来一张凳子，以便可以坐下来舒舒服服地听他骂。后来，水手把所有想得出来的骂人的话都使完了，他安静下来，开始苦苦思索。他的眼睛不断地量着太阳划过东方天际的轨迹，觉得它上升得太快了。那些狗，因为很久没给套上雪橇，也觉得奇怪，都围拢到水手身边。这些畜生也看出了他孤立无援。虽然不知道怎么回事，但是它们觉得一定出了什么差错；它们跑来跑去，悲切地嗥叫着，表达一份同情。","Jim Cardegee loosed the strings of his profanity and fairly outdid himself.Jacob Kent brought out a stool that he might enjoy it in comfort.Having exhausted all the possible combinations of his vocabulary, the sailor quieted down to hard thinking, his eyes constantly gauging the progress of the sun, which tore up the eastern slope of the heavens with unseemly haste.His dogs, surprised that they had not long since been put to harness, crowded around him.His helplessness appealed to the brutes.They felt that something was wrong, though they knew not what, and they crowded about, howling their mournful sympathy."
