"zh","en"
"“确实是这样。福尔摩斯先生，您简直跟巫师一样灵。”","“That is so. Mr. Holmes, you are a wizard.”"
"看到他迷惑不解的表情，我不由得笑了起来。","I smiled at his bewildered expression."
"“一位英武的先生走进我的房间，脸上带着英国太阳晒不出的那种黝黑颜色，手帕又塞在袖子里，没有揣进口袋[^3]，看到这些情况，这位先生来自何方并不是一个很难推测的问题。短短的胡须说明您并不属于正规部队，您的仪态则表明了骑兵的身份。至于米德尔塞克斯嘛，您的名片写得明明白白，您在索格莫顿街做股票生意，既然如此，您当初加入的还能是哪个团呢？”[^4]","“When a gentleman of virile appearance enters my room with such tan upon his face as an English sun could never give, and with his handkerchief in his sleeve instead of in his pocket, it is not difficult to place him. You wear a short beard, which shows that you were not a regular. You have the cut of a ridingman. As to Middlesex, your card has already shown me that you are a stockbroker from Throgmorton Street. What other regiment would you join?”"
"“什么都让您看见啦。”","“You see everything.”"
"“我看见的东西并不比您多，只不过我对自己进行过一番训练，能够确确实实地留意到自己看见的东西。好啦，多德先生，今早您来找我，肯定不是为了探讨观察的艺术。说吧，塔克斯伯里老庄园出了什么事呢？”","“I see no more than you, but I have trained myself to notice what I see. However, Mr. Dodd, it was not to discuss the science of observation that you called upon me this morning. What has been happening at Tuxbury Old Park?”"
"“福尔摩斯先生——！”","“Mr. Holmes—!”"
"“亲爱的先生，这里面可没有什么玄虚啊。您那封信的抬头上就有这个地名，还有啊，您这么火急火燎地约我见面，显然是遇上了严重的突发事件。”","“My dear sir, there is no mystery. Your letter came with that heading, and as you fixed this appointment in very pressing terms it was clear that something sudden and important had occurred.”"
"“是的，确实是这样。可我的信是昨天下午写的，写完之后又发生了很多事情。如果埃姆斯沃思上校没把我撵出来的话——”","“Yes, indeed. But the letter was written in the afternoon, and a good deal has happened since then. If Colonel Emsworth had not kicked me out—”"
"“把您撵出来！”","“Kicked you out!”"
"“呃，事情确实发展到了这种地步。他硬得跟钉子似的，埃姆斯沃思上校就是这么个人。当年他就是陆军当中最厉害的老古板，他那个年代又不讲什么客气。要不是为了戈弗雷，我才不会去招惹他呢。”","“Well, that was what it amounted to. He is a hard nail, is Colonel Emsworth. The greatest martinet in the Army in his day, and it was a day of rough language, too. I couldn’t have stuck the colonel if it had not been for Godfrey’s sake.”"
"我点起烟斗，往椅子背上一靠。","I lit my pipe and leaned back in my chair."
"“麻烦您解释一下，您到底在说什么。”","“Perhaps you will explain what you are talking about.”"
"我的主顾咧开嘴，顽皮地笑了笑。","My client grinned mischievously."
"“我已经习惯成自然，以为您什么都知道，用不着我来说了。”他说道。“好了，我这就把事情的经过告诉您，但愿您能告诉我，这到底是怎么回事。昨晚我没有睡觉，翻来覆去地想了一宿，越想越觉得莫名其妙。","“I had got into the way of supposing that you knew everything without being told,” said he. “But I will give you the facts, and I hope to God that you will be able to tell me what they mean. I’ve been awake all night puzzling my brain, and the more I think the more incredible does it become."
"“一九○一年一月，也就是整整两年之前，我加入了年青的戈弗雷·埃姆斯沃思所在的那个中队。他是埃姆斯沃思上校的独子，上校在克里米亚战争当中赢得过维多利亚十字勋章[^5]。他身上流着战士的血液，参加义勇军也是理所当然的事情。我们那个团里再没有比他更出色的小伙子啦。我俩慢慢地有了交情，这样的交情只有同舟共济、同甘共苦的朋友才能有。他是我的伙伴，在军队当中，‘伙伴’可是个了不得的字眼。我俩打了一年的恶仗，是好是歹都在一起。后来呢，我们在比勒陀利亚外面的钻石山附近执行任务，敌人用猎象枪打中了他。他从开普敦的医院写了封信给我，又从南安普敦写了一封[^6]，再后来就一个字也没有了——一个字都没有，福尔摩斯先生，到现在已经大半年了，亏他还是我最好的伙伴呢。","“When I joined up in January , 1901—just two years ago— young Godfrey Emsworth had joined the same squadron. He was Colonel Emsworth’s only son—Emsworth, the Crimean V. C.—and he had the fighting blood in him, so it is no wonder he volunteered. There was not a finer lad in the regiment. We formed a friendship—the sort of friendship which can only be made when one lives the same life and shares the same joys and sorrows. He was my mate—and that means a good deal in the Army. We took the rough and the smooth together for a year of hard fighting. Then he was hit with a bullet from an elephant gun in the action near Diamond Hill outside Pretoria. I got one letter from the hospital at Cape Town and one from South Hampton. Since then not a word— not one word, Mr. Holmes, for six months and more, and he my closest pal."
"“战争结束之后，我们都回了国。于是我写信给戈弗雷的父亲，跟他打听戈弗雷的下落，可他没有答复我。我等了一段时间，然后又写信去问。这一次倒是有了答复，只可惜又简短又生硬。他只是说戈弗雷坐船环游世界去了，一年之内都不会回来，别的就没有了。","“Well, when the war was over, and we all got back, I wrote to his father and asked where Godfrey was. No answer. I waited a bit and then I wrote again. This time I had a reply, short and gruff. Godfrey had gone on a voyage round the world, and it was not likely that he would be back fora year. That was all."
"“我可不能就此罢休，福尔摩斯先生，在我看来，整件事情都古怪得要命。戈弗雷是个好小伙儿，绝不会就这么扔下一个老朋友。他不会这么干的。再者说，我碰巧知道他是一大笔遗产的继承人，还知道他和他父亲并不总是那么合拍。老爷子有时候喜欢欺负人，年青的戈弗雷又是个暴脾气，不乐意逆来顺受。不成，我绝不能就此罢休，于是就决定把这件事情追查到底。不巧的是，我刚刚在国外待了两年，自个儿也有一大堆事情需要清理，所以呢，一直到这个星期，我才有工夫回头调查戈弗雷的事情。不过，既然我已经开始调查，那就一定会放下所有的事情，查清楚才能算数。”","“I wasn’t satisfied, Mr. Holmes. The whole thing seemed to me so damned unnatural. He was a good lad, and he would not drop a pal like that. It was not like him. Then, again, I happened to know that he was heir to a lot of money, and also that his father and he did not always hit it off too well. The old man was sometimes a bully, and young Godfrey had too much spirit to stand it. No, I wasn’t satisfied, and I determined that I would get to the root of the matter. It happened, however, that my own affairs needed a lot of straightening out, after two years’ absence, and so it is only this week that I have been able to take up Godfrey’s case again. But since I have taken it up I mean to drop everything in order to see it through.”"
"看样子，遇上了詹姆斯·M.多德先生这样的人，你最好是跟他交朋友，不要与他为敌。说话的时候，他那双蓝色的眼睛一瞬不瞬，方正的下巴也绷得紧紧的。","Mr. James M. Dodd appeared to be the sort of person whom it would be better to have as a friend than as an enemy. His blue eyes were stern and his square jaw had set hard as he spoke."
"“那么，您是怎么调查的呢？”我问道。","“Well, what have you done?” I asked."
"“他的家是贝德福德[^7]附近的塔克斯伯里老庄园，我的第一步打算就是到那里去一趟，亲眼看看目前的形势。这么着，我给他母亲写了封信——因为我已经受够了他那个脾气乖戾的老父亲——直接发起了正面进攻：戈弗雷是我的好朋友，我很想跟她讲讲我俩的共同经历，我刚好要去附近的地方，能不能顺便拜访一下呢？如此等等。她给我回了一封相当亲切的信，还说我当晚可以住他们家。收到她的回信之后，我就在周一去了那里。","“My first move was to get down to his home, Tuxbury Old Park, near Bedford, and to see for myself how the ground lay. I wrote to the mother, therefore—I had had quite enough of the curmudgeon of a father—and I made a clean frontal attack: Godfrey was my chum, I had a great deal of interest which I might tell her of our common experiences, I should be in the neighbourhood, would there be any objection, et cetera? In reply I had quite an amiable answer from her and an offer to put me up for the night. That was what took me down on Monday ."
"“塔克斯伯里老宅是个非常偏僻的所在，方圆五英里[^8]之内没有城镇。火车站没有马车可坐，所以我只好拎着箱子走路去，天快黑的时候才走到。这是座枝枝蔓蔓的大宅子，周围是一个巨大的庭园。按我看，这座宅子简直是历朝历代各种建筑风格拼成的一盘大杂烩，最老的是伊丽莎白式的砖木屋基，最新的则是维多利亚式的柱廊[^9]。宅子内部全都是镶板、挂毯和模糊褪色的古画，整个儿的气氛又阴沉又神秘。宅子里有个管家，名字叫做拉尔夫，岁数似乎跟宅子一样大，还有管家的老婆，岁数兴许比宅子还要大。她以前是戈弗雷的保姆，而我听戈弗雷说过，除了他母亲之外，就数这个保姆跟他最亲。所以呢，虽然她长得古怪，我还是对她产生了好感。他的母亲我也喜欢，她温和可亲，像只小白鼠似的。让我受不了的只有上校本人。","“Tuxbury Old Hall is inaccessible—five miles from anywhere. There was no trap at the station, so I had to walk, carrying my suitcase, and it was nearly dark before I arrived. It is a great wandering house, standing in a considerable park. I should judge it was of all sorts of ages and styles, starting on a half-timbered Elizabethan foundation and ending in a Victorian portico. Inside it was all panelling and tapestry and half-effaced old pictures, a house of shadows and mystery . There was a butler, old Ralph, who seemed about the same age as the house, and there was his wife, who might have been older. She had been Godfrey’s nurse, and I had heard him speak of her as second only to his mother in his affections, so I was drawn to her in spite of her queer appearance. The mother I liked also—a gentle little white mouse of a woman. It was only the colonel himself whom I barred."
"“刚一见面，我俩就吵了一架，当时我真想扭头就往车站走，转念一想，我要是这么做的话，没准儿会正中他的下怀哩。我到了之后，仆人直接把我领进了他的书房。他坐在他那张乱七八糟的写字台后面，身材高大，弯腰驼背，皮肤跟用烟熏过一样，花白的胡子乱作一团，红筋绽露的高鼻子好似鹰嘴，浓密的眉毛下面是一双凶巴巴的灰色眼睛，正在恶狠狠地瞪着我。戈弗雷很少说到他的父亲，这下我可知道原因在哪儿啦。","“We had a bit of barney right away, and I should have walked back to the station if I had not felt that it might be playing his game for me to do so. I was shown straight into his study , and there I found him, a huge, bow-backed man with a smoky skin and a straggling gray beard, seated behind his littered desk. A red-veined nose jutted out like a vulture’s beak, and two fierce gray eyes glared at me from under tufted brows. I could understand now why Godfrey seldom spoke of his father."
"“‘呃，先生，’他粗声粗气地说，‘我倒想问一问，你这次来的真正目的是什么。’","“ ‘Well, sir,’ said he in a rasping voice, ‘I should be interested to know the real reasons for this visit.’"
"“我告诉他，我已经在给他妻子的信里说明了来意。","“I answered that I had explained them in my letter to his wife."
"“‘是啊，是啊，你说你和戈弗雷是在非洲认识的。当然喽，这只是你自个儿的说法，并没有什么佐证。 ’ ","“ ‘Yes, yes, you said that you had known Godfrey in Africa. We have, of course, only your word for that.’"
"“‘我兜里还装着他写给我的信呢。’","“ ‘I have his letters to me in my pocket.’"
"“‘那就麻烦你给我看看吧。’","“ ‘Kindly let me see them.’"
"“我把那两封信递给了他，他大概扫了一眼，又把信扔给了我。","“He glanced at the two which I handed him, and then he tossed them back."
"“‘好吧，你想怎么样？’他问我。","“ ‘Well, what then?’ he asked."
"“‘我很喜欢您的儿子戈弗雷，先生。许许多多的纽带和回忆把我俩连在了一起。他突然断了音讯，所以我觉得很奇怪，想要知道他的下落，这不是很自然的吗？’","“ ‘I was fond of your son Godfrey , sir. Many ties and memories united us. Is it not natural that I should wonder at his sudden silence and should wish to know what has become of him?’"
"“‘我似乎记得，先生，我已经写过信给你，还把他的下落告诉了你。他坐船环游世界去了，因为他在非洲搞坏了身体，我和他妈妈都觉得他需要彻底地休养休养，换换环境。要是还有别的朋友问起这件事情的话，你就按我的话告诉他们好了。’","“ ‘I have some recollections, sir, that I had already corresponded with you and had told you what had become of him. He has gone upon a voyage round the world. His health was in a poor way after his African experiences, and both his mother and I were of opinion that complete rest and change were needed. Kindly pass that explanation on to any other friends who may be interested in the matter.’"
"“‘没问题，’我这么回答。‘可我想请您告诉我，他坐的是哪艘船，走的是哪条航线，航程又是怎么安排的。依我看，我肯定能把信寄到他的手里。’","“ ‘Certainly ,’ I answered. ‘But perhaps you would have the goodness to let me have the name of the steamer and of the line by which he sailed, together with the date. I have no doubt that I should be able to get a letter through to him.’"
"“听了我的请求，主人似乎又窘又怒，浓密的眉毛低低地压住了眼睛，手指则很不耐烦地敲打着桌子。到最后，他抬起眼睛看着我，神情活像是看到棋盘上的对手走出了一步杀着，并且已经想好了应手。","“My request seemed both to puzzle and to irritate my host. His great eyebrows came down over his eyes, and he tapped his fingers impatiently on the table. He looked up at last with the expression of one who has seen his adversary make a dangerous move at chess, and has decided how to meet it."
"“‘你这么没完没了，多德先生，’他说，‘肯定会让很多人生气上火，觉得你已经执拗到了无理取闹的程度。’ ","“ ‘Many people, Mr. Dodd,’ said he, ‘would take offence at your infernal pertinacity and would think that this insistence had reached the point of damned impertinence.’"
"“‘您一定得理解，先生，这只是因为我打心眼儿里喜欢您的儿子。’","“ ‘You must put it down, sir, to my real love for your son.’"
"“‘没错，就是因为这层考虑，我才对你一忍再忍。不过，我必须请你停止追问这些事情。家家都有自己的内情、自己的打算，并不总是方便告诉外人，哪怕是最善意的外人。我妻子很想听听戈弗雷过去的事情，你正好可以给她讲讲，可我想请你把现在和将来的事情撇在一边。打听这些事情不光是毫无益处，先生，还会让我们非常为难。’","“ ‘Exactly . I have already made every allowance upon that score. I must ask you, however, to drop these inquiries. Every family has its own inner knowledge and its own motives, which cannot always be made clear to outsiders, however wellintentioned. My wife is anxious to hear something of Godfrey’s past which you are in a position to tell her, but I would ask you to let the present and the future alone. Such inquiries serve no useful purpose, sir, and place us in a delicate and difficult position.’"
"“这样一来，福尔摩斯先生，我等于是一头撞进了死胡同，没办法再往下问了。我只好装出一副安于现状的样子，心里却暗暗发誓，不查清我朋友的下落绝不罢休。当晚的气氛十分惨淡，我和上校夫妻俩坐在一个阴沉古旧的房间里，无精打采地吃着晚饭。老夫人急切地向我打听儿子的事情，老爷子却显得闷闷不乐，沮丧不已。整个儿的过程没劲透了，以致我在礼节允许的范围之内早早地托词告退，回到了自个儿的房间里。他们把我安排在底楼，宽敞的房间空空荡荡，跟宅子里的其他地方一样阴沉，不过，福尔摩斯先生，要是在南非的大草原上住过一年的话，你也就不会太挑剔住处啦。我拉开窗帘，往花园里看了看，夜色晴朗，半个月亮明晃晃地挂在天上。这之后，我在呼呼作响的炉火旁边坐了下来，借着身旁的台灯读小说，拼命地想把自己的心思转移到小说里去。可是，老管家拉尔夫进来加炭，打断了我的阅读。","“So I came to a dead end, Mr. Holmes. There was no getting past it. I could only pretend to accept the situation and register a vow inwardly that I would never rest until my friend’s fate had been cleared up. It was a dull evening. We dined quietly , the three of us, in a gloomy faded old room. The lady questioned me eagerly about her son, but the old man seemed morose and depressed. I was so bored by the whole proceeding that I made an excuse as soon as I decently could and retired to my bedroom. It was a large, bare room on the ground floor, as gloomy as the rest of the house, but after a year of sleeping upon the veldt, Mr. Holmes, one is not too particular about one’s quarters. I opened the curtains and looked out into the garden, remarking that it was a fine night with a bright half-moon. Then I sat down by the roaring fire with the lamp on a table beside me, and endeavoured to distract my mind with a novel. I was interrupted, however, by Ralph, the old butler, who came in with a fresh supply of coals."
"“‘我担心您房间里的炭烧不了一宿，先生。天气严寒，这些房间都冷得要命。’","“ ‘I thought you might run short in the night-time, sir. It is bitter weather and these rooms are cold.’"
"“临走的时候，他有点儿犹犹豫豫，于是我转过头去，发现他面朝着我站在那里，满是皱纹的脸上带着一种愁肠百结的表情。","“He hesitated before leaving the room, and when I looked round he was standing facing me with a wistful look upon his wrinkled face."
"“‘您多包涵，先生，可我不小心听到了您在晚餐桌上谈论戈弗雷少爷的事情。您得知道，先生，我妻子是他的保姆，所以呢，我可以算是他的养父。我俩都很关心他，这也是自然而然的事情。您说他表现得很不错，是这样吗，先生？’","“ ‘Beg your pardon, sir, but I could not help hearing what you said of young Master Godfrey at dinner. You know, sir, that my wife nursed him, and so I may say I am his foster-father. It’s natural we should take an interest. And you say he carried himself well, sir?’"
"“‘团里再没有比他更勇敢的战士了。以前有一次，就是他把我从布尔人的枪口之下救了出来，要不然，我可就到不了这儿啦。’","“ ‘There was never a braver man in the regiment. He pulled me out once from under the rifles of the Boers, or maybe I should not be here.’"
"“老管家开始揉搓他那双皮包骨头的手。","“The old butler rubbed his skinny hands."
"“‘是啊，先生，是啊，戈弗雷少爷就是这个样子，总是充满了勇气。告诉您吧，先生，这园子里没有哪棵树他没上去过。他什么都不怕。他以前是个好小伙子——噢，先生，以前他可真是个好小伙子。’","“ ‘Yes, sir, yes, that is Master Godfrey all over. He was always courageous. There’s not a tree in the park, sir, that he has not climbed. Nothing would stop him. He was a fine boy—and oh, sir, he was a fine man.’"
"“我一下子跳了起来。","“I sprang to my feet."
"“‘听着！’我大叫一声。‘你说他以前是个好小伙子，听上去就跟他已经死了一样。你们干吗要搞得这么神神秘秘？戈弗雷·埃姆斯沃思到底出了什么事情？’","“ ‘Look here!’ I cried. ‘You say he *was*. You speak as if he were dead. What is all this mystery? What has become of Godfrey Emsworth?’"
"“我抓住老管家的肩膀，他闪身挣脱了我。","“I gripped the old man by the shoulder, but he shrank away."
"“‘我听不懂您在说什么，先生。要知道戈弗雷少爷的事情，您就去问老爷吧。他知道这些事情，轮不到我来插手。’","“ ‘I don’t know what you mean, sir. Ask the master about Master Godfrey . He knows. It is not for me to interfere.’"
"“他打算往外走，可我抓住了他的胳膊。","“He was leaving the room, but I held his arm."
"“‘听着，’我说。‘出去之前，你一定得回答我最后一个问题，不然的话，我一整夜都不会松手。戈弗雷死了吗？’","“ ‘Listen,’ I said. ‘You are going to answer one question before you leave if I have to hold you all night. Is Godfrey dead?’"
"“他不敢面对我的目光，看上去就跟中了催眠术一样。接下来，他千辛万苦地挤出了一个回答，一个出人意料的可怕回答。","“He could not face my eyes. He was like a man hypnotized.The answer was dragged from his lips. It was a terrible and unexpected one."
"“‘死了倒好！’他大叫一声，挣脱我的掌握，飞也似地冲出了房间。","“ ‘I wish to God he was!’ he cried, and, tearing himself free, he dashed from the room."
"“可想而知，福尔摩斯先生，坐回椅子上的时候，我的心情说不上特别地愉快。在我看来，老管家的话只能有一种含义。我那个倒霉的朋友显然是卷进了某种犯罪活动，退一万步说也是卷进了某种有损家声的可耻勾当。为了防止丑闻曝光，作风严厉的老爷子已经把儿子打发到了别处，不让他在社会上抛头露面。戈弗雷是个天不怕地不怕的家伙，很容易受身边众人的影响。毫无疑问，他一定是交友不慎，被人引上了身败名裂的歧途。真是那样的话，那可就太让人惋惜了。即便如此，我仍然有责任找到他，看看我能不能帮上他的忙。我正在心急火燎地盘算这件事情，无意中抬头一看，戈弗雷·埃姆斯沃思就站在我的眼前。”","“You will think, Mr. Holmes, that I returned to my chair in no very happy state of mind. The old man’s words seemed to me to bear only one interpretation. Clearly my poor friend had become involved in some criminal or, at the least, disreputable transaction which touched the family honour. That stern old man had sent his son away and hidden himfrom the world lest some scandal should come to light. Godfrey was areckless fellow. He was easily influenced by those around him. No doubthe had fallen into bad hands and been misled to his ruin. It was a piteous business, if it was indeed so, but even now it was my duty to hunt him out and see if I could aid him. I was anxiously pondering the matter when I looked up, and there was Godfrey Emsworth standing before me.”"
"我的主顾突然打住了话头，看样子是激动得不行。","My client had paused as one in deep emotion."
"“接着讲吧。”我说道。“从某些方面来说，您这件案子还真是很不寻常哩。”","“Pray continue,” I said. “Your problem presents some very unusual features.”"
"“他站在窗子外面，福尔摩斯先生，还把脸贴在了窗玻璃上。刚才我跟您说了，当晚我曾经拉开窗帘往外看。看完之后，我并没有把窗帘拉严实。到这会儿，他的身影就出现在了窗帘的缝隙之中。窗子是落地式的，所以我可以看见他的全身，可我顾不上看别的，只知道直勾勾地盯着他的脸。他的脸白得跟死人一样，我从来没见过白成那样的人。依我看，只有鬼魂才会是那种模样，可他的眼睛迎上了我的眼睛，那双眼睛分明属于一个活着的人。他发现我正在看他，于是就往后一蹿，消失在了黑暗当中。","“He was outside the window, Mr. Holmes, with his face pressed against the glass. I have told you that I looked out at the night. When I did so I left the curtains partly open. His figure was framed in this gap. The window came down to the ground and I could see the whole length of it, but it was his face which held my gaze. He was deadly pale—never have Iseen a man so white. I reckon ghosts may look like that; but his eyes met mine, and they were the eyes of a living man. He sprang back when he saw that I was looking at him, and he vanished into the darkness."
"“他的样子着实让人惊骇，福尔摩斯先生。这不仅仅是因为他的脸在黑暗之中闪着奶酪一般的白光，看起来形同鬼魅，还因为他那种不易察觉的神色，那是一种偷偷摸摸、鬼鬼祟祟、做贼心虚的神色，跟我以前认识的那个坦率阳刚的小伙子大不相同。看到他如此模样，我觉得毛骨悚然。","“There was something shocking about the man, Mr. Holmes. It wasn’t merely that ghastly face glimmering as white as cheese in the darkness. It was more subtle than that— something slinking, something furtive, something guilty— something very unlike the frank, manly lad that I had known. It left a feeling of horror in my mind."
"“不过，如果你当过一两年兵，成天都在跟布尔兄弟玩游戏，那你肯定能学会处变不惊，果断行事。这么着，戈弗雷的身影还没消失，我已经冲到了窗子跟前。窗闩很不灵便，我费了点儿工夫才把它弄开。接下来，我急匆匆地跑上花园里的小径，朝着我估计他逃走的方向追了过去。","“But when a man has been soldiering for a year or two with brother Boer as a playmate, he keeps his nerve and acts quickly. Godfrey had hardly vanished before I was at the window. There was an awkward catch, and I was some little time before I could throw it up. Then I nipped through and ran down the garden path in the direction that I thought he might have taken."
"“小径很长，光线也不太好，可我还是隐约看到前面有东西在动。我边跑边喊他的名字，只可惜没有任何用处。小径的尽头出现了几条方向各不相同的岔路，分别通往庭园各处的几座小屋。我正在那里犹豫不决，耳边却清清楚楚地传来了关门的声音。声音不是来自我身后的宅子，而是来自前方的暗处。这声音足以让我断定，福尔摩斯先生，刚才我看见的并不是一个幻影。戈弗雷确实从我眼前逃了开去，并且跑进了某座小屋，关上了小屋的门。这些都是铁板钉钉的事实。","“It was a long path and the light was not very good, but it seemed to me something was moving ahead of me. I ran on and called his name, but it was no use. When I got to the end of the path there were several others branching in different directions to various outhouses. I stood hesitating, and as I did so I heard distinctly the sound of a closing door. It was not behind me in the house, but ahead of me, somewhere in the darkness. That was enough, Mr. Holmes, to assure me that what I had seen was not a vision. Godfrey had run away from me, and he had shut a door behind him. Of that I was certain."
"“我已经无计可施，只好转身回房，心神不宁地过了一夜，翻来覆去地掂量着这件事情，想找到一个足以涵盖所有事实的解释。到了第二天，我发现上校的态度好了许多。这一来，等他妻子提到附近有几处名胜的时候，我赶紧抓住机会问了一句，方不方便留我再住一宿。老爷子勉勉强强地表示默许，我由此赢得了一整天的时间，可以好好地观察观察。我已经确切地知道戈弗雷藏在附近，不知道的则是他具体藏在哪里，为什么要藏起来。","“There was nothing more I could do, and I spent an uneasy night turning the matter over in my mind and trying to find some theory which would cover the facts. Next day I found the colonel rather more conciliatory , and as his wife remarked that there were some places of interest in the neighbourhood, it gave me an opening to ask whether my presence for one more night would incommode them. A somewhat grudging acquiescence from the old man gave me a clear day in which to make my observations. I was already perfectly convinced that Godfrey was in hiding somewhere near, but where and why remained to be solved."
"“他家的宅子大得要命，格局也乱得要命，就算藏了一个团的人也不会被人发现。秘密如果是藏在宅子里的话，打探起来自然是非常费劲。还好，我听见的关门声肯定不是从宅子里来的。如此说来，我必须把花园搜查一遍，看看能有什么样的发现。这方面倒没有什么障碍，因为老人家也有自个儿的事情要忙，我可以自行其是。","“The house was so large and so rambling that a regiment might be hid away in it and no one the wiser. If the secret lay there it was difficult for me to penetrate it. But the door which I had heard close was certainly not in the house. I must explore the garden and see what I could find. There was no difficulty in the way , for the old people were busy in their own fashion and left me to my own devices."
"“庭园里的几座屋子都很小，花园的尽头却有一座略具规模的独立建筑，大得可以充当花匠或者猎场看守的住所。难不成，关门的声音就是从这儿来的吗？我摆出一副在庭园里随意闲逛的架势，溜溜达达地走到了屋子跟前。就在这时，一个身材矮小、动作麻利的大胡子男人从屋里走了出来。他穿着一件黑色的大衣，戴着一顶圆顶礼帽，样子跟那些当花匠的完全不同。出乎我意料的是，他一出来就锁上了门，还把钥匙装进了衣兜。看到我的时候，他显得有点儿惊讶。","“There were several small outhouses, but at the end of the garden there was a detached building of some size— large enough for a gardener’s or a gamekeeper’s residence. Could this be the place whence the sound of that shutting door had come? I approached it in a careless fashion as though I were strolling aimlessly round the grounds. As I did so, a small, brisk, bearded man in a black coat and bowler hat—not at all the gardener type—came out of the door. To my surprise, he locked it after him and put the key in his pocket. Then he looked at me with some surprise on his face."
"“‘您是这儿的客人吗？’他问我。“我告诉他，我确实是这儿的客人，同时告诉他，我还是戈弗雷的朋友。","“ ‘ Are you a visitor here?’ he asked."
"“‘真是不凑巧，他居然旅游去了，因为他肯定很想跟我见面。 ’我补充了一句。","“I explained that I was and that I was a friend of Godfrey’s."
"“‘是啊，确实不凑巧。’他的口气听着有点儿内疚。‘当然喽，您可以挑个更合适的时间再来一趟。’他从我身边走了过去，可是，等到我转过身去的时候，却发现他站在花园远端的月桂树丛里，探出了半个身子，正在观察我的动静。","“ ‘What a pity that he should be away on his travels, for he would have so liked to see me,’ I continued."
