"zh","en"
"“是的。”卡尼姆得意地回答，“我还会教你一些新做法。我说，你对我说的这些事一无所知，还有很多其他的事情你也不知道呢。你一直生活在地球的一个小角落里，什么都不知道。而我，”——他直了直身子，骄傲地望向她——“我是一个伟大的旅行者，哪儿都去过，还和白人一块儿呆过，我熟悉他们的做事方法，还了解很多其他民族。我不是一棵树，生来就只站在一个地方，不知道山那边是什么；我是卡尼姆，一条独木舟，天生就要到处游历、上下求索、四处探寻。”","“Ay,” Canim answered with superiority; “and I shall teach you new ways of cookery.Of these things I speak you are ignorant, and of many more things besides.You have lived your days in a little corner of the earth and know nothing.But I,”—he straightened himself and looked at her pridefully,—“I am a great traveller, and have been all places, even among the white people, and I am versed in their ways, and in the ways of many peoples.I am not a tree, born to stand in one place always and know not what there be over the next hill; for I am Canim, the Canoe, made to go here and there and to journey and quest up and down the length and breadth of the world.”"
"她恭顺地点点头。“没错。以前我一直呆在地球的一个小角落里，整日吃的都是鱼、肉和浆果。我也从来没想过世界是这么大，直到你把我从我的族人中偷走，之后在这没有尽头的旅途中，我为你做饭、背行李。”她突然抬头看他。“告诉我，卡尼姆，这旅途有尽头吗？”","She bowed her head humbly.“It is true.I have eaten fish and meat and berries all my days and lived in a little corner of the earth.Nor did I dream the world was so large until you stole me from my people and I cooked and carried for you on the endless trails.”She looked up at him suddenly.“Tell me, Canim, does this trail ever end?”"
"“没有。”他答道，“我的旅途就像是这世界，无穷无尽。我的旅途就是世界，从我会走的那天起，我就在旅行，而我会一直旅行下去直到我死。我很久没去看我的父母了，他们也许已经死了，可是我不在乎。我的部落和你的一样。它停留在一个地方——离这里很远的地方——不过不关心，因为我是卡尼姆，一条独木舟！”","“Nay,” he answered.“My trail is like the world; it never ends.My trail is the world, and I have travelled it since the time my legs could carry me, and I shall travel it until I die.My father and my mother may be dead, but it is long since I looked upon them, and I do not care.My tribe is like your tribe.It stays in the one place—which is far from here,—but I care naught for my tribe, for I am Canim, the Canoe!”"
"“我已经很累了，我还必须跟随你的足迹一直到死吗？”","“And must I, Li Wan, who am weary, travel always your trail until I die?”"
"“李婉，你是我的妻子，妻子无论在哪里都要追随丈夫的脚步。这是法。如果它不是法律的规定，那也是卡尼姆的规矩，卡尼姆为他自己和他的所有物制定法律。”","“You, Li Wan, are my wife, and the wife travels the husband’s trail wheresoever it goes.It is the law.And were it not the law, yet would it be the law of Canim, who is lawgiver unto himself and his.”"
"她又点了点头，因为她只知道一个法，就是男人是女人的主人。","She bowed her head again, for she knew no other law than that man was the master of woman."
"“但是别着急，”卡尼姆提醒她，因为她已经开始把简陋的帐篷用具捆起来放进背包里，“太阳的热气还没散呢，而且咱们走的是下坡路，位置也不错。”","“Be not in haste,” Canim cautioned her, as she began to strap the meagre camp outfit to her pack.“The sun is yet hot, and the trail leads down and the footing is good.”"
"她顺从地丢下工作，又坐了回去。","She dropped her work obediently and resumed her seat."
"卡尼姆饶有兴趣地打量着她。“你不像别的女人那样蹲坐在腿上。”他说道。","Canim regarded her with speculative interest.“You do not squat on your hams like other women,” he remarked."
"“是的，”她答道，“那样一点也不舒服。让我觉得很累，而且我没法那样歇着。”","“No,” she answered.“It never came easy.It tires me, and I cannot take my rest that way.”"
"“那为什么不把脚往前伸直呢？”","“And why is it your feet point not straight before you?”"
"“不知道，也许我的脚和其他女人的脚长得不一样吧。”","“I do not know, save that they are unlike the feet of other women.”"
"他的眼中闪过一丝满意的神情，但仅此而已，他没有任何其他的表示。","A satisfied light crept into his eyes, but otherwise he gave no sign."
"“你的头发像其他女人一样是黑色的；但是你有没有注意到它很柔软光滑，比其他女人的要软要光滑？”","“Like other women, your hair is black; but have you ever noticed that it is soft and fine, softer and finer than the hair of other women?”"
"“我注意到了。”她回答得很短，她不高兴他如此冷酷地计算自己缺乏哪些女性特点。","“I have noticed,” she answered shortly, for she was not pleased at such cold analysis of her sex-deficiencies."
"“我把你从你的族人中偷走已经一年了，”他接着说，“而你也没有当初我第一眼看见你时那么害羞和怕我了。怎么会变成这样？”","“It is a year, now, since I took you from your people,” he went on, “and you are nigh as shy and afraid of me as when first I looked upon you.How does this thing be?”"
"李婉摇摇头。“我怕你，卡尼姆，你这么高大，这么奇怪。而且，见到你之前，我就害怕所有的青年男子。我不知道……我说不清……不知怎么，只是觉得好像我不属于他们似的，好像……”","Li Wan shook her head.“I am afraid of you, Canim, you are so big and strange.And further, before you looked upon me even, I was afraid of all the young men.I do not know...I cannot say...only it seemed, somehow, as though I should not be for them, as though...”"
"“嗯，”他催促她说，对她的吞吞吐吐有点不耐烦。","“Ay,” he encouraged, impatient at her faltering."
"“好像他们不是我中意的那种人。”","“As though they were not my kind.”"
"“不是你中意的那种人？”他一个字一个字地问道。“那你中意什么样的人？”","“Not your kind?” he demanded slowly.“Then what is your kind?”"
"“我不知道，我……”她困惑地摇摇头。“我说不出来自己的感觉。我觉得我自己很奇怪。其他女孩总是工于心计地找男人，可我却不像她们那样。我无法用那种方式关注青年男子。好像那样的行为很不正当，是一种不好的行为似的。”","“I do not know, I...”She shook her head in a bewildered manner.“I cannot put into words the way I felt.It was strangeness in me.I was unlike other maidens, who sought the young men slyly.I could not care for the young men that way.It would have been a great wrong, it seemed, and an ill deed.”"
"“你最早的记忆是什么？”卡尼姆突然打断她，转移到别的话题上。","“What is the first thing you remember?”Canim asked with abrupt irrelevance."
"“我妈妈，宝华芹。”","“Pow-Wah-Kaan, my mother.”"
"“在宝华芹之前再不记得别人了吗？”","“And naught else before Pow-Wah-Kaan?”"
"“不记得了。”","“Naught else.”"
"可是卡尼姆死盯着她的眼睛，搜寻着她隐秘的灵魂，察觉到她的灵魂在颤抖。","But Canim, holding her eyes with his, searched her secret soul and saw it waver."
"“想想，好好想想，李婉！”他威胁道。","“Think, and think hard, Li Wan!” he threatened."
"她支支吾吾，眼神里满是可怜和乞求，可是他的意志掌控着她，逼她说出她不想说的话。","She stammered, and her eyes were piteous and pleading, but his will dominated her and wrung from her lips the reluctant speech."
"“可那只是梦，卡尼姆，儿时的噩梦，不真实的幻影，就像狗儿们在温暖的太阳下打盹时看到并对着吠叫的幻像。”","“But it was only dreams, Canim, ill dreams of childhood, shadows of things not real, visions such as the dogs, sleeping in the sun-warmth, behold and whine out against.”"
"“告诉我，”他命令道，“你妈妈宝华芹之前的事情。”","“Tell me,” he commanded, “of the things before Pow-Wah-Kaan, your mother.”"
"“我已经不记得了。”她抗议道。“小时候，我总是睁着眼做白日梦，当我说起那些稀奇古怪的事情时，我发现别人会笑话我，然后其他孩子都害怕我，不理我。而当我把自己看见的事情告诉宝华芹时，她训斥我，说那些都是邪恶的，她还打我。我觉得，那是一种病，就像老人们会衰弱生病一样。很快，我就恢复了，再也不做梦了。而现在……我都记不得了”——她迷茫地把手举到额头前——“它们在这儿，某个地方，可是我找不到了，只有……”","“They are forgotten memories,” she protested.“As a child I dreamed awake, with my eyes open to the day, and when I spoke of the strange things I saw I was laughed at, and the other children were afraid and drew away from me.And when I spoke of the things I saw to Pow-Wah-Kaan, she chided me and said they were evil; also she beat me.It was a sickness, I believe, like the falling-sickness that comes to old men; and in time I grew better and dreamed no more.And now...I cannot remember”—she brought her hand in a confused manner to her forehead—“they are there, somewhere, but I cannot find them, only...”"
"“只有。”卡尼姆握着她，重复说道。","“Only,” Canim repeated, holding her."
"“只有一件事。不过你会笑话我愚蠢的，那太不真实了。”","“Only one thing.But you will laugh at its foolishness, it is so unreal.”"
"“不，李婉。梦就是梦。它们也许是我们前世的记忆。我曾经是一只驼鹿。我在梦里的所闻所见，让我坚信以前我就是一只驼鹿。”","“Nay, Li Wan.Dreams are dreams.They may be memories of other lives we have lived.I was once a moose.I firmly believe I was once a moose, what of the things I have seen in dreams, and heard.”"
"虽然他努力地想要掩饰，但脸上还是渐渐地露出了些许焦虑，可是李婉正在脑海里苦苦找寻词语来形容自己的梦境，并没注意到他的表情。","Strive as he would to hide it, a growing anxiety was manifest, but Li Wan, groping after the words with which to paint the picture, took no heed."
"“在树林里我看见一片白雪覆盖的空地，”她开始讲了，“在雪地上一个男人模样的东西，他手脚并用地使劲爬。我还看见了那个雪里的男人，而且在我看他的时候，我似乎离他很近。他不像是真正的人，因为他的脸上有毛，很重的毛发，他脸上和头上的毛发是黄色的，就像鼬鼠在夏天时皮毛的颜色。他的眼睛一开始是合着的，后来他又睁开眼，四处搜寻。那双眼睛和天空一样蓝，当我们四目相对时，他停止了搜寻。他的手挪动着，很慢，好像是因为虚弱，而且我感到……”","“I see a snow-tramped space among the trees,” she began, “and across the snow the sign of a man where he has dragged himself heavily on hand and knee.And I see, too, the man in the snow, and it seems I am very close to him when I look.He is unlike real men, for he has hair on his face, much hair, and the hair of his face and head is yellow like the summer coat of the weasel.His eyes are closed, but they open and search about.They are blue like the sky, and look into mine and search no more.And his hand moves, slow, as from weakness, and I feel...”"
"“嗯，”卡尼姆嘶哑地低声说，“你感到——？”","“Ay,” Canim whispered hoarsely.“You feel—?”"
"“不！不！”她急忙大叫。“我什么都没感觉到。我刚才说‘感到’了么？我不是这个意思。那不是我想说的意思。我看到，只是看到，我只看到这些——一个男人在雪地里，眼珠如天空一样蓝，头发像鼬鼠一样黄。我梦见了很多次，总是同样的场景——一个男人在雪地里——”","“No! no!” she cried in haste.“I feel nothing.Did I say ‘feel’?I did not mean it.It could not be that I should mean it.I see, and I see only, and that is all I see—a man in the snow, with eyes like the sky, and hair like the weasel.I have seen it many times, and always it is the same—a man in the snow—”"
"“你看见你自己了吗？”他问道，身子前倾，专注地看着她。“你有没有见过自己和那个男人一起在雪地里？”","“And do you see yourself?” he asked, leaning forward and regarding her intently.“Do you ever see yourself and the man in the snow?”"
"“为什么我应该看见自己？难道我不是个真人吗？","“Why should I see myself?Am I not real?”"
"他的肌肉放松了下来，向后躺去，眼中闪现出一种欣喜和满意的神情，他背过身，好不让李婉看见。","His muscles relaxed and he sank back, an exultant satisfaction in his eyes which he turned from her so that she might not see."
"“我告诉你，李婉，”他坚定地说，“你看到这件事的时候，你正处于你的前世，那时你是一只小鸟，一只小驼鹿鸟，所以你才会一直记得。这并不奇怪。我以前是一只驼鹿，我的爷爷后来变成了一只熊——萨满是这么说的，他是不会撒谎的。于是，我们在众神的轨道中轮回，只有众神知晓和理解其中的原委。梦和梦的幻影不过是记忆，温暖的阳光下于睡梦中狺狺的狗，无疑也看见和记起了从前的事情。那边的巴什，以前是一名战士。我坚信他以前是一名战士。”","“I will tell you, Li Wan,” he spoke decisively; “you were a little bird in some life before, a little moose-bird, when you saw this thing, and the memory of it is with you yet.It is not strange.I was once a moose, and my father’s father afterward became a bear—so said the shaman, and the shaman cannot lie.Thus, on the Trail of the Gods we pass from life to life, and the gods know only and understand.Dreams and the shadows of dreams be memories, nothing more, and the dog, whining asleep in the sun-warmth, doubtless sees and remembers things gone before.Bash, there, was a warrior once.I do firmly believe he was once a warrior.”"
"卡尼姆向那畜生扔了一块骨头，然后站起身。“来，咱们动身吧。虽然阳光还很烈，但是一会儿也凉快不了多少。”","Canim tossed a bone to the brute and got upon his feet.“Come, let us begone.The sun is yet hot, but it will get no cooler.”"
"“那么那些白人，他们长什么样？”李婉壮着胆子问道。","“And these white people, what are they like?”Li Wan made bold to ask."
"“就像你我一样，”他答道，“只是肤色白一点。天黑之前，你就可以见到他们了。”","“Like you and me,” he answered, “only they are less dark of skin.You will be among them ere the day is dead.”"
"卡尼姆把睡袍塞进他那150磅重的背包里，往脸上糊满湿粘土，然后就坐下来休息，等李婉把狗套好。欧乐看到她手中的棍子就害怕，李婉毫不费劲就给它套上了40多磅重的包裹。可是巴什愤愤不平，气势汹汹，李婉把担子压到它身上时，它竟然忍不住呜咽咆哮起来。李婉拉紧绳索的时候，它便竖起了背上的毛，还露出牙齿，向李婉身后和旁边扫视，把天性中的邪恶全都表现出来了。卡尼姆咯咯地笑了，说道，“我不是说过它曾经是一名非常伟大的战士吗？”","Canim lashed the sleeping-robe to his one-hundred-and-fifty-pound pack, smeared his face with wet clay, and sat down to rest till Li Wan had finished loading the dogs.Olo cringed at sight of the club in her hand, and gave no trouble when the bundle of forty pounds and odd was strapped upon him.But Bash was aggrieved and truculent, and could not forbear to whimper and snarl as he was forced to receive the burden.He bristled his back and bared his teeth as she drew the straps tight, the while throwing all the malignancy of his nature into the glances shot at her sideways and backward.And Canim chuckled and said, “Did I not say he was once a very great warrior?”"
"“这些毛皮能值点钱。”他边说边调整自己头上的带子，把背包从地上拎了起来。“值个好价钱。白人会给个好价钱的，因为他们没有时间打猎，也不禁冻。我们马上能大吃一顿了，李婉，你几辈子都不会见过这么多好吃的。”","“These furs will bring a price,” he remarked as he adjusted his head-strap and lifted his pack clear of the ground.“A big price.The white men pay well for such goods, for they have no time to hunt and are soft to the cold.Soon shall we feast, Li Wan, as you have feasted never in all the lives you have lived before.”"
"她嘟囔了一下表示承认，以及对她主人屈尊俯就表示感谢，然后钻进挽具，身体前倾负起行李。","She grunted acknowledgment and gratitude for her lord’s condescension, slipped into the harness, and bent forward to the load."
"“下一次出生的时候，我要做个白人。”他加了一句，顺着一条通向脚下山谷的小路走了下去。","“The next time I am born, I would be born a white man,” he added, and swung off down the trail which dived into the gorge at his feet."
"狗紧跟在他身后，而李婉则跟在最后头。但是她的思绪飘得很远，穿过冰山去了东方，去了那个她儿时生活过的角落。她记得，在她还是孩子的时候，人们就觉得她很奇怪，有点毛病。她的确做过白日梦，还因为看到一些不同寻常的幻影而被训斥和殴打，直到过了一段时间，她长大成熟，不再做梦。但不是完全不做。虽然它们不再在她醒着的时候烦扰她，可是它们却来到了她的梦中。成年后，她总是做恶梦，梦里都是飘动的轮廓，模糊又没有意义。和卡尼姆的谈话激起了她的回忆，在分水岭歪歪斜斜的沟壑里，她重新回到了梦中那些嘲弄人的幻想中。","The dogs followed close at his heels, and Li Wan brought up the rear.But her thoughts were far away, across the Ice Mountains to the east, to the little corner of the earth where her childhood had been lived.Ever as a child, she remembered, she had been looked upon as strange, as one with an affliction.Truly she had dreamed awake and been scolded and beaten for the remarkable visions she saw, till, after a time, she had outgrown them.But not utterly.Though they troubled her no more waking, they came to her in her sleep, grown woman that she was, and many a night of nightmare was hers, filled with fluttering shapes, vague and meaningless.The talk with Canim had excited her, and down all the twisted slant of the divide she harked back to the mocking fantasies of her dreams."
"“咱们歇会儿吧。”卡尼姆说，那时他们正走到了一条主流的河床中间。","“Let us take breath,” Canim said, when they had tapped midway the bed of the main creek."
"他把背包放在一块突起的石头上，松开头上的带子，坐了下来。李婉也跟着他坐了下来，狗则趴在旁边的土地上喘气。在他们的脚下，山峦上冰川的融水泛着涟漪，可这水很污浊，好像被大地的喧闹弄脏了似的。","He rested his pack on a jutting rock, slipped the head-strap, and sat down.Li Wan joined him, and the dogs sprawled panting on the ground beside them.At their feet rippled the glacial drip of the hills, but it was muddy and discolored, as if soiled by some commotion of the earth."
"“怎么会这样？”李婉问道。","“Why is this?”Li Wan asked."
"“因为在这里工作的白人。你听！”他举起他的手，他们听到镐和铁锹的声音，还有人说话的声音。“他们都疯了，为了挖到金子不停地工作。金子？金子是黄色的，来自于大地，人们认为它的价值很高。它也是一种价格单位。”","“Because of the white men who work in the ground.Listen!”He held up his hand, and they heard the ring of pick and shovel, and the sound of men’s voices.“They are made mad by gold, and work without ceasing that they may find it.Gold?It is yellow and comes from the ground, and is considered of great value.It is also a measure of price.”"
"可是李婉环顾四周，注意力不再集中在他身上。下面几英里处，一小片云杉的掩映之下，一座座圆木做成的小屋，立起来迎接在它上面高悬的泥土房顶。她突然感到一阵激动，所有的幻影都浮现出来，不安地骚动着。","But Li Wan’s roving eyes had called her attention from him.A few yards below and partly screened by a clump of young spruce, the tiered logs of a cabin rose to meet its overhanging roof of dirt.A thrill ran through her, and all her dream-phantoms roused up and stirred about uneasily."
"“卡尼姆。”她痛苦地轻声叫着。“卡尼姆，那是什么？”","“Canim,” she whispered in an agony of apprehension.“Canim, what is that?”"
"“白人的帐篷，是他们吃饭睡觉的地方。”","“The white man’s teepee, in which he eats and sleeps.”"
"她渴望地看着那木屋，一下就明白了它的好处，那些无法言喻的感受又令她激动起来。“霜冻的时候，那里面肯定很暖和。”她大声地说，虽然她觉得自己发出的声音肯定十分奇怪。","She eyed it wistfully, grasping its virtues at a glance and thrilling again at the unaccountable sensations it aroused.“It must be very warm in time of frost,” she said aloud, though she felt that she must make strange sounds with her lips."
"她忍不住要叫出那小屋的名字，可是她没说，而卡尼姆随即说道：“这叫小木屋。”","She felt impelled to utter them, but did not, and the next instant Canim said, “It is called a cabin.”"
"她的心猛地跳了一下。小木屋！就是小木屋！她突然惶恐地望向四周。她从没听过这个奇怪的词，那她是怎么知道的呢？这是怎么回事？接着，震惊之下，带着恐惧和兴奋，她此生第一次意识到她的梦的启示是理性和有意义的。","Her heart gave a great leap.The sounds! the very sounds!She looked about her in sudden awe.How should she know that strange word before ever she heard it?What could be the matter?And then with a shock, half of fear and half of delight, she realized that for the first time in her life there had been sanity and significance in the promptings of her dreams."
"“小木屋，”她对着自己重复道，“小木屋。”不连续的梦境不停地往上涌，直到她觉得头晕目眩，心好像要炸开了。阴影、不断靠近的事物、莫名其妙的联想在飘动回旋，她徒劳地努力用意识抓住它们。因为她觉得在那里，那些混乱的记忆中，有那个谜团的关键；只要她能抓住这个关键，一切都将变得清晰明白——","“Cabin.” she repeated to herself.“Cabin.”An incoherent flood of dream-stuff welled up and up till her head was dizzy and her heart seemed bursting.Shadows, and looming bulks of things, and unintelligible associations fluttered and whirled about, and she strove vainly with her consciousness to grasp and hold them.For she felt that there, in that welter of memories, was the key of the mystery; could she but grasp and hold it, all would be clear and plain—"
"哦，卡尼姆！哦，宝华芹！哦，全是阴影和幻影，是什么东西呢？","O Canim!O Pow-Wah-Kaan!O shades and shadows, what was that?"
"她转向卡尼姆，浑身颤抖，一句话也说不出来，那些梦幻疯狂而又迷乱，压在心头。她感到头晕想吐，只能听到木屋里传来令人陶醉的美妙节奏。","She turned to Canim, speechless and trembling, the dream-stuff in mad, overwhelming riot.She was sick and fainting, and could only listen to the ravishing sounds which proceeded from the cabin in a wonderful rhythm."
"“嗯，是小提琴。”卡尼姆肯定地说。","“Hum, fiddle,” Canim vouchsafed."
"但是她没有听见他的话，因为她正处于狂喜之中，终于，似乎一切都开始变得清晰了。现在！现在！她想。她的眼眶突然湿润了，泪水滑落她的脸颊。谜团正在一步步解开，但是一阵晕厥攫住了她。只要她能撑得久一点！只要——可是景象扭曲了，弯折了，山峰在天空中来回摇晃，她站直了身子，尖叫起来：“爸爸！爸爸！”接着太阳晃动起来，一片黑暗击中了她，她感到身子软软的，一头往前栽倒在岩石间。","But she did not hear him, for in the ecstasy she was experiencing, it seemed at last that all things were coming clear.Now! now! she thought.A sudden moisture swept into her eyes, and the tears trickled down her cheeks.The mystery was unlocking, but the faintness was overpowering her.If only she could hold herself long enough!If only—but the landscape bent and crumpled up, and the hills swayed back and forth across the sky as she sprang upright and screamed, “Daddy!Daddy!”Then the sun reeled, and darkness smote her, and she pitched forward limp and headlong among the rocks."
"卡尼姆看了看她的脖子，想知道是不是被沉重的背包压断了，然后他满意地咕噜了一声。接着他从溪涧里取了些水，泼在她的脸上。她慢慢地醒了过来，抽泣着，坐了起来。","Canim looked to see if her neck had been broken by the heavy pack, grunted his satisfaction, and threw water upon her from the creek.She came to slowly, with choking sobs, and sat up."
"“这可不好，烈日正当头。”他试着让她停下哭泣。","“It is not good, the hot sun on the head,” he ventured."
"她答道：“嗯，是不好，我身上的包让我很辛苦。”","And she answered, “No, it is not good, and the pack bore upon me hard.”"
"“我们应该早点扎营，这样你就可以多睡会儿，恢复体力了。”他温柔地说，“如果咱们现在走，就能早点睡觉了。”","“We shall camp early, so that you may sleep long and win strength,” he said gently.“And if we go now, we shall be the quicker to bed.”"
"李婉什么也没说，只是顺从他，摇晃着站起身来，把狗也赶了起来。她机械地随着他的步伐，跟着他路过小木屋，连气都不敢出。门是开着的，烟气从铁皮烟囱里袅袅升起，但里面什么声音也没有。","Li Wan said nothing, but tottered to her feet in obedience and stirred up the dogs.She took the swing of his pace mechanically, and followed him past the cabin, scarce daring to breathe.But no sounds issued forth, though the door was open and smoke curling upward from the sheet-iron stovepipe."
