"en","zh"
"“Sit down, father,” she replied; “everything here belongs to all the world, since it comes from all the world.”","“请坐，老爹，”她回答说，“这里的每样东西都是属于大家的，因为它取之于大家。”"
"He sat down on a stone before the door.","他在门前的一块石头上坐了下来。"
"He shared the woman’s bread, her bed of leaves, and her house.","他和这个女人分享她的面包、用树叶铺的床和她的茅屋。"
"He did not leave her again, for he had come to the end of his travels.","从此，他不再离开她，他的流浪生活已经结束了。"
"“It was Our Lady the Virgin who permitted this, monsieur,” Joseph added, “it being a woman who had opened her door to a Judas, for this old vagabond was the Wandering Jew.","“是我们的童贞圣母允许这么做的，先生，”约瑟夫补充说，“因为是一个女人曾为犹大打开了她的家门，因为这个老流浪汉是永世流浪的犹太人。"
"It was not known at first in the country, but the people suspected it very soon, because he was always walking; it had become a sort of second nature to him.”","起初，当地的人们并不知道这一点，但人们很快就猜到了，因为他老是不停地走路；这已经成为他的习惯了。”"
"And suspicion had been aroused by still another thing.","引起怀疑还另有原因。"
"This woman, who kept that stranger with her, was thought to be a Jewess, for no one had ever seen her at church.","这个收留陌生人的女人被人们看作犹太人，因为从来没有人见她进过教堂。"
"For ten miles around no one ever called her anything else but the Jewess.","在方圆十英里内，人们都只叫她“犹太女人”。"
"When the little country children saw her come to beg they cried out: “Mamma, mamma, here is the Jewess!”","当地的小孩见她来乞讨时，都大叫：“妈妈，妈妈，犹太女人来了！”"
"The old man and she began to go out together into the neighboring districts, holding out their hands at all the doors, stammering supplications into the ears of all the passers.","老人和她便开始一同去附近的地区，挨家挨户地乞讨，怯声怯气地向过往行人哀告。"
"They could be seen at all hours of the day, on by-paths, in the villages, or again eating bread, sitting in the noon heat under the shadow of some solitary tree.","白天任何时候都可以看到他们行走在村子旁边的小路上，或者忍受着中午的高温，坐在一棵孤零零的大树的树阴下吃面包。"
"And the country people began to call the beggar Old Judas.","于是，当地的人们开始把这个乞丐叫做“犹大老爹”。"
"One day he brought home in his sack two little live pigs, which a farmer had given him after he had cured the farmer of some sickness.","一天，他用袋子背回两头活生生的小猪，那是一个农场主给他的，因为他治愈了该农场主的疾病。"
"Soon he stopped begging, and devoted himself entirely to his pigs.","不久，他便停止乞讨，专心照料他的猪。"
"He took them out to feed by the lake, or under isolated oaks, or in the near-by valleys.","他把它们带到湖边，或稀疏的橡树林下，或附近的山谷中觅食。"
"The woman, however, went about all day begging, but she always came back to him in the evening.","而那个女人则整天到处乞讨，不过到了晚上，她还是回去和他呆在一起。"
"He also did not go to church, and no one ever had seen him cross himself before the wayside crucifixes.","他也从来不去教堂，大家也从来没有见过他在路边的耶稣受难像前画过十字。"
"All this gave rise to much gossip:","这些事情引起了很多闲言碎语："
"One night his companion was attacked by a fever and began to tremble like a leaf in the wind.","一天夜里，他的女伴突然发高烧，并开始浑身发抖，哆嗦得像风中的叶子。"
"He went to the nearest town to get some medicine, and then he shut himself up with her, and was not seen for six days.","他到离这里最近的镇上去买了一些药物，然后把自己和她一起关在屋内，连续六天，人们都没见过他。"
"The priest, having heard that the “Jewess” was about to die, came to offer the consolation of his religion and administer the last sacrament.","当神父听说“犹太女人”将不久于人世后，他就打算给予她教会的慰藉，为她办临终圣事。"
"Was she a Jewess?","她到底是不是犹太人呢？"
"He did not know.","他无从得知。"
"But in any case, he wished to try to save her soul.","但是无论如何，他想试着拯救她的灵魂。"
"Hardly had he knocked at the door when old Judas appeared on the threshold, breathing hard, his eyes aflame, his long beard agitated, like rippling water, and he hurled blasphemies in an unknown language, extending his skinny arms in order to prevent the priest from entering.","他刚一敲门，犹大老爹就出现在门口；他气喘吁吁，两眼冒火，一撮长胡子抖动得像在流动的水。他用某种他人听不懂的语言大声辱骂神父，还伸开瘦长的双臂拦住他，不让他进去。"
"The priest attempted to speak, offered his purse and his aid, but the old man kept on abusing him, making gestures with his hands as if throwing; stones at him.","神父试图开口说话，提供资金和帮助，但这个老头仍在不停地咒骂，做着手势要向他扔石头。"
"Then the priest retired, followed by the curses of the beggar.","之后神父走了，老乞丐还在他背后骂不绝口。"
"The companion of old Judas died the following day.","第二天，犹大老爹的女伴死了。"
"He buried her himself, in front of her door.","他亲自把她埋在门前。"
"They were people of so little account that no one took any interest in them.","他们太微不足道，没有人关注他们。"
"Then they saw the man take his pigs out again to the lake and up the hillsides.","随后，人们又在湖边、小山坡上看到过他，赶着他的猪。"
"And he also began begging again to get food.","为了填饱肚子，他也重新开始乞讨。"
"But the people gave him hardly anything, as there was so much gossip about him.","可是人们几乎不再给他东西，因为关于他的闲言碎语实在太多了。"
"Every one knew, moreover, how he had treated the priest.","况且，每个人都知道他是怎样对待神父的。"
"Then he disappeared.","后来他就消失了。"
"That was during Holy Week, but no one paid any attention to him.","这件事发生在圣周，但没有人在意此事。"
"But on Easter Sunday the boys and girls who had gone walking out to the lake heard a great noise in the hut. The door was locked; but the boys broke it in, and the two pigs ran out, jumping like goats.","但是复活节那天，一群到湖边散步的小伙子和姑娘听见茅屋里发出一声巨响。茅屋的门是锁着的；小伙子们把门一撞开，就有两头猪像山羊一样跳着出来，逃跑了。"
"No one ever saw them again.","此后，没有人再见过它们。"
"The whole crowd went in; they saw some old rags on the floor, the beggar’s hat, some bones, clots of dried blood and bits of flesh in the hollows of the skull.","这一群人全部进了屋子，看到地上有些破旧的碎布、那个乞丐的帽子、几根骨头、干涸的血块，还有一个空空的骷髅头凹陷处里的碎肉。"
"His pigs had devoured him.","他的猪把他吃掉了！"
"“This happened on Good Friday, monsieur.” Joseph concluded his story, “three hours after noon.”","约瑟夫在故事的结尾处说：“这发生在复活节前的星期五，下午三点。“"
"“How do you know that?” I asked him.","“您怎么知道？”我问。"
"“There is no doubt about that,” he replied.","“这是毋庸置疑的，”他回答。"
"I did not attempt to make him understand that it could easily happen that the famished animals had eaten their master, after he had died suddenly in his hut.","我并不试图让他明白，饿坏了的动物吃掉突然死在茅屋里的主人是很合乎情理的。"
"As for the cross on the wall, it had appeared one morning, and no one knew what hand traced it in that strange color.","至于墙上的十字架，它是在一个早上突然出现的，没有人知道是谁用这种奇怪的颜色涂上去的。"
"Since then no one doubted any longer that the Wandering Jew had died on this spot.","从那以后，人们不再怀疑，那个永世流浪的犹太人就是死在这个地方的。"
"I myself believed it for one hour.","我自己也相信了这件事，相信了一个小时。"

