"en","zh"
"Now the young man had a pin sticking in the sleeve of his jacket, and the moment the girl’s hand touched him she pricked it so sharply that the blood came.","没想到，小伙子的衣袖上碰巧有一枚别针，姑娘的手一碰就扎破了，流出了鲜血。"
"The girl screamed so loudly that the people all ran out of their huts to see what was the matter.","姑娘一声尖叫，人们都赶紧从他们的小屋里跑出来，看发生了什么事。"
"But directly they caught sight of the man they turned and fled in the other direction, and picking up the goods they had brought with them scampered as fast as they could down to the shore.","然而一看到小伙子，他们就立刻掉头回屋，收拾了他们带来的东西，便飞快地奔向海边。"
"In an instant, boat, people, and goods had vanished completely.","眨眼工夫，船、人群和他们的东西一起消失得无影无踪。"
"In their hurry they had, however, forgotten two things: a bundle of keys which lay on the table, and the girl whom the pin had pricked, and who now stood pale and helpless beside the wood stack.","然而，在匆忙中，他们落下了两样东西：放在桌上的一串钥匙和被别针戳到的姑娘，可怜的姑娘面色苍白，无助地立在柴火堆旁。"
"‘You will have to make me your wife,’ she said at last, ‘for you have drawn my blood, and I belong to you.’","“你必须得娶我，”她终于开口说，“你让我流了血，所以我就属于你了。”"
"‘Why not?","“娶就娶，为什么不呢？"
"I am quite willing,’ answered he.","我倒是很愿意，”他回答，"
"‘But how do you suppose we can manage to live till summer comes round again?’","“只是你怎么就认定我们能熬到夏天呢？”"
"‘Do not be anxious about that,’ said the girl; ‘if you will only marry me all will be well.","“这个用不着担心，”姑娘说，“只要你愿意娶我，一切都会好起来的。"
"I am very rich, and all my family are rich also.’","我非常有钱，我家里也很富裕。”"
"Then the young man gave her his promise to make her his wife, and the girl fulfilled her part of the bargain, and food was plentiful on the island all through the long winter months, though he never knew how it got there.","于是，小伙子承诺娶她，而姑娘也说到做到，一整个漫长的冬季，他们都有丰富的食物，然而他从不知道食物是哪里来的。"
"And by-and-by it was spring once more, and time for the fisher-folk to sail from the mainland.","不久以后，春天又来临了，又到了大陆渔民出海捕鱼的时节。"
"‘Where are we to go now?’ asked the girl, one day, when the sun seemed brighter and the wind softer than usual.","一天，太阳似乎格外明媚，风也格外轻柔，姑娘问小伙子：“我们现在去哪儿呢？”"
"‘I do not care where I go,’ answered the young man; ‘what do you think?’","“我去哪儿无所谓，”小伙子回答，“你觉得呢？”"
"The girl replied that she would like to go somewhere right at the other end of the island, and build a house, far away from the huts of the fishing-folk.","姑娘说想去海岛的另一端，在那里建一座房子，离渔民的这些小屋远远的。"
"And he consented, and that very day they set off in search of a sheltered spot on the banks of a stream, so that it would be easy to get water.","他也同意，当天，他们离开小屋，在小溪的岸边找到了一个僻静的地方，那里取水特别方便。"
"In a tiny bay, on the opposite side of the island they found the very thing, which seemed to have been made on purpose for them; and as they were tired with their long walk, they laid themselves down on a bank of moss among some birches and prepared to have a good night’s rest, so as to be fresh for work next day.","在海岛背面的小海湾，他们发现这里的一切都好像是特意为他们准备的，他们走了很长的路，也累了，就躺在白桦树下的一行青苔上，打算好好休息一晚上，这样明天工作才能精力充沛。"
"But before she went to sleep the girl turned to her husband, and said: ‘If in your dreams you fancy that you hear strange noises, be sure you do not stir, or get up to see what it is.’","临睡前，姑娘对她的丈夫说：“如果你在睡梦中感觉听到了奇怪的声响，千万别动，也别起来看。”"
"‘Oh, it is not likely we shall hear any noises in such a quiet place,’ answered he, and fell sound asleep.","“噢，我们在这么僻静的地方，不太可能有什么响动的。”说完，小伙子就进入了酣睡。"
"Suddenly he was awakened by a great clatter about his ears, as if all the workmen in the world were sawing and hammering and building close to him.","突然他被耳边嘈杂的声音吵醒了，仿佛全世界的工匠都聚集在他附近，拉锯、挥锤、修建房子。"
"He was just going to spring up and go to see what it meant, when he luckily remembered his wife’s words and lay still.","他正要起身看个究竟，幸好想起妻子的嘱咐，便一动不动地躺着。"
"But the time till morning seemed very long, and with the first ray of sun they both rose, and pushed aside the branches of the birch trees.","早晨前的时间似乎过得很慢，伴随着清晨的第一缕阳光，他们都起来了，接着推开白桦树的树枝。"
"There, in the very place they had chosen, stood a beautiful house—doors and windows, and everything all complete!","就在他们选好了准备建房子的地方，立起一座美丽的房子——有门有窗，一应俱全！"
"‘Now you must fix on a spot for your cow-stalls,’ said the girl, when they had breakfasted off wild cherries; ‘and take care it is the proper size, neither too large nor too small.’","“现在你得找个地方盖奶牛棚，”他们吃完野樱桃的早餐后，姑娘说，“而且要注意大小合适，不要太大，也不要太小。”"
" And the husband did as he was bid, though he wondered what use a cow-house could be, as they had no cows to put in it.","丈夫按照吩咐做了，只是他想知道家里没有一头奶牛，要奶牛棚做什么。"
"But as he was a little afraid of his wife, who knew so much more than he, he asked no questions.","但是，他有一点儿害怕自己的妻子，因为她见多识广，比他自己强多了。"
"This night also he was awakened by the same sounds as before, and in the morning they found, near the stream, the most beautiful cow-house that ever was seen, with stalls and milk-pails and stools all complete, indeed, everything that a cow-house could possibly want, except the cows.","这一晚，他又被之前一样的声音吵醒了，早上起来一看，小溪边又盖起来了一座奶牛棚，他从没见过这么漂亮的奶牛棚，畜栏、牛奶桶、样样齐全的各种工具，确实是应有尽有，就是没有奶牛。"
"Then the girl bade him measure out the ground for a storehouse, and this, she said, might be as large as he pleased; and when the storehouse was ready she proposed that they should set off to pay her parents a visit.","随后，姑娘又吩咐他测量出谷仓需要的地，还说，想盖多大都可以。谷仓建好以后，她提议去拜访一下她的父母。"
"The old people welcomed them heartily, and summoned their neighbours, for many miles round, to a great feast in their honour.","老人热情地迎接他们，并召集方圆几英里的邻居们都来参加为他们举办的宴会。"
"In fact, for several weeks there was no work done on the farm at all; and at length the young man and his wife grew tired of so much play, and declared that they must return to their own home.","事实上，农场上有好几周都没活可干。后来，小伙子和他的妻子终于玩腻了，决定返回自己的家。"
"But, before they started on the journey, the wife whispered to her husband: ‘Take care to jump over the threshold as quick as you can, or it will be the worse for you.’","然而，在他们启程之前，妻子小声对她的丈夫说：“出门时，要尽快跳过门槛，否则你就遭殃了。”"
"The young man listened to her words, and sprang over the threshold like an arrow from a bow; and it was well he did, for, no sooner was he on the other side, than his father-in-law threw a great hammer at him, which would have broken both his legs, if it had only touched them.","小伙子听了她的话，像离弦的箭一样跳过了门槛。他干得很好，因为刚跳过去，他的岳父就向他扔了一个大锤子，如果锤子打到了他的双腿，他的双腿早就被砸断了。"
"When they had gone some distance on the road home, the girl turned to her husband and said: ‘Till you step inside the house, be sure you do not look back, whatever you may hear or see.’","他们走在回家的路上时，姑娘对他说：“从现在开始，直到你踏进家门前，不管你听到什么，看到什么，千万不要回头。”"
"And the husband promised, and for a while all was still; and he thought no more about the matter till he noticed at last that the nearer he drew to the house the louder grew the noise of the trampling of feet behind him.","丈夫答应了，好长一段时间，路上一直静悄悄的，于是他也没再多想，直到最后，他越接近房子，他身后传来的沉重的脚步声就越响。"
"As he laid his hand upon the door he thought he was safe, and turned to look.","当他把手放在门上，觉得自己已经安全了，他忍不住回头看了一眼。"
"There, sure enough, was a vast herd of cattle, which had been sent after him by his father-in-law when he found that his daughter had been cleverer than he.","天啊，身后的的确确是好大一群奶牛，原来是他的岳父见女儿比他精明，特意送给他们，让牛跟在他后面。"
"Half of the herd were already through the fence and cropping the grass on the banks of the stream, but half still remained outside and faded into nothing, even as he watched them.","有一半的牛群都已经跨过了栅栏，在小溪边吃着青草。但是，就在小伙子看到它们的一刹那，栅栏外的牛渐渐消失不见了。"
"However, enough cattle were left to make the young man rich, and he and his wife lived happily together, except that every now and then the girl vanished from his sight, and never told him where she had been.","不过，留下的奶牛也足够了，小两口过着富裕美满的日子。然而，美中不足的是，每隔一段时间，姑娘总会不辞而别，而且从不告诉小伙子她去了哪里。"
"For a long time he kept silence about it; but one day, when he had been complaining of her absence, she said to him: ‘Dear husband, I am bound to go, even against my will, and there is only one way to stop me.","小伙子一直憋了好久，直到一天，他实在忍不住了，便向妻子抱怨她的不辞而别，姑娘告诉他：“亲爱的丈夫，我也不愿意，但又非去不可，要想不让我去，只有一个办法。"
"Drive a nail into the threshold, and then I can never pass in or out.’","就是把一颗钉子钉在门槛里，这样我就不能进来也不能出去了。”"
"And so he did.","小伙子也确实这么做了。"

